school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Wallace High School,Wallace Public Sch Dist 65 R,Wallace,71,21,Yes participating without using any Provision or the CEO
Walnut Creek Elementary,Papillion La Vista Community Schools,Papillion,451,88,Yes participating without using any Provision or the CEO
Walnut Hill Elementary School,Omaha Public Schools,Omaha,399,,Yes under Community Eligibility Option (CEO)
Walnut Middle School,Grand Island Public Schools,Grand Island,777,,Yes under Community Eligibility Option (CEO)
Walt Disney Elementary School,Millard Public Schools,Omaha,372,180,Yes participating without using any Provision or the CEO
Walthill Elementary School,Walthill Public Schools,Walthill,159,,Yes under Community Eligibility Option (CEO)
Walthill High School,Walthill Public Schools,Walthill,151,,Yes under Community Eligibility Option (CEO)
Washington Elementary School,Fremont Public Schools,Fremont,417,338,Yes participating without using any Provision or the CEO
Washington Elementary School,Norfolk Public Schools,Norfolk,227,158,Yes participating without using any Provision or the CEO
Washington Elementary School,North Platte Public Schools,North Platte,226,,Yes under Community Eligibility Option (CEO)
Washington Elementary School,Omaha Public Schools,Omaha,312,,Yes under Community Eligibility Option (CEO)
Wasmer Elementary School,Grand Island Public Schools,Grand Island,373,,Yes under Community Eligibility Option (CEO)
Wauneta Palisade Middle School,Wauneta-Palisade Public Schs,Wauneta,38,18,Yes under Community Eligibility Option (CEO)
Wauneta-Palisade Elementary School,Wauneta-Palisade Public Schs,Wauneta,95,49,Yes under Community Eligibility Option (CEO)
Wauneta-Palisade High School,Wauneta-Palisade Public Schs,Wauneta,79,38,Yes under Community Eligibility Option (CEO)
Wausa Elementary School,Wausa Public Schools,Wausa,113,26,Yes participating without using any Provision or the CEO
Wausa High School,Wausa Public Schools,Wausa,101,11,Yes participating without using any Provision or the CEO
Waverly High School,Waverly School District 145,Waverly,679,104,Yes participating without using any Provision or the CEO
Waverly Intermediate School,Waverly School District 145,Waverly,330,59,Yes participating without using any Provision or the CEO
Waverly Middle School,Waverly School District 145,Waverly,512,95,Yes participating without using any Provision or the CEO
Wayne Early Learning Center,Wayne Community Schools,Wayne,46,12,Yes participating without using any Provision or the CEO
Wayne Elementary School,Wayne Community Schools,Wayne,499,184,Yes participating without using any Provision or the CEO
Wayne High School,Wayne Community Schools,Wayne,323,91,Yes participating without using any Provision or the CEO
Wayne Junior High School,Wayne Community Schools,Wayne,148,52,Yes participating without using any Provision or the CEO
Weeping Water Elementary School,Weeping Water Public Schools,Weeping Water,158,43,Yes participating without using any Provision or the CEO
Weeping Water High School,Weeping Water Public Schools,Weeping Water,86,29,Yes participating without using any Provision or the CEO
Weeping Water Middle School,Weeping Water Public Schools,Weeping Water,54,13,Yes participating without using any Provision or the CEO
West Bay Elementary School,Elkhorn Public Schools,Omaha,405,22,Yes participating without using any Provision or the CEO
West Dodge Station Elementary,Elkhorn Public Schools,Elkhorn,434,28,Yes participating without using any Provision or the CEO
West Elementary School,Sidney Public Schools,Sidney,238,117,Yes participating without using any Provision or the CEO
West Hastings High School,West Hastings School,Hastings,22,19,No
West Holt High School,West Holt Public Schools,Atkinson,208,69,Yes participating without using any Provision or the CEO
West Holt Little Paws Preschool,West Holt Public Schools,Atkinson,31,14,Yes participating without using any Provision or the CEO
West Kearney High School,West Kearney High School,Kearney,65,62,Yes participating without using any Provision or the CEO
West Lawn Elementary School,Grand Island Public Schools,Grand Island,338,,Yes under Community Eligibility Option (CEO)
West Lincoln Elementary School,Lincoln Public Schools,Lincoln,463,,Yes under Community Eligibility Option (CEO)
West Park Elementary,Columbus Public Schools,Columbus,215,126,Yes participating without using any Provision or the CEO
West Point - Beemer Middle School,West Point Public Schools,West Point,181,96,Yes participating without using any Provision or the CEO
West Point Elementary School,West Point Public Schools,West Point,334,186,Yes participating without using any Provision or the CEO
West Point-Beemer High School,West Point Public Schools,West Point,225,128,Yes participating without using any Provision or the CEO
Westbrook Elementary School,Westside Community Schools,Omaha,545,,Yes under Community Eligibility Option (CEO)
Western Hills Magnet Center,Omaha Public Schools,Omaha,377,,Yes under Community Eligibility Option (CEO)
Western Nebrask Child Dev Center (Wncdc),Educational Service Unit 13,Scottsbluff,14,11,No
Westgate Elementary School,Westside Community Schools,Omaha,297,,Yes under Community Eligibility Option (CEO)
Westmont Elementary School,Springfield Platteview Community Schools,Omaha,264,56,Yes participating without using any Provision or the CEO
Westmoor Elementary School,Scottsbluff Public Schools,Scottsbluff,408,275,Yes participating without using any Provision or the CEO
Westridge Elementary School,Elkhorn Public Schools,Elkhorn,346,48,Yes participating without using any Provision or the CEO
Westridge Middle School,Grand Island Public Schools,Grand Island,694,,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Norfolk Public Schools,Norfolk,194,132,Yes participating without using any Provision or the CEO
Westside High School,Westside Community Schools,Omaha,2145,770,Yes under Community Eligibility Option (CEO)
Westside Middle School,Westside Community Schools,Omaha,948,352,Yes under Community Eligibility Option (CEO)
Westview High School,Omaha Public Schools,Bennington,1573,,No
Westward Elementary School,Neligh-Oakdale Schools,Neligh,115,49,Yes participating without using any Provision or the CEO
Wheeler Central Elementary #45,Wheeler Central Schools,Bartlett,92,35,Yes participating without using any Provision or the CEO
Wheeler Central High,Wheeler Central Schools,Bartlett,46,17,Yes participating without using any Provision or the CEO
Wheeler Elementary School,Millard Public Schools,Omaha,633,126,Yes participating without using any Provision or the CEO
Whitetail Creek Elementary,Gretna Public Schools,Omaha,481,28,Yes participating without using any Provision or the CEO
Wilber-Clatonia High School,Wilber-Clatonia Public Schools,Wilber,193,63,Yes participating without using any Provision or the CEO
Wilber-Clatonia Middle School,Wilber-Clatonia Public Schools,Wilber,154,56,No
Wilcox-Hildreth Elementary School,Wilcox-Hildreth Public Schools,Wilcox,115,,Yes under Community Eligibility Option (CEO)
Wilcox-Hildreth Jr/Sr High School,Wilcox-Hildreth Public Schools,Wilcox,76,,Yes under Community Eligibility Option (CEO)
Wilcox-Hildreth Upper Elementary,Wilcox-Hildreth Public Schools,Hildreth,45,,Yes under Community Eligibility Option (CEO)
Wildewood Elementary School,Ralston Public Schools,Ralston,303,180,Yes participating without using any Provision or the CEO
Willa Cather Elementary School,Millard Public Schools,Omaha,286,77,Yes participating without using any Provision or the CEO
Willowdale Elementary School,Millard Public Schools,Omaha,469,75,Yes participating without using any Provision or the CEO
Wilson Focus School,Omaha Public Schools,Omaha,202,,Yes under Community Eligibility Option (CEO)
Windy Hills Elementary School,Kearney Public Schools,Kearney,259,39,Yes participating without using any Provision or the CEO
Winnebago Elementary School,Winnebago Public Schools District 17,Winnebago,438,,Yes under Community Eligibility Option (CEO)
Winnebago High School,Winnebago Public Schools District 17,Winnebago,187,,Yes under Community Eligibility Option (CEO)
Winside Elementary School,Winside Public Schools,Winside,136,46,Yes participating without using any Provision or the CEO
Winside High School,Winside Public Schools,Winside,110,36,Yes participating without using any Provision or the CEO
Wisner-Pilger Elem School,Wisner-Pilger Public Schools,Wisner,306,133,Yes participating without using any Provision or the CEO
Wisner-Pilger High School,Wisner-Pilger Public Schools,Wisner,190,82,Yes participating without using any Provision or the CEO
Wood River Elementary School,Wood River Rural Schools,Wood River,224,92,Yes participating without using any Provision or the CEO
Wood River Rural High School,Wood River Rural Schools,Wood River,145,59,Yes participating without using any Provision or the CEO
Wood River Rural Middle School,Wood River Rural Schools,Wood River,98,47,Yes participating without using any Provision or the CEO
Woodbrook Elementary School,Elkhorn Public Schools,Elkhorn,641,48,No
Woodland Park Elementary Sch,Norfolk Public Schools,Norfolk,182,85,Yes participating without using any Provision or the CEO
Wynot Elementary School,Wynot Public Schools,Wynot,82,26,Yes participating without using any Provision or the CEO
Wynot High School,Wynot Public Schools,Wynot,56,18,Yes participating without using any Provision or the CEO
Wynot Middle School,Wynot Public Schools,Wynot,40,18,Yes participating without using any Provision or the CEO
Wysong Elementary,Lincoln Public Schools,Lincoln,738,67,Yes participating without using any Provision or the CEO
York Elementary School,York Public Schools,York,615,305,Yes participating without using any Provision or the CEO
York High School,York Public Schools,York,498,182,Yes participating without using any Provision or the CEO
York Middle School,York Public Schools,York,307,131,Yes participating without using any Provision or the CEO
Yutan Elementary School,Yutan Public Schools,Yutan,272,56,Yes participating without using any Provision or the CEO
Yutan High School,Yutan Public Schools,Yutan,219,44,Yes participating without using any Provision or the CEO
Zeman Elementary School,Lincoln Public Schools,Lincoln,360,136,Yes participating without using any Provision or the CEO
