school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Schmitt Elementary School,School District No. 1 in the county of Denver and State of C,Denver,157,143,Yes under Community Eligibility Option (CEO),false
Scott Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,458,202,Yes under Community Eligibility Option (CEO),false
Scott Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,566,448,Yes under Community Eligibility Option (CEO),false
Second Creek Elementary School,School District 27J,Commerce City,697,405,Yes under Community Eligibility Option (CEO),false
Secrest Elementary School,Jefferson County School District No. R-1,Arvada,334,222,Yes under Community Eligibility Option (CEO),false
Sedalia Elementary School,Douglas County School District No. Re 1,Sedalia,212,124,Yes under Community Eligibility Option (CEO),false
Semper Elementary School,Jefferson County School District No. R-1,Westminster,314,142,Yes under Community Eligibility Option (CEO),false
Severance High School,Weld County Reorganized School District No. Re-4,Severance,943,267,Yes participating without using any Provision or the CEO,false
Severance Middle School,Weld County Reorganized School District No. Re-4,Windsor,670,225,Yes under Community Eligibility Option (CEO),false
Shadow Ridge Middle School,Adams 12 Five Star Schools,Thornton,632,363,Yes under Community Eligibility Option (CEO),false
Shaffer Elementary School,Jefferson County School District No. R-1,Littleton,497,68,Yes under Community Eligibility Option (CEO),false
Shaw Heights Middle School,Westminster Public Schools,Westminster,321,278,Yes under Community Eligibility Option (CEO),true
Shawsheen Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,405,308,Yes under Community Eligibility Option (CEO),false
Shelledy Elementary School,Mesa County Valley School District No. 51,Fruita,371,143,Yes under Community Eligibility Option (CEO),false
Shelton Elementary School,Jefferson County School District No. R-1,Golden,394,145,Yes under Community Eligibility Option (CEO),false
Shepardson Elementary School,Poudre School District R-1,Fort Collins,414,100,Yes under Community Eligibility Option (CEO),false
Sheridan High School,Sheridan School District No. 2,Englewood,321,276,Yes under Community Eligibility Option (CEO),true
Sherman Early Childhood Center,School District No. Re-3 Fort Morgan,Fort Morgan,409,244,Yes under Community Eligibility Option (CEO),false
Sherrelwood Elementary School,Westminster Public Schools,Denver,204,174,Yes under Community Eligibility Option (CEO),false
Side Creek Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,512,368,Yes under Community Eligibility Option (CEO),false
Sierra Elementary School,Jefferson County School District No. R-1,Arvada,493,62,Yes under Community Eligibility Option (CEO),false
Sierra Grande K-12 School,Sierra Grande School District No. R-30,Blanca,307,243,Yes under Community Eligibility Option (CEO),true
Sierra High School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,843,611,Yes under Community Eligibility Option (CEO),true
Sierra Middle School,Douglas County School District No. Re 1,Parker,805,216,Yes participating without using any Provision or the CEO,false
Sierra Vista Elementary School,Pueblo County School District 70,Pueblo West,443,214,Yes under Community Eligibility Option (CEO),false
Silver Creek Elementary,Adams 12 Five Star Schools,Thornton,538,106,Yes under Community Eligibility Option (CEO),false
Silver Creek High School,St. Vrain Valley School District No. Re1J,Longmont,1208,326,Yes participating without using any Provision or the CEO,false
Silver Hills Middle School,Adams 12 Five Star Schools,Northglenn,965,664,Yes under Community Eligibility Option (CEO),true
Silverthorne Elementary School,Summit School District No. Re 1,Silverthorne,339,152,Yes participating without using any Provision or the CEO,false
Silverton Elementary School,Silverton School District No. 1 in the county of San Juan,Silverton,29,13,Yes under Provision 2,false
Silverton High School,Silverton School District No. 1 in the county of San Juan,Silverton,22,18,Yes under Community Eligibility Option (CEO),false
Silverton Middle School,Silverton School District No. 1 in the county of San Juan,Silverton,21,13,Yes under Provision 2,true
Simla Elementary School,Big Sandy School District No. 100J,Simla,165,107,Yes participating without using any Provision or the CEO,false
Simla High School,Big Sandy School District No. 100J,Simla,101,50,Yes participating without using any Provision or the CEO,false
Simla Junior High School,Big Sandy School District No. 100J,Simla,63,34,Yes participating without using any Provision or the CEO,false
Singing Hills Elementary School,Elizabeth School District,Parker,383,105,Yes participating without using any Provision or the CEO,false
Singing Hills Preschool,Elizabeth School District,Parker,72,,No,false
Skinner Middle School,School District No. 1 in the county of Denver and State of C,Denver,673,276,Yes under Community Eligibility Option (CEO),false
Skoglund Middle School,Center Consolidated School District No. 26 Jt. of the count,Center,124,116,Yes under Community Eligibility Option (CEO),true
Sky Ranch Academy,Bennett School District No. 29J,Aurora,495,210,Yes under Community Eligibility Option (CEO),false
Sky View Middle School,Pueblo County School District 70,Pueblo West,565,255,Yes under Community Eligibility Option (CEO),false
Sky Vista Middle School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,969,325,Yes under Community Eligibility Option (CEO),false
Skyline High School,St. Vrain Valley School District No. Re1J,Longmont,1082,694,Yes under Community Eligibility Option (CEO),false
Skyview Academy,Douglas County School District No. Re 1,Highlands Ranch,1358,205,Yes participating without using any Provision or the CEO,false
Skyview Elementary School,Adams 12 Five Star Schools,Thornton,326,188,Yes under Community Eligibility Option (CEO),false
Skyview Elementary School,Weld County Reorganized School District No. Re-4,Windsor,440,189,Yes under Community Eligibility Option (CEO),false
Skyview Middle School,El Paso County Colorado School District 49,Colorado Springs,862,379,Yes under Community Eligibility Option (CEO),false
Skyway Park Elementary School,Cheyenne Mountain School District No. 12 in the county of E,Colorado Springs,301,119,Yes under Community Eligibility Option (CEO),false
Slater Elementary School,Jefferson County School District No. R-1,Lakewood,280,203,Yes under Community Eligibility Option (CEO),false
Slavens K-8 School,School District No. 1 in the county of Denver and State of C,Denver,762,101,Yes participating without using any Provision or the CEO,false
Sleeping Giant School,Steamboat Springs School District No. Re 2,Steamboat Springs,337,83,Yes participating without using any Provision or the CEO,false
Smith Elementary School,School District No. 1 in the county of Denver and State of C,Denver,457,406,Yes under Community Eligibility Option (CEO),false
Smoky Hill High School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,2297,1117,Yes under Community Eligibility Option (CEO),false
Snowy Peaks Junior/Senior High School,Summit School District No. Re 1,Frisco,79,33,Yes under Community Eligibility Option (CEO),false
Soar Academy,Sheridan School District No. 2,Englewood,78,69,Yes under Community Eligibility Option (CEO),true
Soar at Green Valley Ranch,School District No. 1 in the county of Denver and State of C,Denver,484,387,Yes under Community Eligibility Option (CEO),false
Soaring Eagles Community School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,764,478,Yes under Community Eligibility Option (CEO),false
Soaring Hawk Elementary School,Douglas County School District No. Re 1,Castle Rock,431,78,Yes participating without using any Provision or the CEO,false
Soaring Heights PK-8,St. Vrain Valley School District No. Re1J,Erie,1211,153,Yes under Community Eligibility Option (CEO),false
Sobesky Academy,Jefferson County School District No. R-1,Lakewood,101,79,Yes under Community Eligibility Option (CEO),true
Soda Creek Elementary School,Steamboat Springs School District No. Re 2,Steamboat Springs,379,80,Yes participating without using any Provision or the CEO,false
Sopris Elementary School,Roaring Fork School District No. Re-1,Glenwood Springs,392,167,Yes participating without using any Provision or the CEO,false
Soroco High School,South Routt School District No. Re 3,Oak Creek,103,27,Yes participating without using any Provision or the CEO,false
Soroco Middle School,South Routt School District No. Re 3,Oak Creek,67,14,Yes participating without using any Provision or the CEO,false
Soroco Preschool at Yampa,South Routt School District No. Re 3,Yampa,26,4,Yes participating without using any Provision or the CEO,false
South Elementary School,School District 27J,Brighton,337,288,Yes under Community Eligibility Option (CEO),false
South High School,School District No. 1 in the county of Denver and State of C,Denver,1950,752,Yes participating without using any Provision or the CEO,true
South High School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,795,582,Yes under Community Eligibility Option (CEO),true
South Lakewood Elementary School,Jefferson County School District No. R-1,Lakewood,393,214,Yes under Community Eligibility Option (CEO),false
South Mesa Elementary School,Pueblo County School District 70,Pueblo,323,211,Yes under Community Eligibility Option (CEO),false
South Park Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,273,223,Yes under Community Eligibility Option (CEO),false
South Park High School,Park County School District No. Re-2,Fairplay,121,54,Yes participating without using any Provision or the CEO,false
South Park Middle School,Park County School District No. Re-2,Fairplay,87,37,Yes participating without using any Provision or the CEO,false
South Ridge Elementary an IB World School,Douglas County School District No. Re 1,Castle Rock,371,197,Yes under Community Eligibility Option (CEO),false
South Routt Elementary School,South Routt School District No. Re 3,Yampa,130,44,Yes participating without using any Provision or the CEO,false
South Valley Middle School,Weld County Reorganized School District No. Re-1,Platteville,143,90,Yes under Community Eligibility Option (CEO),true
Southeast Elementary School,School District 27J,Brighton,527,389,Yes under Community Eligibility Option (CEO),false
Southern Hills Middle School,Boulder Valley School District No. Re2,Boulder,502,53,Yes participating without using any Provision or the CEO,false
Southlawn Elementary School,School District 27J,Commerce City,673,355,Yes under Community Eligibility Option (CEO),false
Southmoor Elementary School,School District No. 1 in the county of Denver and State of C,Denver,431,159,Yes under Community Eligibility Option (CEO),false
Southwest Colorado Eschool,San Juan BOCES,Durango,48,,No,false
Southwest Open Charter School,Montezuma-Cortez School District No. Re-1,Cortez,131,104,Yes under Community Eligibility Option (CEO),true
Spark Online Academy,Colorado Springs School District No. 11 in the county of E,Colorado Springs,140,,No,false
Spark! Discovery Preschool,St. Vrain Valley School District No. Re1J,Frederick,274,86,Yes under Community Eligibility Option (CEO),false
Springfield Elementary School,Springfield School District No. Re-4,Springfield,156,114,Yes under Community Eligibility Option (CEO),false
Springfield Junior/Senior High School,Springfield School District No. Re-4,Springfield,128,75,Yes under Community Eligibility Option (CEO),true
Springs Ranch Elementary School,El Paso County Colorado School District 49,Colorado Springs,548,211,Yes under Community Eligibility Option (CEO),false
Springs Studio for Academic Excellence,El Paso County Colorado School District 49,Colorado Springs,442,,No,false
Sproul Junior High School,School District No. 3 in the county of El Paso and State of,Colorado Springs,504,236,Yes under Community Eligibility Option (CEO),true
St. Vrain Community Montessori School,St. Vrain Valley School District No. Re1J,Longmont,260,40,Yes participating without using any Provision or the CEO,false
St. Vrain Launched Virtual Academy,St. Vrain Valley School District No. Re1J,Longmont,342,,No,false
St. Vrain Virtual High School,St. Vrain Valley School District No. Re1J,Longmont,69,10,Yes participating without using any Provision or the CEO,false
Standley Lake High School,Jefferson County School District No. R-1,Westminster,1123,367,Yes under Community Eligibility Option (CEO),false
Stargate Charter School,Adams 12 Five Star Schools,Thornton,1572,163,Yes participating without using any Provision or the CEO,false
Stars Early Learning Center,School District N. 14 in the county of Adams & State of Colo,Commerce City,144,,No,false
Steamboat Montessori,State Charter School Institute,Steamboat Springs,140,17,Yes participating without using any Provision or the CEO,false
Steamboat Springs High School,Steamboat Springs School District No. Re 2,Steamboat Springs,871,158,Yes participating without using any Provision or the CEO,false
Steamboat Springs Middle School,Steamboat Springs School District No. Re 2,Steamboat Springs,440,81,Yes participating without using any Provision or the CEO,false
Steck Elementary School,School District No. 1 in the county of Denver and State of C,Denver,323,65,Yes under Community Eligibility Option (CEO),false
Stedman Elementary School,School District No. 1 in the county of Denver and State of C,Denver,447,184,Yes participating without using any Provision or the CEO,false
Steele Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,273,70,Yes under Community Eligibility Option (CEO),false
Steele Elementary School,School District No. 1 in the county of Denver and State of C,Denver,452,63,Yes under Community Eligibility Option (CEO),false
Stellar Elementary School,Adams 12 Five Star Schools,Thornton,418,284,Yes under Community Eligibility Option (CEO),false
STEM Lab,Adams 12 Five Star Schools,Northglenn,740,229,Yes under Community Eligibility Option (CEO),false
STEM Launch,Adams 12 Five Star Schools,Thornton,677,532,Yes under Community Eligibility Option (CEO),true
STEM School Highlands Ranch,Douglas County School District No. Re 1,Highlands Ranch,1394,188,Yes participating without using any Provision or the CEO,false
Stephen Knight Center for Early Education,School District No. 1 in the county of Denver and State of C,Denver,276,72,Yes under Community Eligibility Option (CEO),false
Sterling High School,School District No. Re-1 Valley,Sterling,421,184,Yes under Community Eligibility Option (CEO),false
Sterling Middle School,School District No. Re-1 Valley,Sterling,397,229,Yes under Community Eligibility Option (CEO),true
Stetson Elementary School,El Paso County Colorado School District 49,Colorado Springs,531,212,Yes under Community Eligibility Option (CEO),false
Stevens Elementary School,Jefferson County School District No. R-1,Wheat Ridge,469,309,Yes under Community Eligibility Option (CEO),false
Stober Elementary School,Jefferson County School District No. R-1,Lakewood,348,96,Yes under Community Eligibility Option (CEO),false
Stone Creek School,State Charter School Institute,Edwards,297,90,Yes participating without using any Provision or the CEO,false
Stone Mountain Elementary,Douglas County School District No. Re 1,Highlands Ranch,452,16,Yes participating without using any Provision or the CEO,false
Stony Creek Elementary School,Jefferson County School District No. R-1,Littleton,349,106,Yes under Community Eligibility Option (CEO),false
Stott Elementary School,Jefferson County School District No. R-1,Arvada,288,93,Yes under Community Eligibility Option (CEO),false
Strasburg Elementary School,Strasburg School District 31J,Strasburg,544,213,Yes under Community Eligibility Option (CEO),false
Strasburg High School,Strasburg School District 31J,Strasburg,364,146,Yes under Community Eligibility Option (CEO),false
Stratton Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,249,124,Yes under Community Eligibility Option (CEO),false
Stratton Elementary School,School District No. R-4 in the county of Kit Carson and Stat,Stratton,101,43,Yes under Community Eligibility Option (CEO),false
Stratton Meadows Elementary School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,290,243,Yes under Community Eligibility Option (CEO),false
Stratton Middle School,School District No. R-4 in the county of Kit Carson and Stat,Stratton,54,22,Yes under Community Eligibility Option (CEO),true
Stratton Senior High School,School District No. R-4 in the county of Kit Carson and Stat,Stratton,64,16,Yes under Community Eligibility Option (CEO),false
Strawberry Park Elementary School,Steamboat Springs School District No. Re 2,Steamboat Springs,368,73,Yes participating without using any Provision or the CEO,false
Stukey Elementary School,Adams 12 Five Star Schools,Northglenn,348,305,Yes under Community Eligibility Option (CEO),false
Summit Academy,Jefferson County School District No. R-1,Broomfield,66,,No,true
Summit Academy,School District No. 1 in the county of Denver and State of C,Denver,236,217,Yes under Community Eligibility Option (CEO),true
Summit Cove Elementary School,Summit School District No. Re 1,Dillon,222,71,Yes participating without using any Provision or the CEO,false
Summit Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,337,167,Yes under Community Eligibility Option (CEO),false
Summit Elementary School,Woodland Park School District No. Re-2,Divide,286,125,Yes under Community Eligibility Option (CEO),false
Summit High School,Summit School District No. Re 1,Breckenridge,1060,377,Yes participating without using any Provision or the CEO,false
Summit Middle Charter School,Boulder Valley School District No. Re2,Boulder,366,49,Yes participating without using any Provision or the CEO,false
Summit Middle School,Summit School District No. Re 1,Frisco,737,298,Yes participating without using any Provision or the CEO,false
Summit Ridge Middle School,Jefferson County School District No. R-1,Littleton,851,207,Yes under Community Eligibility Option (CEO),false
Summit View Elementary School,Douglas County School District No. Re 1,Highlands Ranch,350,35,Yes participating without using any Provision or the CEO,false
Sunnyside Elementary School,Durango School District No. 9-R,Durango,107,54,Yes under Community Eligibility Option (CEO),false
Sunrise Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,497,304,Yes under Community Eligibility Option (CEO),false
Sunrise Elementary School,School District No. 3 in the county of El Paso and State of,Colorado Springs,506,251,Yes under Community Eligibility Option (CEO),false
Sunset Elementary School,Moffat County School District RE: No. 1,Craig,261,151,Yes under Community Eligibility Option (CEO),false
Sunset Middle School,St. Vrain Valley School District No. Re1J,Longmont,316,185,Yes under Community Eligibility Option (CEO),true
Sunset Park Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,425,322,Yes under Community Eligibility Option (CEO),false
Sunset Ridge PK-8,Westminster Public Schools,Westminster,449,394,Yes under Community Eligibility Option (CEO),false
Superior Elementary School,Boulder Valley School District No. Re2,Superior,418,32,Yes under Community Eligibility Option (CEO),false
Swallows Charter Academy,Pueblo County School District 70,Pueblo West,677,238,Yes under Community Eligibility Option (CEO),false
Swallows Charter Academy High School,Pueblo County School District 70,Pueblo West,178,57,Yes under Community Eligibility Option (CEO),false
Swansea Elementary School,School District No. 1 in the county of Denver and State of C,Denver,381,329,Yes under Community Eligibility Option (CEO),false
Swanson Elementary School,Jefferson County School District No. R-1,Arvada,283,205,Yes under Community Eligibility Option (CEO),false
Swigert International School,School District No. 1 in the county of Denver and State of C,Denver,673,138,Yes under Community Eligibility Option (CEO),false
Swink Elementary School,Swink School District No. 33 in the county of Otero and St,Swink,131,74,Yes under Community Eligibility Option (CEO),false
Swink Junior-Senior High School,Swink School District No. 33 in the county of Otero and St,Swink,159,70,Yes under Community Eligibility Option (CEO),false
Talbott STEAM Innovation School,School District No. 3 in the county of El Paso and State of,Colorado Springs,324,193,Yes under Community Eligibility Option (CEO),false
Tarver Elementary School,Adams 12 Five Star Schools,Thornton,475,178,Yes under Community Eligibility Option (CEO),false
Tavelli Elementary School,Poudre School District R-1,Fort Collins,519,186,Yes under Community Eligibility Option (CEO),false
Taylor Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,152,115,Yes under Community Eligibility Option (CEO),false
Taylor Elementary School,Mesa County Valley School District No. 51,Palisade,310,132,Yes under Community Eligibility Option (CEO),false
Tca College Pathways,Academy School District No. 20 in the county of El Paso an,Colorado Springs,502,,No,false
Teddy Bear Preschool,Dolores School District No. Re-4A,Dolores,71,,No,false
Teller Elementary School,School District No. 1 in the county of Denver and State of C,Denver,518,114,Yes under Community Eligibility Option (CEO),false
Telluride Elementary School,Telluride School District No. R-1,Telluride,140,43,Yes under Community Eligibility Option (CEO),false
Telluride High School,Telluride School District No. R-1,Telluride,298,92,Yes participating without using any Provision or the CEO,false
Telluride Intermediate School,Telluride School District No. R-1,Telluride,237,72,Yes participating without using any Provision or the CEO,false
Telluride Middle School,Telluride School District No. R-1,Telluride,124,38,Yes participating without using any Provision or the CEO,false
Tennyson Knolls Preparatory School,Westminster Public Schools,Arvada,364,322,Yes under Community Eligibility Option (CEO),true
The Academic Recovery Center of San Luis Valley,Center Consolidated School District No. 26 Jt. of the count,Center,16,14,Yes under Community Eligibility Option (CEO),true
The Bijou School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,134,103,Yes under Community Eligibility Option (CEO),false
The Classical Academy Charter,Academy School District No. 20 in the county of El Paso an,Colorado Springs,1909,257,Yes participating without using any Provision or the CEO,false
The Classical Academy High School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,616,81,Yes participating without using any Provision or the CEO,false
The Classical Academy Middle School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,445,63,Yes participating without using any Provision or the CEO,false
The Connect Charter School,Pueblo County School District 70,Pueblo,252,,No,false
The Cottage at Holly Ridge,Cherry Creek School District No. 5 in the county of Arapah,Denver,74,,No,false
The Da Vinci Academy School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,447,109,Yes under Community Eligibility Option (CEO),false
The Grove Bvsd's Early Learning Program,Buena Vista School District No. R-31,Buena Vista,60,19,Yes under Community Eligibility Option (CEO),false
The Haven School,School District No. 3 in the county of El Paso and State of,Colorado Springs,240,108,Yes under Community Eligibility Option (CEO),false
The Journey Preschool,Cherry Creek School District No. 5 in the county of Arapah,Aurora,75,40,Yes participating without using any Provision or the CEO,false
The Juniper School,Durango School District No. 9-R,Durango,171,66,Yes under Community Eligibility Option (CEO),false
The Pinnacle Charter School,State Charter School Institute,Federal Heights,1905,1543,Yes under Community Eligibility Option (CEO),true
The Stead School,School District 27J,Commerce City,421,98,Yes under Community Eligibility Option (CEO),false
The Studio School,Adams 12 Five Star Schools,Northglenn,215,102,Yes under Community Eligibility Option (CEO),false
The Vanguard School (Elementary),Harrison School District No. 2 in the county of El Paso an,Colorado Springs,949,225,Yes participating without using any Provision or the CEO,false
The Vanguard School (High),Harrison School District No. 2 in the county of El Paso an,Colorado Springs,303,75,Yes participating without using any Provision or the CEO,false
The Vanguard School (Middle),Harrison School District No. 2 in the county of El Paso an,Colorado Springs,243,86,Yes participating without using any Provision or the CEO,false
The Village Ece,Littleton School District No. 6 in the county of Arapahoe,Centennial,336,114,Yes under Community Eligibility Option (CEO),false
Thomas Jefferson High School,School District No. 1 in the county of Denver and State of C,Denver,1390,708,Yes under Community Eligibility Option (CEO),false
Thomas Maclaren State Charter School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,975,405,Yes participating without using any Provision or the CEO,false
Thompson Integrated Early Childhood,Thompson School District R-2J,Loveland,85,49,Yes participating without using any Provision or the CEO,false
Thompson Valley High School,Thompson School District R-2J,Loveland,1005,317,Yes under Community Eligibility Option (CEO),false
Thomson Primary School,School District No. Re-2 Brush,Brush,452,302,Yes under Community Eligibility Option (CEO),false
Thornton Elementary School,Adams 12 Five Star Schools,Thornton,387,341,Yes under Community Eligibility Option (CEO),false
Thornton High School,Adams 12 Five Star Schools,Thornton,1439,1132,Yes under Community Eligibility Option (CEO),false
Thornton Middle School,Adams 12 Five Star Schools,Thornton,721,607,Yes under Community Eligibility Option (CEO),true
Three Creeks K-8,Jefferson County School District No. R-1,Arvada,1050,67,Yes participating without using any Provision or the CEO,false
Thunder Mountain Elementary School,Mesa County Valley School District No. 51,Grand Junction,432,235,Yes under Community Eligibility Option (CEO),false
Thunder Ridge Middle School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,1106,409,Yes under Community Eligibility Option (CEO),false
Thunder Valley PK-8,St. Vrain Valley School District No. Re1J,Frederick,880,555,Yes under Community Eligibility Option (CEO),true
Thunder Vista P-8,Adams 12 Five Star Schools,Broomfield,725,73,Yes under Community Eligibility Option (CEO),false
Thunderridge High School,Douglas County School District No. Re 1,Highlands Ranch,1820,210,Yes participating without using any Provision or the CEO,false
Tiger Trades Academy,East Otero School District No. R1,La Junta,90,81,Yes under Community Eligibility Option (CEO),false
Timber Trail Elementary School,Douglas County School District No. Re 1,Castle Rock,380,24,Yes participating without using any Provision or the CEO,false
Timberline Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Centennial,478,158,Yes under Community Eligibility Option (CEO),false
Timberline PK-8,St. Vrain Valley School District No. Re1J,Longmont,762,637,Yes under Community Eligibility Option (CEO),true
Timberview Middle School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,837,266,Yes under Community Eligibility Option (CEO),false
Timnath Elementary School,Poudre School District R-1,Timnath,455,140,Yes under Community Eligibility Option (CEO),false
Timnath Middle-High School,Poudre School District R-1,Timnath,1456,282,Yes under Community Eligibility Option (CEO),false
Tointon Academy of Pre-Engineering,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,1127,664,Yes under Community Eligibility Option (CEO),false
Tollgate Elementary School of Expeditionary Learning,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,601,498,Yes under Community Eligibility Option (CEO),false
Tope Elementary School,Mesa County Valley School District No. 51,Grand Junction,370,175,Yes under Community Eligibility Option (CEO),false
Tozer Elementary School,Weld County Reorganized School District No. Re-4,Windsor,308,116,Yes under Community Eligibility Option (CEO),false
Trail Ridge Middle School,St. Vrain Valley School District No. Re1J,Longmont,435,260,Yes under Community Eligibility Option (CEO),true
Trailblazer Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,211,117,Yes under Community Eligibility Option (CEO),false
Trailblazer Elementary School,Douglas County School District No. Re 1,Highlands Ranch,330,57,Yes participating without using any Provision or the CEO,false
Trails West Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Centennial,425,134,Yes under Community Eligibility Option (CEO),false
Trailside Academy,Mapleton School District No. 1 in the county of Adams & St,Denver,492,287,Yes under Community Eligibility Option (CEO),false
Traut Core Elementary School,Poudre School District R-1,Fort Collins,484,84,Yes participating without using any Provision or the CEO,false
Traylor Academy,School District No. 1 in the county of Denver and State of C,Denver,300,199,Yes under Community Eligibility Option (CEO),false
Trevista at Horace Mann,School District No. 1 in the county of Denver and State of C,Denver,482,289,Yes under Community Eligibility Option (CEO),false
Trinidad High School,Trinidad School District 1 in the county of Las Animas and,Trinidad,204,137,Yes under Community Eligibility Option (CEO),true
Trinidad Middle School,Trinidad School District 1 in the county of Las Animas and,Trinidad,172,125,Yes under Community Eligibility Option (CEO),true
Truscott Elementary School,Thompson School District R-2J,Loveland,194,98,Yes under Community Eligibility Option (CEO),false
Turman Elementary School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,185,134,Yes under Community Eligibility Option (CEO),false
Turnberry Elementary,School District 27J,Commerce City,742,382,Yes under Community Eligibility Option (CEO),false
Turner Middle School,Thompson School District R-2J,Berthoud,448,78,Yes under Community Eligibility Option (CEO),false
Twain Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,291,237,Yes under Community Eligibility Option (CEO),false
Twin Peaks Classical Academy,St. Vrain Valley School District No. Re1J,Longmont,879,341,Yes under Community Eligibility Option (CEO),false
Two Rivers Community School,Roaring Fork School District No. Re-1,Glenwood Springs,390,118,Yes participating without using any Provision or the CEO,false
Two Roads Charter School,Jefferson County School District No. R-1,Arvada,345,,No,false
Twombly Elementary School,Weld re-8 schools,Fort Lupton,473,308,Yes under Community Eligibility Option (CEO),false
Union Colony Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Evans,342,260,Yes under Community Eligibility Option (CEO),false
Union Colony Preparatory School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,333,204,Yes under Community Eligibility Option (CEO),false
University Hill Elementary School,Boulder Valley School District No. Re2,Boulder,405,249,Yes under Community Eligibility Option (CEO),false
University Park Elementary School,School District No. 1 in the county of Denver and State of C,Denver,413,118,Yes under Community Eligibility Option (CEO),false
University Prep - Arapahoe St.,School District No. 1 in the county of Denver and State of C,Denver,313,281,Yes under Community Eligibility Option (CEO),false
University Prep - Commerce City,State Charter School Institute,Commerce City,24,13,Yes participating without using any Provision or the CEO,false
University Prep - Steele St.,School District No. 1 in the county of Denver and State of C,Denver,334,298,Yes under Community Eligibility Option (CEO),false
University Schools,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,1784,727,Yes under Community Eligibility Option (CEO),false
Upper Blue Elementary School,Summit School District No. Re 1,Breckenridge,221,104,Yes participating without using any Provision or the CEO,false
Ute Meadows Elementary School,Jefferson County School District No. R-1,Littleton,374,66,Yes participating without using any Provision or the CEO,false
Ute Pass Elementary School,Manitou Springs School District No. 14 in the county of El,Chipita Park,174,63,Yes under Community Eligibility Option (CEO),false
Vail Ski and Snowboard Academy (Vssa),Eagle County School District No. Re 50,Minturn,278,,No,false
Valdez Elementary School,School District No. 1 in the county of Denver and State of C,Denver,423,211,Yes under Community Eligibility Option (CEO),false
Valley High School,Weld County Reorganized School District No. Re-1,Gilcrest,483,295,Yes under Community Eligibility Option (CEO),false
Valley View Innovation School,Mapleton School District No. 1 in the county of Adams & St,Denver,183,106,Yes under Community Eligibility Option (CEO),false
Valverde Elementary School,School District No. 1 in the county of Denver and State of C,Denver,359,306,Yes under Community Eligibility Option (CEO),false
Van Arsdale Elementary School,Jefferson County School District No. R-1,Arvada,492,82,Yes under Community Eligibility Option (CEO),false
Vanderhoof Elementary School,Jefferson County School District No. R-1,Arvada,403,148,Yes under Community Eligibility Option (CEO),false
Vanguard Classical School - East,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,690,550,Yes under Community Eligibility Option (CEO),false
Vanguard Classical School - West,Aurora Joint District No. 28 of the counties of Adams and A,Denver,380,317,Yes under Community Eligibility Option (CEO),true
Vantage Point,Adams 12 Five Star Schools,Northglenn,331,245,Yes under Community Eligibility Option (CEO),false
Vassar Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,500,364,Yes under Community Eligibility Option (CEO),false
Vaughn Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,446,409,Yes under Community Eligibility Option (CEO),false
Vega Collegiate Academy,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,583,570,Yes under Community Eligibility Option (CEO),true
Venetucci Elementary School,School District No. 3 in the county of El Paso and State of,Colorado Springs,272,184,Yes under Community Eligibility Option (CEO),false
