school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Belmont Ridge Middle,Loudoun County Public Schools,Leesburg,1071,231,Yes participating without using any Provision or the CEO,false
Belmont Station Elementary,Loudoun County Public Schools,Ashburn,605,119,Yes participating without using any Provision or the CEO,false
Belvedere Elementary,Fairfax County Public Schools,Falls Church,606,340,Yes participating without using any Provision or the CEO,false
Belview Elementary,Montgomery County Public Schools,Radford,245,147,Yes participating without using any Provision or the CEO,false
Benjamin Franklin Middle,Franklin County Public Schools,Rocky Mount,1382,1191,Yes under Community Eligibility Option (CEO),false
Benjamin Syms Middle,Hampton City Public Schools,Hampton,850,615,Yes under Community Eligibility Option (CEO),true
Bennett Elementary,Prince William County Public Schools,Manassas,746,276,Yes participating without using any Provision or the CEO,false
Bensley Elementary,Chesterfield County Public Schools,North Chesterfield,615,477,Yes under Community Eligibility Option (CEO),false
Berkeley Elementary,Spotsylvania County Public Schools,Spotsylvania,275,213,Yes under Community Eligibility Option (CEO),false
Berkeley Glenn Elementary,Waynesboro City Public Schools,Waynesboro,256,243,Yes under Community Eligibility Option (CEO),false
Berkeley Middle,Williamsburg-James City County Public Schools,Williamsburg,666,433,Yes under Community Eligibility Option (CEO),false
Berkley/Campostella Early Childhood Education Center,Norfolk City Public Schools,Norfolk,165,168,Yes under Community Eligibility Option (CEO),false
Bessie Weller Elementary,Staunton City Public Schools,Staunton,373,310,Yes under Community Eligibility Option (CEO),false
Bethel Elementary,Gloucester County Public Schools,Gloucester,494,329,Yes under Community Eligibility Option (CEO),false
Bethel High,Hampton City Public Schools,Hampton,1769,1640,Yes under Community Eligibility Option (CEO),false
Bethel Manor Elementary,York County Public Schools,Langley A F B,631,287,Yes participating without using any Provision or the CEO,false
Bettie Weaver Elementary,Chesterfield County Public Schools,Midlothian,605,23,Yes participating without using any Provision or the CEO,false
Beulah Elementary,Chesterfield County Public Schools,North Chesterfield,902,695,Yes under Community Eligibility Option (CEO),false
Big Island Elementary,Bedford County Public Schools,Big Island,182,150,Yes under Community Eligibility Option (CEO),false
Birdneck Elementary,Virginia Beach City Public Schools,Virginia Beach,584,451,Yes under Community Eligibility Option (CEO),false
Blacksburg High,Montgomery County Public Schools,Blacksburg,1325,319,Yes participating without using any Provision or the CEO,false
Blacksburg Middle,Montgomery County Public Schools,Blacksburg,958,259,Yes participating without using any Provision or the CEO,false
Blackstone Primary,Nottoway County Public Schools,Blackstone,371,370,Yes under Community Eligibility Option (CEO),false
Blackwell Elementary,Richmond City Public Schools,Richmond,420,415,Yes under Community Eligibility Option (CEO),false
Blair Middle,Norfolk City Public Schools,Norfolk,1141,1064,Yes under Community Eligibility Option (CEO),false
Bland County Elementary,Bland County Public Schools,Bland,301,227,Yes under Community Eligibility Option (CEO),false
Bland County High,Bland County Public Schools,Rocky Gap,517,274,Yes under Community Eligibility Option (CEO),false
Blue Ridge Elementary,Patrick County Public Schools,Ararat,223,218,Yes under Community Eligibility Option (CEO),false
Blue Ridge Middle,Loudoun County Public Schools,Purcellville,714,122,Yes participating without using any Provision or the CEO,false
Bluestone Elementary,Harrisonburg City Public Schools,Harrisonburg,566,481,Yes under Community Eligibility Option (CEO),false
Bon Air Elementary,Chesterfield County Public Schools,Bon Air,488,370,Yes under Community Eligibility Option (CEO),false
Bonnie Brae Elementary,Fairfax County Public Schools,Fairfax,718,177,Yes participating without using any Provision or the CEO,false
Bonsack Elementary,Roanoke County Public Schools,Roanoke,311,70,Yes participating without using any Provision or the CEO,false
Booker T Washington High,Norfolk City Public Schools,Norfolk,904,838,Yes under Community Eligibility Option (CEO),true
Booker T. Washington Elementary,Suffolk City Public Schools,Suffolk,362,255,Yes under Community Eligibility Option (CEO),false
Boones Mill Elementary,Franklin County Public Schools,Boones Mill,290,248,Yes under Community Eligibility Option (CEO),false
Boonsboro Elementary,Bedford County Public Schools,Lynchburg,309,82,Yes participating without using any Provision or the CEO,false
Botetourt Elementary,Gloucester County Public Schools,Gloucester,505,339,Yes under Community Eligibility Option (CEO),false
Bowling Green Elementary,Caroline County Public Schools,Milford,837,678,Yes under Community Eligibility Option (CEO),false
Boyce Elementary,Clarke County Public Schools,Boyce,281,97,Yes participating without using any Provision or the CEO,false
Braddock Elementary,Fairfax County Public Schools,Annandale,955,792,Yes under Community Eligibility Option (CEO),false
Brambleton Middle,Loudoun County Public Schools,Ashburn,1164,137,Yes participating without using any Provision or the CEO,false
Brandon Middle,Virginia Beach City Public Schools,Virginia Beach,1053,710,Yes under Community Eligibility Option (CEO),false
Breckinridge Elementary,Botetourt County Public Schools,Fincastle,211,77,Yes participating without using any Provision or the CEO,false
Breckinridge Middle,Roanoke City Public Schools,Roanoke,733,734,Yes under Community Eligibility Option (CEO),true
Bren Mar Park Elementary,Fairfax County Public Schools,Alexandria,490,344,Yes under Community Eligibility Option (CEO),false
Brentsville District High,Prince William County Public Schools,Nokesville,855,220,Yes participating without using any Provision or the CEO,false
Briar Woods High,Loudoun County Public Schools,Ashburn,1862,238,Yes participating without using any Provision or the CEO,false
Brighton Elementary,Portsmouth City Public Schools,Portsmouth,483,480,Yes under Community Eligibility Option (CEO),false
