school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Corrales International,Albuquerque,Albuquerque,232,89,Yes under Community Eligibility Option (CEO),false
Cottonwood Classical Prep,Cottonwood Classical Prep,Albuquerque,852,75,Yes participating without using any Provision or the CEO,false
Cottonwood Elementary,Carlsbad,Carlsbad,684,192,Yes under Community Eligibility Option (CEO),false
Cottonwood Valley Charter,Socorro,Socorro,170,170,Yes under Community Eligibility Option (CEO),true
Country Club Elementary,Farmington,Farmington,530,,Yes under Community Eligibility Option (CEO),false
Coyote Willow Family School,Albuquerque,Albuquerque,280,280,Yes under Community Eligibility Option (CEO),false
Crownpoint Elementary,Gallup,Crownpoint,281,238,Yes under Community Eligibility Option (CEO),false
Crownpoint High,Gallup,Crownpoint,279,234,Yes under Community Eligibility Option (CEO),true
Crownpoint Middle,Gallup,Crownpoint,226,182,Yes under Community Eligibility Option (CEO),true
Cuba Elementary,Cuba,Cuba,298,297,Yes under Community Eligibility Option (CEO),false
Cuba High,Cuba,Cuba,275,267,Yes under Community Eligibility Option (CEO),true
Cuba Middle,Cuba,Cuba,148,146,Yes under Community Eligibility Option (CEO),true
Cubero Elementary,Grants,Cubero,197,172,Yes under Community Eligibility Option (CEO),false
Datil Elementary,Quemado,Datil,16,16,Yes under Community Eligibility Option (CEO),false
David Skeet Elementary,Gallup,Vanderwagen,232,196,Yes under Community Eligibility Option (CEO),false
Del Norte Elementary,Gallup,Gallup,424,378,Yes under Community Eligibility Option (CEO),false
Del Norte Elementary,Roswell,Roswell,518,518,Yes under Community Eligibility Option (CEO),false
Del Norte High,Albuquerque,Albuquerque,1079,1038,Yes under Community Eligibility Option (CEO),true
Deming Cesar Chavez,Deming,Deming,177,177,Yes under Community Eligibility Option (CEO),true
Deming High,Deming,Deming,1174,1171,Yes under Community Eligibility Option (CEO),true
Deming Intermediate,Deming,Deming,373,373,Yes under Community Eligibility Option (CEO),false
Dennis Chavez Elementary,Albuquerque,Albuquerque,550,547,Yes under Community Eligibility Option (CEO),false
