school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Frank Ward Strong School,Regional School District 13,Durham,319,55,Yes participating without using any Provision or the CEO
Franklin Elementary School,Franklin School District,North Franklin,185,49,Yes participating without using any Provision or the CEO
Franklin School,Stratford School District,Stratford,246,150,Yes under Community Eligibility Option (CEO)
Frederick Brewster School,Regional School District 13,Durham,214,38,Yes participating without using any Provision or the CEO
Frenchtown Elementary School,Trumbull School District,Trumbull,516,140,Yes participating without using any Provision or the CEO
Frisbie School,Wolcott School District,Wolcott,265,95,Yes participating without using any Provision or the CEO
Gaffney Elementary School,New Britain School District,New Britain,438,314,Yes under Community Eligibility Option (CEO)
Gainfield Elementary School,Regional School District 15,Southbury,321,39,Yes participating without using any Provision or the CEO
Gales Ferry School,Ledyard School District,Gales Ferry,195,54,Yes participating without using any Provision or the CEO
Gallup Hill School,Ledyard School District,Ledyard,592,182,Yes participating without using any Provision or the CEO
George Hersey Robertson School,Coventry School District,Coventry,370,98,Yes participating without using any Provision or the CEO
Geraldine Claytor Magnet Academy,Bridgeport School District,Bridgeport,450,421,Yes under Community Eligibility Option (CEO)
Geraldine Johnson School,Bridgeport School District,Bridgeport,825,756,Yes under Community Eligibility Option (CEO)
Gideon Welles School,Glastonbury School District,Glastonbury,551,73,Yes participating without using any Provision or the CEO
Gildersleeve School,Portland School District,Portland,253,83,Yes participating without using any Provision or the CEO
Gilead Hill School,Hebron School District,Hebron,317,56,Yes participating without using any Provision or the CEO
Gilmartin School,Waterbury School District,Waterbury,462,370,Yes under Community Eligibility Option (CEO)
Glastonbury High School,Glastonbury School District,Glastonbury,1737,275,Yes participating without using any Provision or the CEO
Glastonbury/East Hartford Magnet School,Capitol Region Education Council,Glastonbury,456,290,No
Glenville School,Greenwich School District,Greenwich,411,46,Yes participating without using any Provision or the CEO
Global Communications Academy,Hartford School District,Hartford,414,375,Yes under Community Eligibility Option (CEO)
Global Experience Magnet School,Bloomfield School District,Bloomfield,175,113,Yes under Community Eligibility Option (CEO)
Goshen Center School,Regional School District 20,Goshen,135,38,Yes participating without using any Provision or the CEO
Governor William Pitkin School,East Hartford School District,East Hartford,345,180,Yes under Community Eligibility Option (CEO)
Granby Memorial High School,Granby School District,Granby,564,86,Yes participating without using any Provision or the CEO
Granby Memorial Middle School,Granby School District,Granby,387,73,Yes participating without using any Provision or the CEO
Great Neck Elementary School,Waterford School District,Waterford,309,90,Yes participating without using any Provision or the CEO
Great Oak Elementary School,Oxford School District,Oxford,369,67,Yes participating without using any Provision or the CEO
Great Oaks Charter School,Great Oaks Charter School District,Bridgeport,662,544,Yes under Community Eligibility Option (CEO)
Great Path Academy at Ct State Manchester,Hartford School District,Manchester,336,243,Yes under Community Eligibility Option (CEO)
Great Plain School,Danbury School District,Danbury,271,116,Yes under Community Eligibility Option (CEO)
Greater Hartford Academy of the Arts High School - Full Day,Capitol Region Education Council,Hartford,403,258,Yes under Community Eligibility Option (CEO)
Green Acres Elementary School,North Haven School District,North Haven,404,97,Yes participating without using any Provision or the CEO
Green's Farms School,Westport School District,Westport,460,12,No
Greene-Hills School,Bristol School District,Bristol,918,532,Yes under Community Eligibility Option (CEO)
Greenwich High School,Greenwich School District,Greenwich,2620,597,Yes participating without using any Provision or the CEO
Griswold Elementary School,Griswold School District,Griswold,655,355,Yes participating without using any Provision or the CEO
Griswold High School,Griswold School District,Griswold,606,319,Yes participating without using any Provision or the CEO
Griswold Middle School,Griswold School District,Griswold,529,287,Yes participating without using any Provision or the CEO
Griswold Soule Street Academy,Griswold School District,Jewett City,19,16,Yes participating without using any Provision or the CEO
Groton Middle School,Groton School District,Groton,884,714,Yes under Community Eligibility Option (CEO)
Grove J. Tuttle School,East Haven School District,East Haven,270,178,Yes under Community Eligibility Option (CEO)
Guilford High School,Guilford School District,Guilford,1008,147,Yes participating without using any Provision or the CEO
Guilford Lakes School,Guilford School District,Guilford,369,49,Yes participating without using any Provision or the CEO
H. C. Wilcox Technical High School,Connecticut Technical Education and Career System,Meriden,753,343,Yes under Community Eligibility Option (CEO)
H. H. Ellis Technical High School,Connecticut Technical Education and Career System,Danielson,650,246,Yes under Community Eligibility Option (CEO)
H. S. Chase School,Waterbury School District,Waterbury,543,415,Yes under Community Eligibility Option (CEO)
Haddam-Killingworth High School,Regional School District 17,Higganum,466,64,Yes participating without using any Provision or the CEO
Haddam-Killingworth Intermediate School,Regional School District 17,Killingworth,280,52,Yes participating without using any Provision or the CEO
Haddam-Killingworth Middle School,Regional School District 17,Killingworth,423,66,Yes participating without using any Provision or the CEO
Hall High School,West Hartford School District,West Hartford,1332,315,Yes participating without using any Provision or the CEO
Hall Memorial School,Willington School District,West Willington,167,65,Yes under Community Eligibility Option (CEO)
Hall School,Bridgeport School District,Bridgeport,162,149,Yes under Community Eligibility Option (CEO)
Hallen School,Bridgeport School District,Bridgeport,280,233,Yes under Community Eligibility Option (CEO)
Hamden High School,Hamden School District,Hamden,1609,755,Yes under Community Eligibility Option (CEO)
Hamden Middle School,Hamden School District,Hamden,845,412,Yes under Community Eligibility Option (CEO)
Hamilton Avenue School,Greenwich School District,Greenwich,299,179,Yes participating without using any Provision or the CEO
Hampton Elementary School,Hampton School District,Hampton,73,36,Yes under Community Eligibility Option (CEO)
Hanover School,Meriden School District,Meriden,456,283,Yes under Community Eligibility Option (CEO)
Har-Bur Middle School,Regional School District 10,Burlington,669,119,Yes participating without using any Provision or the CEO
Harborside Middle School,Milford School District,Milford,400,112,Yes participating without using any Provision or the CEO
Harry B. Flood Middle School,Stratford School District,Stratford,466,222,Yes participating without using any Provision or the CEO
Harry M. Bailey Middle School,West Haven School District,West Haven,885,508,Yes under Community Eligibility Option (CEO)
Harry S. Fisher Elementary School,Plymouth School District,Terryville,286,133,Yes participating without using any Provision or the CEO
Hart School,Stamford School District,Stamford,566,321,Yes under Community Eligibility Option (CEO)
Hartford Magnet Trinity College Academy,Hartford School District,Hartford,925,715,Yes under Community Eligibility Option (CEO)
Hartford Prekindergarten Magnet School: North Campus,Hartford School District,Hartford,115,48,Yes under Community Eligibility Option (CEO)
Hartford Prekindergarten Magnet School: South Campus,Hartford School District,Hartford,112,32,Yes under Community Eligibility Option (CEO)
Hartford Public High School,Hartford School District,Hartford,698,546,Yes under Community Eligibility Option (CEO)
Hartland School,Hartland School District,East Hartland,121,21,Yes participating without using any Provision or the CEO
Harwinton Consolidated School,Regional School District 10,Hawrinton,374,78,Yes participating without using any Provision or the CEO
Hawley Elementary School,Newtown School District,Newtown,281,39,Yes participating without using any Provision or the CEO
Hayestown Avenue School,Danbury School District,Danbury,450,290,Yes under Community Eligibility Option (CEO)
Hazardville Memorial School,Enfield School District,Enfield,298,143,Yes participating without using any Provision or the CEO
Head O'Meadow Elementary School,Newtown School District,Newtown,327,26,Yes participating without using any Provision or the CEO
Hebron Avenue School,Glastonbury School District,Glastonbury,458,32,Yes participating without using any Provision or the CEO
Hebron Elementary School,Hebron School District,Hebron,364,61,Yes participating without using any Provision or the CEO
Helen Keller Middle School,Easton School District,Easton,287,23,No
Helen Street School,Hamden School District,Hamden,280,155,Yes under Community Eligibility Option (CEO)
Henry Abbott Technical High School,Connecticut Technical Education and Career System,Danbury,721,273,Yes under Community Eligibility Option (CEO)
Henry Barnard School,Enfield School District,Enfield,311,166,Yes participating without using any Provision or the CEO
Henry James Memorial School,Simsbury School District,Simsbury,685,117,Yes participating without using any Provision or the CEO
High Horizons Magnet School,Bridgeport School District,Bridgeport,443,384,Yes under Community Eligibility Option (CEO)
High School in the Community,New Haven School District,New Haven,251,201,Yes under Community Eligibility Option (CEO)
Highcrest School,Wethersfield School District,Wethersfield,429,81,Yes under Community Eligibility Option (CEO)
Highland Park School,Manchester School District,Manchester,300,163,Yes under Community Eligibility Option (CEO)
Highland School,Cheshire School District,Cheshire,899,159,Yes participating without using any Provision or the CEO
Highland School,Wallingford School District,Wallingford,292,78,Yes participating without using any Provision or the CEO
Highville Charter School,Highville Charter School District,New Haven,499,353,Yes under Community Eligibility Option (CEO)
Hill and Plain School,New Milford School District,New Milford,371,143,Yes under Community Eligibility Option (CEO)
Hill Central Music Academy,New Haven School District,New Haven,430,358,Yes under Community Eligibility Option (CEO)
Hill Regional Career High School,New Haven School District,New Haven,625,513,Yes under Community Eligibility Option (CEO)
Hillcrest Middle School,Trumbull School District,Trumbull,792,175,Yes participating without using any Provision or the CEO
Hillside Intermediate School,Naugatuck School District,Naugatuck,292,188,Yes under Community Eligibility Option (CEO)
Hindley Elementary School,Darien School District,Darien,411,3,No
Holland Hill School,Fairfield School District,Fairfield,385,104,Yes participating without using any Provision or the CEO
Holmes Elementary School,Darien School District,Darien,407,3,No
Holmes Elementary School,New Britain School District,New Britian,414,275,Yes under Community Eligibility Option (CEO)
Hop Brook Elementary School,Naugatuck School District,Naugatuck,312,197,Yes under Community Eligibility Option (CEO)
Hopeville School,Waterbury School District,Waterbury,291,241,Yes under Community Eligibility Option (CEO)
Hopewell School,Glastonbury School District,South Glastonbury,458,36,Yes participating without using any Provision or the CEO
Horace W. Porter School,Columbia School District,Columbia,440,97,Yes participating without using any Provision or the CEO
Housatonic Valley Regional High School,Regional School District 01,Falls Village,352,105,Yes participating without using any Provision or the CEO
House of Arts Letters and Science (Hals) Academy,New Britain School District,New Britain,152,85,Yes under Community Eligibility Option (CEO)
Howell Cheney Technical High School,Connecticut Technical Education and Career System,Manchester,652,271,Yes under Community Eligibility Option (CEO)
Hurlbutt Elementary School,Weston School District,Weston,443,6,No
Illing Middle School,Manchester School District,Manchester,763,446,Yes under Community Eligibility Option (CEO)
Information Technology & Software Engineering Magnet High Sc,Bridgeport School District,Bridgeport,386,263,Yes under Community Eligibility Option (CEO)
Integrated Day Charter School,Integrated Day Charter School District,Norwich,364,192,Yes under Community Eligibility Option (CEO)
Interdistrict Discovery Magnet School,Bridgeport School District,Bridgeport,492,342,Yes under Community Eligibility Option (CEO)
Interdistrict School for Arts and Communication,Interdistrict School for Arts and Comm District,New London,328,224,Yes under Community Eligibility Option (CEO)
Intermediate School,Shelton School District,Shelton,714,273,Yes participating without using any Provision or the CEO
International School at Dundee,Greenwich School District,Riverside,342,36,Yes participating without using any Provision or the CEO
Irving A. Robbins Middle School,Farmington School District,Farmington,670,137,Yes participating without using any Provision or the CEO
Irving School,Derby School District,Derby,322,209,Yes under Community Eligibility Option (CEO)
Israel Putnam School,Meriden School District,Meriden,445,361,Yes under Community Eligibility Option (CEO)
Ivy Drive School,Bristol School District,Bristol,385,185,Yes under Community Eligibility Option (CEO)
J. F. Kennedy School,Milford School District,Milford,295,122,Yes participating without using any Provision or the CEO
J. M. Wright Technical High School,Connecticut Technical Education and Career System,Stamford,494,296,Yes under Community Eligibility Option (CEO)
J. Milton Jeffrey Elementary School,Madison School District,Madison,407,14,No
Jack Jackter Intermediate School,Colchester School District,Colchester,509,139,Yes participating without using any Provision or the CEO
James H. Moran Middle School,Wallingford School District,Wallingford,531,184,Yes participating without using any Provision or the CEO
James Hillhouse High School,New Haven School District,New Haven,1124,915,Yes under Community Eligibility Option (CEO)
James J. Curiale School,Bridgeport School District,Bridgeport,509,472,Yes under Community Eligibility Option (CEO)
James Morris School,Regional School District 20,Morris,116,34,Yes participating without using any Provision or the CEO
Jane Ryan School,Trumbull School District,Trumbull,438,72,Yes participating without using any Provision or the CEO
Jared Eliot School,Clinton School District,Clinton,418,199,Yes participating without using any Provision or the CEO
Jefferson Elementary School,New Britain School District,New Britain,389,291,Yes under Community Eligibility Option (CEO)
Jefferson Marine Science Elementary School,Norwalk School District,Norwalk,457,295,Yes under Community Eligibility Option (CEO)
Jennings School,Fairfield School District,Fairfield,280,42,Yes participating without using any Provision or the CEO
Jerome Harrison School,North Branford School District,North Branford,385,96,Yes participating without using any Provision or the CEO
Jettie S. Tisdale School,Bridgeport School District,Bridgeport,547,504,Yes under Community Eligibility Option (CEO)
Jockey Hollow School,Monroe School District,Monroe,765,141,Yes participating without using any Provision or the CEO
Joel Barlow High School,Regional School District 09,Redding,698,76,Yes participating without using any Provision or the CEO
John B. Sliney School,Branford School District,Branford,252,119,Yes participating without using any Provision or the CEO
John B. Stanton School,Norwich School District,Norwich,382,297,Yes under Community Eligibility Option (CEO)
John Barry School,Meriden School District,Meriden,418,363,Yes under Community Eligibility Option (CEO)
John C. Daniels,New Haven School District,New Haven,522,377,Yes under Community Eligibility Option (CEO)
John F. Kennedy High School,Waterbury School District,Waterbury,1391,1138,Yes under Community Eligibility Option (CEO)
John F. Kennedy Middle School,Enfield School District,Enfield,1002,526,Yes participating without using any Provision or the CEO
John F. Kennedy Middle School,Southington School District,Plantsville,659,172,Yes participating without using any Provision or the CEO
John F. Kennedy School,Windsor School District,Windsor,412,188,Yes participating without using any Provision or the CEO
John Lyman School,Regional School District 13,Middlefield,207,38,Yes participating without using any Provision or the CEO
John Paterson School,Newington School District,Newington,394,142,Yes participating without using any Provision or the CEO
John Read Middle School,Redding School District,Redding,381,43,Yes participating without using any Provision or the CEO
John S. Martinez Sea and Sky STEM School,New Haven School District,New Haven,486,404,Yes under Community Eligibility Option (CEO)
John Trumbull Primary School,Watertown School District,Oakville,610,241,Yes participating without using any Provision or the CEO
John Wallace Middle School,Newington School District,Newington,610,218,Yes participating without using any Provision or the CEO
John Winthrop Middle School,Regional School District 04,Deep River,197,51,Yes participating without using any Provision or the CEO
John Winthrop School,Bridgeport School District,Bridgeport,607,499,Yes under Community Eligibility Option (CEO)
Johnson House Elementary School,Stratford School District,Stratford,537,346,Yes under Community Eligibility Option (CEO)
Jonathan Law High School,Milford School District,Milford,776,263,Yes participating without using any Provision or the CEO
Joseph A. Depaolo Middle School,Southington School District,Southington,671,177,Yes participating without using any Provision or the CEO
Joseph A. Foran High School,Milford School District,Milford,727,205,Yes participating without using any Provision or the CEO
Joseph Melillo Middle School,East Haven School District,East Haven,461,301,Yes under Community Eligibility Option (CEO)
Joseph O. Goodwin School,East Hartford School District,East Hartford,334,212,Yes under Community Eligibility Option (CEO)
Julia A. Stark School,Stamford School District,Stamford,553,340,Yes under Community Eligibility Option (CEO)
Julian Curtiss School,Greenwich School District,Greenwich,236,92,Yes participating without using any Provision or the CEO
Juliet W. Long School,Ledyard School District,Gales Ferry,265,68,Yes participating without using any Provision or the CEO
Jumoke Academy,Jumoke Academy District,Hartford,571,553,Yes under Community Eligibility Option (CEO)
K. T. Murphy School,Stamford School District,Stamford,390,273,Yes under Community Eligibility Option (CEO)
Kathleen E. Goodwin School,Old Saybrook School District,Old Saybrook,383,86,Yes participating without using any Provision or the CEO
Kathleen H. Ryerson Elementary School,Madison School District,Madison,314,6,No
Keeney School,Manchester School District,Manchester,366,195,Yes under Community Eligibility Option (CEO)
Kelly Lane Primary School,Granby School District,Granby,353,65,Yes participating without using any Provision or the CEO
Kelly STEAM Magnet Middle School,Norwich School District,Norwich,593,438,Yes under Community Eligibility Option (CEO)
Kendall College & Career Academy,Norwalk School District,Norwalk,416,262,Yes under Community Eligibility Option (CEO)
Kennelly School,Hartford School District,Hartford,628,501,Yes under Community Eligibility Option (CEO)
Kent Center School,Kent School District,Kent,180,49,Yes participating without using any Provision or the CEO
Killingly Central School,Killingly School District,Dayville,317,191,Yes participating without using any Provision or the CEO
Killingly High School,Killingly School District,Dayville,744,319,Yes participating without using any Provision or the CEO
Killingly Intermediate School,Killingly School District,Dayville,692,362,Yes participating without using any Provision or the CEO
Killingly Memorial School,Killingly School District,Danielson,485,269,Yes participating without using any Provision or the CEO
Killingworth Elementary School,Regional School District 17,Higganum,257,40,Yes participating without using any Provision or the CEO
King Philip Middle School,West Hartford School District,West Hartford,820,221,Yes participating without using any Provision or the CEO
King Street Intermediate School,Danbury School District,Danbury,367,183,Yes under Community Eligibility Option (CEO)
King Street Primary School,Danbury School District,Danbury,393,202,Yes under Community Eligibility Option (CEO)
King's Highway Elementary School,Westport School District,Westport,451,17,No
King/Robinson Magnet School,New Haven School District,New Haven,412,330,Yes under Community Eligibility Option (CEO)
Kinsella Magnet School of Performing Arts: High School Campu,Hartford School District,Hartford,110,94,Yes under Community Eligibility Option (CEO)
Kinsella Magnet School of Performing Arts: PK-8 Campus,Hartford School District,Hartford,435,340,Yes under Community Eligibility Option (CEO)
Lake Garda Elementary School,Regional School District 10,Burlington,466,54,Yes participating without using any Provision or the CEO
Lake Street School,Vernon School District,Vernon,235,99,Yes participating without using any Provision or the CEO
Lakeview High School,Regional School District 20,Litchfield,583,161,Yes participating without using any Provision or the CEO
Latimer Lane School,Simsbury School District,Weatogue,483,79,Yes participating without using any Provision or the CEO
Laurel Ledge School,Regional School District 16,Beacon Falls,313,114,Yes participating without using any Provision or the CEO
Laurel Literacy Academy,Bloomfield School District,Bloomfield,247,149,Yes under Community Eligibility Option (CEO)
Lawrence School,Middletown School District,Middletown,305,140,Yes under Community Eligibility Option (CEO)
Lebanon Elementary School,Lebanon School District,Lebanon,366,93,Yes participating without using any Provision or the CEO
Lebanon Middle School,Lebanon School District,Lebanon,265,75,Yes participating without using any Provision or the CEO
Ledyard High School,Ledyard School District,Ledyard,731,204,Yes participating without using any Provision or the CEO
Ledyard Middle School,Ledyard School District,Gales Ferry,535,153,Yes participating without using any Provision or the CEO
Lee H. Kellogg School,Canaan School District,Falls Village,70,26,Yes participating without using any Provision or the CEO
Leonard J. Tyl Middle School,Montville School District,Oakdale,519,241,Yes participating without using any Provision or the CEO
Lewin G. Joel Jr. School,Clinton School District,Clinton,532,205,Yes participating without using any Provision or the CEO
Lewis S. Mills High School,Regional School District 10,Burlington,614,91,Yes participating without using any Provision or the CEO
Lillie B. Haynes School,East Lyme School District,Niantic,365,116,Yes participating without using any Provision or the CEO
Lincoln Elementary School,New Britain School District,New Britain,552,433,Yes under Community Eligibility Option (CEO)
Lincoln Middle School,Meriden School District,Meriden,684,537,Yes under Community Eligibility Option (CEO)
Lincoln-Bassett School,New Haven School District,New Haven,236,212,Yes under Community Eligibility Option (CEO)
Linden Street School,Plainville School District,Plainville,363,172,Yes participating without using any Provision or the CEO
Lisbon Central School,Lisbon School District,Lisbon,413,151,Yes participating without using any Provision or the CEO
Litchfield Center School,Regional School District 20,Litchfield,246,59,Yes participating without using any Provision or the CEO
Litchfield Intermediate School,Regional School District 20,Litchfield,121,27,Yes participating without using any Provision or the CEO
Little Raiders University,Derby School District,Derby,63,18,Yes under Community Eligibility Option (CEO)
Live Oaks School,Milford School District,Milford,272,83,Yes participating without using any Provision or the CEO
Long Hill School,Shelton School District,Shelton,307,132,Yes participating without using any Provision or the CEO
Long Lots School,Westport School District,Westport,571,13,No
Long Meadow Elementary School,Regional School District 15,Middlebury,518,69,Yes participating without using any Provision or the CEO
Long River Middle School,Regional School District 16,Prospect,434,129,Yes participating without using any Provision or the CEO
Lordship School,Stratford School District,Stratford,154,68,Yes under Community Eligibility Option (CEO)
Louis Toffolon School,Plainville School District,Plainville,365,148,Yes participating without using any Provision or the CEO
Luis Munoz Marin School,Bridgeport School District,Bridgeport,709,624,Yes under Community Eligibility Option (CEO)
Lyman Hall High School,Wallingford School District,Wallingford,936,335,Yes participating without using any Provision or the CEO
Lyman Memorial High School,Lebanon School District,Lebanon,322,90,Yes participating without using any Provision or the CEO
Lyme Consolidated School,Regional School District 18,Lyme,226,52,Yes participating without using any Provision or the CEO
Lyme-Old Lyme High School,Regional School District 18,Old Lyme,367,47,Yes participating without using any Provision or the CEO
Lyme-Old Lyme Middle School,Regional School District 18,Old Lyme,271,50,Yes participating without using any Provision or the CEO
M. D. Fox School,Hartford School District,Hartford,562,421,Yes under Community Eligibility Option (CEO)
M. L. King Jr. Middle School,Hartford School District,Hartford,184,151,Yes under Community Eligibility Option (CEO)
Mabelle B. Avery Middle School,Somers School District,Somers,335,23,No
Macdonough School,Middletown School District,Middletown,218,158,Yes under Community Eligibility Option (CEO)
Madison Middle School,Trumbull School District,Trumbull,857,173,Yes participating without using any Provision or the CEO
Madison School,Bridgeport School District,Bridgeport,451,405,Yes under Community Eligibility Option (CEO)
Maloney Interdistrict Magnet School,Waterbury School District,Waterbury,590,369,Yes under Community Eligibility Option (CEO)
Manchester High School,Manchester School District,Manchester,1703,997,Yes under Community Eligibility Option (CEO)
Manchester Preschool Center at Martin,Manchester School District,Manchester,153,103,Yes under Community Eligibility Option (CEO)
Mansfield Elementary School,Mansfield School District,Mansfield,549,178,Yes participating without using any Provision or the CEO
Mansfield Middle School,Mansfield School District,Storrs,414,131,Yes participating without using any Provision or the CEO
Maple Hill School,Naugatuck School District,Naugatuck,464,236,Yes under Community Eligibility Option (CEO)
Maple Street School,Vernon School District,Rockville,256,195,Yes under Community Eligibility Option (CEO)
Margaret M. Generali Elementary School,Waterbury School District,Waterbury,415,340,Yes under Community Eligibility Option (CEO)
Marine Science Magnet High School,Learn,Groton,274,84,Yes participating without using any Provision or the CEO
Mark T. Sheehan High School,Wallingford School District,Wallingford,673,212,Yes participating without using any Provision or the CEO
Martin Kellogg Middle School,Newington School District,Newington,567,232,Yes participating without using any Provision or the CEO
Marvin Elementary School,Norwalk School District,Norwalk,375,193,Yes under Community Eligibility Option (CEO)
Mary E. Griswold School,Berlin School District,Kensington,513,117,Yes participating without using any Provision or the CEO
Mary G. Fritz Elementary School of Yalesville,Wallingford School District,Yalesville,265,81,Yes participating without using any Provision or the CEO
Mary L. Tracy School,Orange School District,Orange,195,23,Yes participating without using any Provision or the CEO
Mary P. Hinsdale School,Winchester School District,Winsted,263,151,Yes under Community Eligibility Option (CEO)
Mary R. Fisher Elementary School,Thompson School District,North Grosvenordale,359,173,Yes participating without using any Provision or the CEO
Mary R. Tisko School,Branford School District,Branford,365,65,Yes participating without using any Provision or the CEO
Mary T. Murphy School,Branford School District,Branford,318,140,Yes participating without using any Provision or the CEO
Masuk High School,Monroe School District,Monroe,1044,43,No
Mathewson School,Milford School District,Milford,327,78,Yes participating without using any Provision or the CEO
Mauro-Sheridan Magnet School,New Haven School District,New Haven,482,342,Yes under Community Eligibility Option (CEO)
McAlister Intermediate School,Suffield School District,Suffield,472,60,Yes participating without using any Provision or the CEO
McDonough Middle School,Hartford School District,Hartford,301,243,Yes under Community Eligibility Option (CEO)
McKinley School,Fairfield School District,Fairfield,470,247,Yes participating without using any Provision or the CEO
Mead School,Ansonia School District,Ansonia,578,385,Yes under Community Eligibility Option (CEO)
Meadowside School,Milford School District,Milford,276,98,Yes participating without using any Provision or the CEO
Melissa Jones School,Guilford School District,Guilford,265,39,Yes participating without using any Provision or the CEO
Memorial Middle School,Regional School District 15,Middlebury,420,48,Yes participating without using any Provision or the CEO
Memorial School,East Hampton School District,East Hampton,511,116,Yes participating without using any Provision or the CEO
Metacomet School,Bloomfield School District,Bloomfield,183,112,Yes under Community Eligibility Option (CEO)
Metropolitan Business Academy,New Haven School District,New Haven,380,306,Yes under Community Eligibility Option (CEO)
Michael F. Wallace Middle School,Waterbury School District,Waterbury,1059,910,Yes under Community Eligibility Option (CEO)
Middle Gate Elementary School,Newtown School District,Newtown,397,46,Yes participating without using any Provision or the CEO
Middle School of Plainville,Plainville School District,Plainville,535,252,Yes participating without using any Provision or the CEO
Middlebrook School,Trumbull School District,Trumbull,502,125,Yes participating without using any Provision or the CEO
Middlebrook School,Wilton School District,Wilton,852,66,No
Middlebury Elementary School,Regional School District 15,Middlebury,309,59,Yes participating without using any Provision or the CEO
Middlefield Memorial School,Regional School District 13,Middlefield,206,34,Yes participating without using any Provision or the CEO
Middlesex Middle School,Darien School District,Darien,1043,17,No
Middletown High School,Middletown School District,Middletown,1193,611,Yes under Community Eligibility Option (CEO)
Mile Creek School,Regional School District 18,Old Lyme,334,32,Yes participating without using any Provision or the CEO
Mill Hill School,Fairfield School District,Southport,371,43,Yes participating without using any Provision or the CEO
Mill Ridge Primary School,Danbury School District,Danbury,319,166,Yes under Community Eligibility Option (CEO)
Miller-Driscoll School,Wilton School District,Wilton,845,23,No
Milner Middle School,Hartford School District,Hartford,261,244,Yes under Community Eligibility Option (CEO)
Mitchell Elementary School,Regional School District 14,Woodbury,328,64,Yes participating without using any Provision or the CEO
Mohegan School,Shelton School District,Shelton,325,100,Yes participating without using any Provision or the CEO
Mohegan School,Montville School District,Uncasville,305,161,Yes participating without using any Provision or the CEO
Momauguin School,East Haven School District,East Haven,302,217,Yes under Community Eligibility Option (CEO)
Monroe Elementary School,Monroe School District,Monroe,414,61,Yes participating without using any Provision or the CEO
Montessori Magnet at Batchelder School,Hartford School District,Hartford,346,229,Yes under Community Eligibility Option (CEO)
Montessori Magnet at Fisher School,Hartford School District,Hartford,353,225,Yes under Community Eligibility Option (CEO)
Montessori Magnet School,Capitol Region Education Council,Hartford,358,216,Yes under Community Eligibility Option (CEO)
Montowese Elementary School,North Haven School District,North Haven,305,77,Yes participating without using any Provision or the CEO
Montville High School,Montville School District,Oakdale,491,211,Yes participating without using any Provision or the CEO
Moody School,Middletown School District,Middletown,212,59,Yes under Community Eligibility Option (CEO)
Moosup Elementary School,Plainfield School District,Moosup,252,150,Yes participating without using any Provision or the CEO
Moriarty Magnet School,Norwich School District,Norwich,404,293,Yes under Community Eligibility Option (CEO)
Morley School,West Hartford School District,West Hartford,301,40,Yes participating without using any Provision or the CEO
Morris Street School,Danbury School District,Danbury,340,233,Yes under Community Eligibility Option (CEO)
Moser School,Rocky Hill School District,Rocky Hill,369,67,Yes participating without using any Provision or the CEO
Moses Y. Beach School,Wallingford School District,Wallingford,326,124,Yes participating without using any Provision or the CEO
Mountain View School,Bristol School District,Bristol,356,196,Yes under Community Eligibility Option (CEO)
Multicultural Magnet School,Bridgeport School District,Bridgeport,436,391,Yes under Community Eligibility Option (CEO)
Museum Academy,Capitol Region Education Council,Bloomfield,511,332,Yes under Community Eligibility Option (CEO)
Myrtle H. Stevens School,Rocky Hill School District,Rocky Hill,401,119,Yes participating without using any Provision or the CEO
Mystic River Magnet School,Groton School District,Mystic,520,423,Yes under Community Eligibility Option (CEO)
Naramake Elementary School,Norwalk School District,Norwalk,358,182,Yes under Community Eligibility Option (CEO)
Natchaug School,Windham School District,Willimantic,234,170,Yes under Community Eligibility Option (CEO)
Nathan Hale Arts Magnet School,New London School District,New London,445,343,Yes under Community Eligibility Option (CEO)
Nathan Hale Middle School,Norwalk School District,Norwalk,499,276,Yes under Community Eligibility Option (CEO)
Nathan Hale School,Meriden School District,Meriden,485,369,Yes under Community Eligibility Option (CEO)
Nathan Hale School,New Haven School District,New Haven,506,325,Yes under Community Eligibility Option (CEO)
Nathan Hale-Ray High School,East Haddam School District,Moodus,262,77,Yes participating without using any Provision or the CEO
Nathan Hale-Ray Middle School,East Haddam School District,Moodus,346,86,Yes participating without using any Provision or the CEO
Naubuc School,Glastonbury School District,Glastonbury,441,135,Yes participating without using any Provision or the CEO
Naugatuck High School,Naugatuck School District,Naugatuck,1202,651,Yes under Community Eligibility Option (CEO)
Nayaug Elementary School,Glastonbury School District,South Glastonbury,533,92,Yes participating without using any Provision or the CEO
Naylor/Ccsu Leadership Academy,Hartford School District,Hartford,372,288,Yes under Community Eligibility Option (CEO)
New Beginnings Inc Family Academy,New Beginnings Inc Family Academy District,Bridgeport,431,386,Yes under Community Eligibility Option (CEO)
New Britain High School,New Britain School District,New Britain,2521,1802,Yes under Community Eligibility Option (CEO)
New Canaan High School,New Canaan School District,New Canaan,1257,3,No
New Fairfield Elementary School,New Fairfield School District,New Fairfield,946,170,Yes participating without using any Provision or the CEO
New Fairfield High School,New Fairfield School District,New Fairfield,693,138,Yes participating without using any Provision or the CEO
New Fairfield Middle School,New Fairfield School District,New Fairfield,464,91,Yes participating without using any Provision or the CEO
New Hartford Elementary School,New Hartford School District,New Hartford,84,13,Yes participating without using any Provision or the CEO
