school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Bristol Elementary School,Elkhart Community Schools,Bristol,296,173,Yes under Community Eligibility Option (CEO),false
Broad Ripple Middle School - an IB World School,Indianapolis Public Schools,Indianapolis,623,361,Yes under Community Eligibility Option (CEO),false
Brook Park Elementary School,MSD Lawrence Township,Indianapolis,637,476,Yes under Community Eligibility Option (CEO),false
Brooklyn STEM Academy,MSD Martinsville Schools,Brooklyn,241,111,Yes participating without using any Provision or the CEO,false
Brooks School Elementary,Hamilton Southeastern Schools,Fishers,715,191,Yes participating without using any Provision or the CEO,false
Brookside School 54 - an Exploratory School,Indianapolis Public Schools,Indianapolis,366,259,Yes under Community Eligibility Option (CEO),false
Brookview Elementary School,MSD Warren Township,Indianapolis,507,348,Yes under Community Eligibility Option (CEO),false
Brookville Elementary School,Franklin County Community Sch Corp,Brookville,487,216,Yes under Community Eligibility Option (CEO),false
Brown County High School,Brown County School Corporation,Nashville,455,233,Yes participating without using any Provision or the CEO,true
Brown County Middle School,Brown County School Corporation,Nashville,396,171,Yes participating without using any Provision or the CEO,true
Brown Elementary School,Brownsburg Community School Corp,Brownsburg,555,190,Yes participating without using any Provision or the CEO,false
Brownsburg Early Childhood Center,Brownsburg Community School Corp,Brownsburg,257,,No,false
Brownsburg East Middle School,Brownsburg Community School Corp,Brownsburg,1198,496,Yes participating without using any Provision or the CEO,false
Brownsburg High School,Brownsburg Community School Corp,Brownsburg,3355,1100,Yes participating without using any Provision or the CEO,false
Brownsburg West Middle School,Brownsburg Community School Corp,Brownsburg,1291,467,Yes participating without using any Provision or the CEO,false
Brownstown Central High School,Brownstown Cnt Com Sch Corp,Brownstown,463,163,Yes participating without using any Provision or the CEO,false
Brownstown Central Middle School,Brownstown Cnt Com Sch Corp,Brownstown,307,157,Yes participating without using any Provision or the CEO,true
Brownstown Elementary School,Brownstown Cnt Com Sch Corp,Brownstown,621,326,Yes participating without using any Provision or the CEO,false
Brummitt Elementary School,Duneland School Corporation,Chesterton,363,104,Yes participating without using any Provision or the CEO,false
Brush Creek Elementary School,Jennings County School Corporation,North Vernon,303,210,Yes participating without using any Provision or the CEO,false
Bunche Elementary School,Fort Wayne Community Schools,Fort Wayne,234,103,Yes under Community Eligibility Option (CEO),false
Bunker Hill Elementary School,Franklin Township Com Sch Corp,Indianapolis,487,218,Yes participating without using any Provision or the CEO,false
Burnett Creek Elementary School,Tippecanoe School Corp,West Lafayette,778,223,Yes participating without using any Provision or the CEO,false
Burris Elementary School,Mitchell Community Schools,Mitchell,320,206,Yes under Community Eligibility Option (CEO),false
Burris Laboratory School,Burris Laboratory School,Muncie,676,169,Yes participating without using any Provision or the CEO,false
Butler Elementary School,DeKalb Co Eastern Com Sch Dist,Butler,366,250,Yes participating without using any Provision or the CEO,false
Ca Early Learning Center,New Albany-Floyd Co Con Sch,New Albany,1,,No,false
Calumet New Tech High School,Lake Ridge New Tech Schools,Gary,620,562,Yes under Community Eligibility Option (CEO),true
Canaan Community Academy,Canaan Community Academy,Canaan,195,38,Yes under Community Eligibility Option (CEO),false
Cannelton Elementary & High School,Cannelton City Schools,Cannelton,216,129,Yes under Community Eligibility Option (CEO),true
Cardinal Elementary School,Brownsburg Community School Corp,Brownsburg,650,283,Yes participating without using any Provision or the CEO,false
Career Academy High School,Career Academy High School,South Bend,481,259,Yes under Community Eligibility Option (CEO),true
Career Academy Middle School,Career Academy Middle School,South Bend,414,249,Yes under Community Eligibility Option (CEO),true
Carey Ridge Elementary School,Westfield-Washington Schools,Westfield,612,128,Yes participating without using any Provision or the CEO,false
Carl G Fisher Elementary School 1,School Town of Speedway,Speedway,127,62,Yes participating without using any Provision or the CEO,false
Carl Wilde School 79 Center for Inquiry - an Inquiry School,Indianapolis Public Schools,Indianapolis,472,274,Yes under Community Eligibility Option (CEO),false
Carlin Park Elementary School,MSD Steuben County,Angola,368,253,Yes participating without using any Provision or the CEO,false
Carlisle Elementary School,Southwest School Corporation,Carlisle,188,127,Yes under Community Eligibility Option (CEO),false
Carlisle Middle School,Southwest School Corporation,Carlisle,80,52,Yes under Community Eligibility Option (CEO),true
Carmel Elementary School,Carmel Clay Schools,Carmel,700,161,Yes participating without using any Provision or the CEO,false
Carmel High School,Carmel Clay Schools,Carmel,5239,699,Yes participating without using any Provision or the CEO,false
Carmel Middle School,Carmel Clay Schools,Carmel,1047,194,Yes participating without using any Provision or the CEO,false
Carrie Gosch PK Center,School City of East Chicago,East Chicago,113,71,Yes under Community Eligibility Option (CEO),false
Carroll Elementary School,Carroll Consolidated School Corp,Flora,577,274,Yes participating without using any Provision or the CEO,false
Carroll High School,Northwest Allen County Schools,Fort Wayne,2623,601,Yes participating without using any Provision or the CEO,false
Carroll Junior High School,Carroll Consolidated School Corp,Flora,143,69,Yes participating without using any Provision or the CEO,true
Carroll Middle School,Northwest Allen County Schools,Fort Wayne,1004,328,Yes participating without using any Provision or the CEO,false
Carroll Senior High School,Carroll Consolidated School Corp,Flora,303,123,Yes participating without using any Provision or the CEO,false
Cascade Middle School,Mill Creek Community Sch Corp,Clayton,332,98,Yes participating without using any Provision or the CEO,false
Cascade Senior High School,Mill Creek Community Sch Corp,Clayton,537,139,Yes participating without using any Provision or the CEO,false
Castle High School,Warrick County School Corp,Newburgh,1953,480,Yes participating without using any Provision or the CEO,false
Castle North Middle School,Warrick County School Corp,Newburgh,758,191,Yes participating without using any Provision or the CEO,false
Castle South Middle School,Warrick County School Corp,Newburgh,641,250,Yes participating without using any Provision or the CEO,false
