school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Mediapolis High School,Mediapolis Comm School District,Mediapolis,312,84,Yes participating without using any Provision or the CEO,false
Mediapolis Middle School,Mediapolis Comm School District,Mediapolis,222,66,Yes participating without using any Provision or the CEO,false
Meeker Elementary School,Ames Comm School District,Ames,361,152,Yes participating without using any Provision or the CEO,false
Melcher-Dallas Elementary,Melcher-Dallas Comm School District,Dallas,157,61,Yes participating without using any Provision or the CEO,false
Melcher-Dallas High School,Melcher-Dallas Comm School District,Melcher,151,46,Yes participating without using any Provision or the CEO,false
Meredith Middle School,Des Moines Independent Comm School District,Des Moines,662,528,Yes under Community Eligibility Option (CEO),true
Merrill Middle School,Des Moines Independent Comm School District,Des Moines,657,287,Yes under Community Eligibility Option (CEO),false
Metro High School,Cedar Rapids Comm School District,Cedar Rapids,288,228,Yes under Community Eligibility Option (CEO),true
Mfl Marmac Elementary School,MFL MarMac Comm School District,Monona,318,91,Yes participating without using any Provision or the CEO,false
Mfl Marmac High School,MFL MarMac Comm School District,Monona,263,81,Yes participating without using any Provision or the CEO,false
Mfl Marmac Middle School,MFL MarMac Comm School District,Mcgregor,168,58,Yes participating without using any Provision or the CEO,false
Mid City High,Davenport Comm School District,Davenport,306,174,Yes under Community Eligibility Option (CEO),true
Mid-Prairie East Elementary School,Mid-Prairie Comm School District,Kalona,255,57,Yes participating without using any Provision or the CEO,false
Mid-Prairie High School,Mid-Prairie Comm School District,Wellman,362,107,Yes participating without using any Provision or the CEO,false
Mid-Prairie Middle School,Mid-Prairie Comm School District,Kalona,415,113,Yes participating without using any Provision or the CEO,false
Mid-Prairie Virtual Academy,Mid-Prairie Comm School District,Wellman,31,4,Yes participating without using any Provision or the CEO,false
Mid-Prairie West Elementary School,Mid-Prairie Comm School District,Wellman,330,63,Yes participating without using any Provision or the CEO,false
Midland Elementary,Midland Comm School District,Oxford Junction,236,103,Yes participating without using any Provision or the CEO,false
Midland Middle/High School,Midland Comm School District,Wyoming,268,116,Yes participating without using any Provision or the CEO,false
Missouri Valley Elementary,Missouri Valley Comm School District,Missouri Valley,359,184,Yes participating without using any Provision or the CEO,false
Missouri Valley High School,Missouri Valley Comm School District,Missouri Valley,228,89,Yes participating without using any Provision or the CEO,false
Missouri Valley Middle School,Missouri Valley Comm School District,Missouri Valley,158,74,Yes participating without using any Provision or the CEO,true
Mitchell Early Childhood Center,Des Moines Independent Comm School District,Des Moines,292,196,Yes under Community Eligibility Option (CEO),false
Mitchell Elementary School,Ames Comm School District,Ames,314,175,Yes participating without using any Provision or the CEO,false
