school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Rancho Santa Fe Elementary School,Litchfield Elementary District (4281),Avondale,482,,Yes participating without using any Provision or the CEO
Rattlesnake Ridge Elementary,Marana Unified District (4404),Tucson,455,,Yes participating without using any Provision or the CEO
Raul Grijalva Elementary School,Tucson Unified District (4403),Tucson,472,,Yes under Community Eligibility Option (CEO)
Raul H. Castro Middle School: Academy of Fine Arts,Cartwright Elementary District (4282),Phoenix,545,,Yes under Community Eligibility Option (CEO)
Ray Borane Middle School,Douglas Unified District (4174),Douglas,361,,Yes under Community Eligibility Option (CEO)
Ray Elementary School,Ray Unified District (4438),Kearny,161,,Yes participating without using any Provision or the CEO
Ray Jr/Sr High School,Ray Unified District (4438),Kearny,157,,Yes participating without using any Provision or the CEO
Raymond S. Kellis,Peoria Unified School District (4237),Glendale,1691,,Yes under Community Eligibility Option (CEO)
Rcb College Preparatory Academy,AIBT Non-Profit Charter High School Inc. (449790),Peoria,11,,No
Red Mesa Elementary School,Red Mesa Unified District (4159),Teec Nos Pos,124,,Yes under Community Eligibility Option (CEO)
Red Mesa High School,Red Mesa Unified District (4159),Teec Nos Pos,140,,Yes under Community Eligibility Option (CEO)
Red Mesa Junior High School,Red Mesa Unified District (4159),Teec Nos Pos,75,,Yes under Community Eligibility Option (CEO)
Red Mountain High School,Mesa Unified District (4235),Mesa,3379,,Yes participating without using any Provision or the CEO
Red Rock Academy,Sedona-Oak Creek JUSD #9 (4467),Sedona,9,,No
Red Rock Elementary School,Red Rock Elementary District (4447),Red Rock,420,,Yes participating without using any Provision or the CEO
Red Valley/Cove High School,Red Mesa Unified District (4159),Teec Nos Pos,17,,Yes under Community Eligibility Option (CEO)
Redbird Elementary School,Mesa Unified District (4235),Mesa,484,,Yes under Community Eligibility Option (CEO)
Redfield Elementary School,Scottsdale Unified District (4240),Scottsdale,420,,Yes participating without using any Provision or the CEO
Reid Traditional Schools' Painted Rock Academy,Reid Traditional Schools' Painted Rock Academy Inc (91317),Phoenix,416,,No
Reid Traditional Schools' Valley Academy,Reid Traditional Schools' Valley Academy Inc. (4306),Phoenix,713,,No
Reyes Maria Ruiz Leadership Academy,Espiritu Community Development Corp. (92250),Phoenix,331,,Yes under Community Eligibility Option (CEO)
Rhodes Junior High School,Mesa Unified District (4235),Mesa,599,,Yes under Community Eligibility Option (CEO)
Rice Elementary School,San Carlos Unified District (4210),San Carlos,673,,Yes under Community Eligibility Option (CEO)
Richard B Wilson Jr School,Amphitheater Unified District (4406),Oro Valley,770,,Yes participating without using any Provision or the CEO
Richard E Miller School,Washington Elementary School District (4260),Phoenix,414,,Yes under Community Eligibility Option (CEO)
Ridgeline Academy Inc.,Ridgeline Academy Inc. (4301),Phoenix,849,,Yes participating without using any Provision or the CEO
Ridgeview College Preparatory High School,American Charter Schools Foundation dba Ridgeview (1001346),San Tan Valley,229,,Yes participating without using any Provision or the CEO
Riggs Elementary,Chandler Unified District #80 (4242),Gilbert,770,,Yes participating without using any Provision or the CEO
Rillito Center,Amphitheater Unified District (4406),Tucson,59,,Yes under Community Eligibility Option (CEO)
Rim Country Middle School,Payson Unified District (4209),Payson,478,,Yes under Community Eligibility Option (CEO)
Rincon High School,Tucson Unified District (4403),Tucson,1109,,Yes under Community Eligibility Option (CEO)
Rincon Vista Middle School,Vail Unified District (4413),Tucson,712,,Yes participating without using any Provision or the CEO
Rio Colorado Elementary School,Gadsden Elementary District (4505),San Luis,523,,Yes under Community Eligibility Option (CEO)
Rio Rico High School,Santa Cruz Valley Unified District (4458),Rio Rico,1397,,Yes under Community Eligibility Option (CEO)
Rio Vista Elementary,Pendergast Elementary District (4283),Avondale,662,,Yes under Community Eligibility Option (CEO)
Rio Vista Elementary School,Amphitheater Unified District (4406),Tucson,338,,Yes under Community Eligibility Option (CEO)
River Valley High School,Colorado River Union High School District (4381),Mohave Valley,585,,Yes participating without using any Provision or the CEO
Rivera Elementary,Sunnyside Unified District (4407),Tucson,454,,Yes under Community Eligibility Option (CEO)
Riverbend Prep,West Valley Arts and Technology Academy Inc. (90036),Laveen,205,,Yes under Community Eligibility Option (CEO)
Riverside Elementary School District (Resd) Stem2 Online Sch,Riverside Elementary District (4257),Phoenix,5,,No
Riverside Traditional School,Riverside Elementary District (4257),Phoenix,381,,Yes under Community Eligibility Option (CEO)
Riverview High School,Mesa Unified District (4235),Mesa,14,,No
Riverview School,Dysart Unified District (4243),El Mirage,801,,Yes under Community Eligibility Option (CEO)
Roadrunner Elementary School,Marana Unified District (4404),Marana,372,,Yes participating without using any Provision or the CEO
Roadrunner Elementary School,Washington Elementary School District (4260),Phoenix,629,,Yes under Community Eligibility Option (CEO)
Roadrunner School,Paradise Valley Unified District (4241),Phoenix,70,,Yes participating without using any Provision or the CEO
Robert and Danell Tarwater Elementary,Chandler Unified District #80 (4242),Chandler,694,,Yes participating without using any Provision or the CEO
Robert Bracker Elementary,Nogales Unified District (4457),Nogales,272,,Yes under Community Eligibility Option (CEO)
Robert J.c. Rice Elementary School,Chandler Unified District #80 (4242),Gilbert,754,,Yes participating without using any Provision or the CEO
Robert L. Duffy High School,Career Success Schools (79047),Phoenix,56,,Yes under Community Eligibility Option (CEO)
Robert Richardson Elementary School,Flowing Wells Unified District (4405),Tucson,286,,Yes under Community Eligibility Option (CEO)
Roberts Naylor,Tucson Unified District (4403),Tucson,612,,Yes under Community Eligibility Option (CEO)
Robins Elementary School,Tucson Unified District (4403),Tucson,437,,Yes under Community Eligibility Option (CEO)
Robison Elementary School,Tucson Unified District (4403),Tucson,247,,Yes under Community Eligibility Option (CEO)
Robles Elementary School,Altar Valley Elementary District (4418),Tucson,320,,Yes under Community Eligibility Option (CEO)
Robson Elementary School,Mesa Unified District (4235),Mesa,397,,Yes under Community Eligibility Option (CEO)
Rogers Ranch STEM Academy,Laveen Elementary District (4276),Laveen,997,,Yes under Community Eligibility Option (CEO)
Ron Watson Middle School,Yuma Elementary District (4499),Yuma,548,,Yes participating without using any Provision or the CEO
Ronald Reagan Fundamental School,Crane Elementary District (4501),Yuma,467,,Yes under Community Eligibility Option (CEO)
Roosevelt Elementary School,Mesa Unified District (4235),Mesa,509,,Yes under Community Eligibility Option (CEO)
Roosevelt School,Yuma Elementary District (4499),Yuma,254,,Yes under Provision 2
Roskruge Bilingual Magnet Middle School,Tucson Unified District (4403),Tucson,563,,Yes under Community Eligibility Option (CEO)
Round Rock Elementary School,Red Mesa Unified District (4159),Round Rock,71,,Yes under Community Eligibility Option (CEO)
Round Valley Aoi,Round Valley Unified District (4155),Eagar,46,,No
Round Valley Elementary School,Round Valley Unified District (4155),Eagar,536,,Yes under Community Eligibility Option (CEO)
Round Valley High School,Round Valley Unified District (4155),Eagar,386,,Yes under Community Eligibility Option (CEO)
Round Valley Middle School,Round Valley Unified District (4155),Eagar,269,,Yes under Community Eligibility Option (CEO)
Rover Elementary School,Tempe School District (4258),Tempe,382,,Yes under Community Eligibility Option (CEO)
Royal Palm Middle School,Washington Elementary School District (4260),Phoenix,465,,Yes under Community Eligibility Option (CEO)
Rudy G Bologna Elementary,Chandler Unified District #80 (4242),Chandler,455,,Yes under Community Eligibility Option (CEO)
Ruth Fisher Middle School,Saddle Mountain Unified School District (4254),Tonopah,745,,Yes participating without using any Provision or the CEO
Ruth Powell Elementary School,Safford Unified District (4218),Safford,575,,Yes under Community Eligibility Option (CEO)
S H a R P,Mesa Unified District (4235),Mesa,45,,No
Sabino High School,Tucson Unified District (4403),Tucson,816,,Yes under Community Eligibility Option (CEO)
Saca Online,Southern Arizona Community Academy Inc. (79000),Tucson,25,,No
Sacaton Elementary,Sacaton Elementary District (4449),Sacaton,259,,Yes under Community Eligibility Option (CEO)
Sacaton Middle School,Sacaton Elementary District (4449),Sacaton,236,,Yes under Community Eligibility Option (CEO)
Saddleback Elementary School,Maricopa Unified School District (4441),Maricopa,811,,Yes participating without using any Provision or the CEO
Safford High School,Safford Unified District (4218),Safford,828,,Yes under Community Eligibility Option (CEO)
Safford K-8 School,Tucson Unified District (4403),Tucson,318,,Yes under Community Eligibility Option (CEO)
Safford Middle School,Safford Unified District (4218),Safford,375,,Yes under Community Eligibility Option (CEO)
Sage & Sand Academy,Page Unified School District #8 (4196),Page,19,,No
Sage Academy,Sage Academy Inc. (89414),Phoenix,77,,Yes under Community Eligibility Option (CEO)
Saguaro Elementary School,Casa Grande Elementary District (4446),Casa Grande,456,,Yes under Community Eligibility Option (CEO)
Saguaro High School,Scottsdale Unified District (4240),Scottsdale,1300,,Yes participating without using any Provision or the CEO
Sahuarita Digital Pathways Academy,Sahuarita Unified District (4411),Sahuarita,106,,No
Sahuarita High School,Sahuarita Unified District (4411),Sahuarita,1215,,Yes participating without using any Provision or the CEO
Sahuarita Intermediate School,Sahuarita Unified District (4411),Sahuarita,324,,Yes participating without using any Provision or the CEO
Sahuarita Middle School,Sahuarita Unified District (4411),Sahuarita,498,,Yes participating without using any Provision or the CEO
Sahuarita Primary School,Sahuarita Unified District (4411),Sahuarita,305,,Yes participating without using any Provision or the CEO
Sahuaro High School,Tucson Unified District (4403),Tucson,1250,,Yes under Community Eligibility Option (CEO)
Sahuaro Ranch Elementary School,Peoria Unified School District (4237),Glendale,578,,Yes under Community Eligibility Option (CEO)
Sahuaro School,Washington Elementary School District (4260),Phoenix,560,,Yes under Community Eligibility Option (CEO)
Salida Del Sol Elementary,Crane Elementary District (4501),Yuma,588,,Yes under Community Eligibility Option (CEO)
Salk Elementary School,Mesa Unified District (4235),Mesa,494,,Yes under Community Eligibility Option (CEO)
Salome Elementary School,Salome Consolidated Elementary District (4514),Salome,119,,Yes under Community Eligibility Option (CEO)
Salome High School,Bicentennial Union High School District (4515),Salome,120,,Yes under Community Eligibility Option (CEO)
Salt River Accelerated Learning Academy,Salt River Pima-Maricopa Community Schools (4320),Scottsdale,76,,Yes under Community Eligibility Option (CEO)
Sam Hughes Elementary,Tucson Unified District (4403),Tucson,365,,Yes under Community Eligibility Option (CEO)
San Carlos Alternative High School,San Carlos Unified District (4210),San Carlos,37,,Yes under Community Eligibility Option (CEO)
San Carlos High School,San Carlos Unified District (4210),Peridot,433,,Yes under Community Eligibility Option (CEO)
San Carlos Middle School,San Carlos Unified District (4210),San Carlos,295,,Yes under Community Eligibility Option (CEO)
San Cayetano Elementary School,Santa Cruz Valley Unified District (4458),Rio Rico,395,,Yes under Community Eligibility Option (CEO)
San Fernando Elementary School,San Fernando Elementary District (4414),Sasabe,9,,No
San Luis High School,Yuma Union High School District (4507),San Luis,2682,,Yes under Community Eligibility Option (CEO)
San Luis Middle School,Gadsden Elementary District (4505),San Luis,620,,Yes under Provision 2
San Luis Pre-School,Gadsden Elementary District (4505),San Luis,176,,No
San Manuel High School,Mammoth-San Manuel Unified District (4439),San Manuel,162,,Yes participating without using any Provision or the CEO
San Manuel Jr. High School,Mammoth-San Manuel Unified District (4439),San Manuel,92,,Yes participating without using any Provision or the CEO
San Marcos Elementary School,Chandler Unified District #80 (4242),Chandler,343,,Yes under Community Eligibility Option (CEO)
San Simon School,San Simon Unified District (4172),San Simon,97,,Yes participating without using any Provision or the CEO
San Tan Charter School,San Tan Montessori School Inc. (89798),Gilbert,914,,No
San Tan Elementary,Higley Unified School District (4248),Gilbert,854,,Yes participating without using any Provision or the CEO
San Tan Foothills High School,Florence Unified School District (4437),Queen Creek,793,,Yes participating without using any Provision or the CEO
San Tan Heights Elementary,Florence Unified School District (4437),San Tan Valley,669,,Yes participating without using any Provision or the CEO
Sanborn Elementary School,Chandler Unified District #80 (4242),Chandler,526,,Yes under Community Eligibility Option (CEO)
Sanders Elementary School,Sanders Unified District (4156),Sanders,267,,Yes under Community Eligibility Option (CEO)
Sanders Middle School,Sanders Unified District (4156),Sanders,164,,Yes under Community Eligibility Option (CEO)
Sandpiper Elementary School,Paradise Valley Unified District (4241),Scottsdale,429,,Yes participating without using any Provision or the CEO
Sandra Day O'Connor High School,Deer Valley Unified District (4246),Glendale,2658,,Yes participating without using any Provision or the CEO
Santa Clara Elementary School,Sunnyside Unified District (4407),Tucson,422,,Yes under Community Eligibility Option (CEO)
Santa Cruz Center for Success,Santa Cruz Valley Union High School District (4454),Eloy,26,,Yes under Community Eligibility Option (CEO)
Santa Cruz Elementary School,Maricopa Unified School District (4441),Maricopa,941,,Yes participating without using any Provision or the CEO
Santa Cruz Valley Union High School,Santa Cruz Valley Union High School District (4454),Eloy,399,,Yes under Community Eligibility Option (CEO)
Santa Fe Elementary School,Peoria Unified School District (4237),Peoria,698,,Yes under Community Eligibility Option (CEO)
Santa Maria Middle School,Fowler Elementary District (4273),Phoenix,591,,Yes under Community Eligibility Option (CEO)
Santa Rita High School,Tucson Unified District (4403),Tucson,330,,Yes under Community Eligibility Option (CEO)
Santa Rosa Elementary School,Maricopa Unified School District (4441),Maricopa,527,,Yes participating without using any Provision or the CEO
Santan Elementary,Chandler Unified District #80 (4242),Chandler,548,,Yes participating without using any Provision or the CEO
Santan Junior High School,Chandler Unified District #80 (4242),Chandler,1085,,Yes participating without using any Provision or the CEO
Sarah Marley School,Douglas Unified District (4174),Douglas,291,,Yes under Community Eligibility Option (CEO)
Satori Charter School,Satori Inc. (85454),Tucson,97,,Yes under Community Eligibility Option (CEO)
Sc Jensen Online,SC Jensen Corporation Inc. dba Intelli-School (79951),Phoenix,10,,No
Scales Technology Academy,Tempe School District (4258),Tempe,375,,Yes under Community Eligibility Option (CEO)
Schnepf Elementary School,Queen Creek Unified District (4245),Queen Creek,1044,,Yes participating without using any Provision or the CEO
Scholars Academy Sunnyslope,Scholars Academy Sunnyslope (1000377),Phoenix,337,,Yes under Community Eligibility Option (CEO)
Scott L Libby Elementary School,Litchfield Elementary District (4281),Litchfield Park,560,,Yes participating without using any Provision or the CEO
Scottsdale Country Day School,Scottsdale Country Day School (91110),Scottsdale,133,,No
Scottsdale Online Learning,Scottsdale Unified District (4240),Scottsdale,141,,No
Secrist Middle School,Tucson Unified District (4403),Tucson,248,,Yes under Community Eligibility Option (CEO)
Sedona Charter School,Sedona Charter School Inc. (4492),Sedona,144,,No
Sedona Red Rock Junior/Senior High School,Sedona-Oak Creek JUSD #9 (4467),Sedona,408,,Yes under Community Eligibility Option (CEO)
Self Development Academy-Phoenix,Self Development Academy-Phoenix (92381),Phoenix,246,,Yes under Community Eligibility Option (CEO)
Self Development Charter School,Self Development Charter School (79072),Mesa,301,,No
Self Development Online Academy,Self Development Charter School (79072),Mesa,2,,No
Seligman Elementary School,Seligman Unified District (4472),Seligman,114,,Yes under Community Eligibility Option (CEO)
Seligman High School,Seligman Unified District (4472),Seligman,66,,Yes under Community Eligibility Option (CEO)
Senita Valley Elementary School,Vail Unified District (4413),Tucson,709,,Yes participating without using any Provision or the CEO
Sentinel Elementary School,Sentinel Elementary District (4250),Sentinel,35,,Yes under Provision 2
Sentinel Peak High School,Flowing Wells Unified District (4405),Tucson,65,,Yes under Community Eligibility Option (CEO)
Sequoia Charter School,Edkey Inc. dba Sequoia Charter School (6446),Mesa,764,,Yes under Community Eligibility Option (CEO)
Sequoia Choice School Arizona Distance Learning School,Edkey Inc. - Sequoia Choice Schools (4329),Mesa,1711,,No
Sequoia Lehi Charter School,Edkey Inc. - Pathfinder Academy (81045),Mesa,114,,Yes under Community Eligibility Option (CEO)
Sequoia Pathfinder Academy at Eastmark,Edkey Inc. - Pathfinder Academy (81045),Mesa,294,,Yes under Community Eligibility Option (CEO)
Sequoia Pathfinder Academy at Verrado Way and I-10,Edkey Inc. - Sequoia Choice Schools (4329),Buckeye,602,,Yes under Community Eligibility Option (CEO)
Sequoia Pathway Academy,Edkey Inc. - Sequoia Pathway Academy (92226),Maricopa,674,,Yes under Community Eligibility Option (CEO)
Sequoia Village School,Edkey Inc. - Sequoia Village School (79211),Show Low,173,,Yes under Community Eligibility Option (CEO)
Sequoya Elementary School,Scottsdale Unified District (4240),Scottsdale,575,,Yes participating without using any Provision or the CEO
Settlers Point Elementary,Gilbert Unified District (4239),Gilbert,524,,Yes participating without using any Provision or the CEO
Seven Mile School,Whiteriver Unified District (4394),Whiteriver,437,,Yes under Community Eligibility Option (CEO)
Sevilla Elementary School-East Campus,Alhambra Elementary District (4280),Phoenix,717,,Yes under Community Eligibility Option (CEO)
Sevilla Elementary School-West Campus,Alhambra Elementary District (4280),Phoenix,666,,Yes under Community Eligibility Option (CEO)
Shadow Mountain High School,Paradise Valley Unified District (4241),Phoenix,1080,,Yes participating without using any Provision or the CEO
Shadow Ridge High School,Dysart Unified District (4243),Surprise,2212,,Yes participating without using any Provision or the CEO
Shaw Butte School,Washington Elementary School District (4260),Phoenix,688,,Yes under Community Eligibility Option (CEO)
Shea Middle School,Paradise Valley Unified District (4241),Phoenix,476,,Yes participating without using any Provision or the CEO
Sheely Farms Elementary School,Tolleson Elementary District (4264),Phoenix,628,,Yes under Community Eligibility Option (CEO)
Shepherd Junior High School,Mesa Unified District (4235),Mesa,581,,Yes participating without using any Provision or the CEO
Shonto Preparatory Technology High School,Shonto Governing Board of Education Inc. (6353),Shonto,57,,Yes under Community Eligibility Option (CEO)
Show Low High School,Show Low Unified District (4393),Show Low,858,,Yes participating without using any Provision or the CEO
Show Low Junior High School,Show Low Unified District (4393),Show Low,527,,Yes participating without using any Provision or the CEO
Show Low Preschool,Show Low Unified District (4393),Show Low,14,,No
Shumway Leadership Academy,Chandler Unified District #80 (4242),Chandler,474,,Yes under Community Eligibility Option (CEO)
Sierra K-8 School,Sunnyside Unified District (4407),Tucson,801,,Yes under Community Eligibility Option (CEO)
Sierra Linda High School,Tolleson Union High School District (4288),Tolleson,1911,,Yes under Community Eligibility Option (CEO)
Sierra Verde STEAM Academy,Deer Valley Unified District (4246),Glendale,932,,Yes participating without using any Provision or the CEO
Silver Valley Elementary,Queen Creek Unified District (4245),Mesa,1384,,Yes participating without using any Provision or the CEO
Silvestre S Herrera School,Phoenix Elementary District (4256),Phoenix,449,,Yes under Community Eligibility Option (CEO)
Sinagua Middle School,Flagstaff Unified District (4192),Flagstaff,1013,,Yes participating without using any Provision or the CEO
Sirrine Montessori Center,Mesa Unified District (4235),Chandler,291,,Yes participating without using any Provision or the CEO
Skull Valley Elementary School,Skull Valley Elementary District (4478),Skull Valley,39,,Yes participating without using any Provision or the CEO
Sky Crossing Elementary School,Paradise Valley Unified District (4241),Phoenix,628,,Yes participating without using any Provision or the CEO
Sky Islands,Blue Adobe Project (89871),Tucson,60,,No
Sky View Elementary School,Peoria Unified School District (4237),Peoria,467,,Yes under Community Eligibility Option (CEO)
Skyline D5,Skyline Gila River Schools LLC (90329),Bapchule,240,,Yes under Community Eligibility Option (CEO)
Skyline High School,Mesa Unified District (4235),Mesa,1995,,Yes participating without using any Provision or the CEO
Skyline Prep High School,Skyline Schools Inc. (79084),Phoenix,167,,Yes under Community Eligibility Option (CEO)
Skyline Ranch Elementary School,Florence Unified School District (4437),San Tan Valley,583,,Yes participating without using any Provision or the CEO
Skyview High School,Kaizen Education Foundation dba Skyview High Schoo (79880),Buckeye,148,,Yes under Community Eligibility Option (CEO)
Skyview School,Skyview School Inc. (4496),Prescott,214,,No
Slam Arizona Inc.,SLAM Arizona Inc. (1001859),Mesa,59,,Yes under Community Eligibility Option (CEO)
Smith Junior High School,Mesa Unified District (4235),Mesa,707,,Yes under Community Eligibility Option (CEO)
Smoketree Elementary School,Lake Havasu Unified District (4368),Lake Havasu City,543,,Yes participating without using any Provision or the CEO
Snowflake High School,Snowflake Unified District (4391),Snowflake,949,,Yes participating without using any Provision or the CEO
Snowflake Intermediate School,Snowflake Unified District (4391),Snowflake,423,,Yes participating without using any Provision or the CEO
Snowflake Junior High School,Snowflake Unified District (4391),Snowflake,434,,Yes participating without using any Provision or the CEO
Snowflake Preschool,Snowflake Unified District (4391),Snowflake,18,,No
Solano School,Osborn Elementary District (4262),Phoenix,466,,Yes under Community Eligibility Option (CEO)
Soleng Tom Elementary School,Tucson Unified District (4403),Tucson,306,,Yes under Community Eligibility Option (CEO)
Solomon Elementary School,Solomon Elementary District (4222),Solomon,179,,Yes under Community Eligibility Option (CEO)
Somerset Academy Skyway Campus,Somerset Academy Arizona Inc. (1000160),Goodyear,143,,Yes participating without using any Provision or the CEO
Somerton High School,Yuma Union High School District (4507),Somerton,608,,Yes under Community Eligibility Option (CEO)
Somerton Middle School,Somerton Elementary District (4500),Somerton,697,,Yes under Community Eligibility Option (CEO)
Sonoma Ranch Elementary School,Gilbert Unified District (4239),Gilbert,466,,Yes participating without using any Provision or the CEO
Sonoran Foothills School,Deer Valley Unified District (4246),Phoenix,921,,Yes participating without using any Provision or the CEO
Sonoran Heights Middle School,Dysart Unified District (4243),Surprise,560,,Yes participating without using any Provision or the CEO
Sonoran Science Academy - Phoenix,Daisy Education Corporation dba Sonoran Science Ac (89914),Phoenix,439,,Yes under Community Eligibility Option (CEO)
Sonoran Science Academy - Tucson,Daisy Education Corporation dba Sonoran Science Ac (79049),Tucson,689,,Yes participating without using any Provision or the CEO
Sonoran Science Academy East,Daisy Education Corporation dba Sonoran Science Ac (89915),Tucson,467,,Yes under Community Eligibility Option (CEO)
Sonoran Sky Elementary School,Pendergast Elementary District (4283),Glendale,537,,Yes under Community Eligibility Option (CEO)
Sonoran Sky Elementary School,Paradise Valley Unified District (4241),Scottsdale,567,,Yes participating without using any Provision or the CEO
Sonoran Trails Middle School,Cave Creek Unified District (4244),Phoenix,615,,Yes participating without using any Provision or the CEO
Sonoran Virtual Academy,Daisy Education Corporation dba Sonoran Science Ac (79049),Tucson,69,,No
Sopori Elementary School,Sahuarita Unified District (4411),Amado,105,,Yes participating without using any Provision or the CEO
Sossaman Middle School,Higley Unified School District (4248),Queen Creek,1094,,Yes participating without using any Provision or the CEO
Sousa Elementary School,Mesa Unified District (4235),Mesa,344,,Yes under Community Eligibility Option (CEO)
South Mountain High School,Phoenix Union High School District (4286),Phoenix,2207,,Yes under Community Eligibility Option (CEO)
South Phoenix Prep and Arts Academy,South Phoenix Academy Inc. (91108),Phoenix,295,,Yes under Community Eligibility Option (CEO)
South Pointe High School,American Charter Schools Foundation d.b.a. South P (80989),Phoenix,615,,Yes under Community Eligibility Option (CEO)
South Pointe Junior High School,Kaizen Education Foundation dba South Pointe Junio (78965),Phoenix,124,,Yes under Community Eligibility Option (CEO)
South Ridge High School,American Charter Schools Foundation d.b.a. South R (88334),Phoenix,359,,Yes under Community Eligibility Option (CEO)
South Valley Jr. High,Gilbert Unified District (4239),Gilbert,875,,Yes participating without using any Provision or the CEO
South Valley Prep and Arts School,South Valley Academy Inc. (90540),Phoenix,259,,Yes under Community Eligibility Option (CEO)
Southern Arizona Community Academy,Southern Arizona Community Academy Inc. (79000),Tucson,64,,No
Southgate Academy,Southgate Academy Inc. (79085),Tucson,367,,Yes under Community Eligibility Option (CEO)
Southside Community School,Aprender Tucson (79426),Tucson,227,,Yes under Community Eligibility Option (CEO)
Southwest Campus,West-MEC - Western Maricopa Education Center (80923),Buckeye,33,,No
Southwest Elementary School,Roosevelt Elementary District (4279),Phoenix,475,,Yes under Community Eligibility Option (CEO)
Southwest Jr. High School,Gadsden Elementary District (4505),San Luis,652,,Yes under Provision 2
Southwest Leadership Academy,Southwest Leadership Academy (92043),Phoenix,223,,Yes under Community Eligibility Option (CEO)
Spectrum Elementary,Gilbert Unified District (4239),Gilbert,578,,Yes participating without using any Provision or the CEO
St David Elementary School,St David Unified District (4173),Saint David,296,,Yes under Community Eligibility Option (CEO)
St David High School,St David Unified District (4173),Saint David,137,,Yes under Community Eligibility Option (CEO)
St Johns High School,St Johns Unified District (4153),St Johns,294,,Yes participating without using any Provision or the CEO
St Johns Middle School,St Johns Unified District (4153),St Johns,313,,Yes participating without using any Provision or the CEO
St. Johns Learning Center,St Johns Unified District (4153),St Johns,16,,No
Stanfield Elementary School,Stanfield Elementary District (4451),Stanfield,365,,Yes under Community Eligibility Option (CEO)
Stapley Junior High School,Mesa Unified District (4235),Mesa,899,,Yes participating without using any Provision or the CEO
Star Academic High School,Sunnyside Unified District (4407),Tucson,265,,Yes under Community Eligibility Option (CEO)
Star Charter School,Painted Desert Demonstration Projects Inc. (79086),Flagstaff,94,,Yes under Community Eligibility Option (CEO)
Starlight Park College Preparatory and Community School,Cartwright Elementary District (4282),Phoenix,703,,Yes under Community Eligibility Option (CEO)
Starline Elementary School,Lake Havasu Unified District (4368),Lake Havasu City,629,,Yes participating without using any Provision or the CEO
State Online School,Arizona Education Solutions (90758),Mesa,839,,No
Stedy- Arizona Western College,Southwest Technical Education District of Yuma (ST (92705),Yuma,4,,No
Stedy- Central Campus,Southwest Technical Education District of Yuma (ST (92705),Yuma,2,,No
Stedy- Gila Ridge HS Satellite,Southwest Technical Education District of Yuma (ST (92705),Yuma,2,,No
Step Up School,STEP UP Schools Inc. (4313),Mesa,62,,Yes under Community Eligibility Option (CEO)
Stepping Stones Academy,Stepping Stones Academy (10966),Phoenix,221,,No
Stetson Hills School,Deer Valley Unified District (4246),Phoenix,887,,Yes participating without using any Provision or the CEO
Steven R. Jasinski Elementary School,Buckeye Elementary District (4269),Buckeye,855,,Yes participating without using any Provision or the CEO
Stevenson Elementary School,Douglas Unified District (4174),Douglas,392,,Yes under Community Eligibility Option (CEO)
Stevenson Elementary School,Mesa Unified District (4235),Mesa,725,,Yes under Community Eligibility Option (CEO)
Student Choice High School,GAR LLC dba Student Choice High School (78997),Peoria,201,,No
Student Choice High School,GAR LLC dba Student Choice High School (78997),Tempe,1540,,No
Student Choice High School - Maricopa,GAR LLC dba Student Choice High School (78997),Maricopa,162,,No
Student Choice High School - Yuma,GAR LLC dba Student Choice High School (78997),yuma,486,,No
Sturgeon Cromer Elementary School,Flagstaff Unified District (4192),Flagstaff,350,,Yes participating without using any Provision or the CEO
Sue Sossaman Early Childhood Development Center,Higley Unified School District (4248),Queen Creek,74,,Yes participating without using any Provision or the CEO
Sultan Virtual Academy,Bagdad Unified District (4468),Bagdad,20,,No
Summit Academy,Mesa Unified District (4235),Chandler,1181,,Yes participating without using any Provision or the CEO
Summit High School,Flagstaff Unified District (4192),Flagstaff,81,,Yes under Community Eligibility Option (CEO)
Summit View Elementary,Sunnyside Unified District (4407),Tucson,403,,Yes under Community Eligibility Option (CEO)
Sun Canyon School,Fowler Elementary District (4273),Phoenix,563,,Yes under Community Eligibility Option (CEO)
Sun Valley Academy,Sun Valley Academy - South Mountain Inc. (90192),Phoenix,595,,Yes participating without using any Provision or the CEO
Sun Valley Academy-Avondale,Sun Valley Academy - Avondale Inc. (1001157),Avondale,479,,Yes participating without using any Provision or the CEO
Sun Valley Academy-Glendale,Sun Valley Academy - Glendale Inc. (1002008),Glendale,192,,No
Sun Valley Elementary School,Peoria Unified School District (4237),Peoria,720,,Yes under Community Eligibility Option (CEO)
Sun Valley Elementary School,Somerton Elementary District (4500),San Luis,260,,Yes under Community Eligibility Option (CEO)
Sun Valley High School,American Charter Schools Foundation d.b.a. Sun Val (79877),Mesa,345,,Yes under Community Eligibility Option (CEO)
Sunburst School,Washington Elementary School District (4260),Glendale,556,,Yes under Community Eligibility Option (CEO)
Sundance Elementary,Buckeye Elementary District (4269),Buckeye,656,,Yes participating without using any Provision or the CEO
Sundance Elementary School,Peoria Unified School District (4237),Peoria,549,,Yes under Community Eligibility Option (CEO)
Sunflower School,Peoria Unified School District (4237),Glendale,21,,Yes under Community Eligibility Option (CEO)
Sunland Elementary School,Roosevelt Elementary District (4279),Phoenix,573,,Yes under Community Eligibility Option (CEO)
Sunnyside High School,Sunnyside Unified District (4407),Tucson,2258,,Yes under Community Eligibility Option (CEO)
Sunnyslope Elementary School,Washington Elementary School District (4260),Phoenix,684,,Yes under Community Eligibility Option (CEO)
