school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Timber Lake Middle School - 03,Timber Lake School District 20-3,Timber Lake,70,26,Yes participating without using any Provision or the CEO,true
Todd County Achievement High School - 17,Todd County School District 66-1,Mission,46,46,Yes under Community Eligibility Option (CEO),true
Todd County Achievement Middle School - 18,Todd County School District 66-1,Mission,9,9,Yes under Community Eligibility Option (CEO),true
Todd County Elementary - 16,Todd County School District 66-1,Mission,511,511,Yes under Community Eligibility Option (CEO),false
Todd County High School - 01,Todd County School District 66-1,Mission,447,447,Yes under Community Eligibility Option (CEO),true
Todd County Middle School - 10,Todd County School District 66-1,Mission,353,353,Yes under Community Eligibility Option (CEO),true
Tri-Valley Elementary in Colton - 02,Tri-Valley School District 49-6,Colton,154,25,Yes participating without using any Provision or the CEO,false
Tri-Valley Elementary in Crooks - 04,Tri-Valley School District 49-6,Crooks,205,57,Yes participating without using any Provision or the CEO,false
Tri-Valley High School - 01,Tri-Valley School District 49-6,Colton,297,43,Yes participating without using any Provision or the CEO,false
Tri-Valley Intermediate School - 03,Tri-Valley School District 49-6,Colton,296,67,Yes participating without using any Provision or the CEO,false
Tripp Elementary - 03,Tripp-Delmont School District 33-5,Tripp,88,37,Yes participating without using any Provision or the CEO,false
Tripp-Delmont High School - 01,Tripp-Delmont School District 33-5,Tripp,33,17,Yes participating without using any Provision or the CEO,false
Tripp-Delmont Jr. High - 02,Tripp-Delmont School District 33-5,Tripp,18,11,Yes participating without using any Provision or the CEO,true
Tschetter Colony Elementary - 03,Freeman School District 33-1,Olivet,50,,No,true
Turtle Creek High School - 04,Redfield School District 56-4,Redfield,8,,No,true
Tyndall Elementary - 04,Bon Homme School District 04-2,Tyndall,188,72,Yes participating without using any Provision or the CEO,false
Upland Colony Elementary - 05,Sanborn Central School District 55-5,Artesian,42,,No,false
Valley View Elementary - 13,Rapid City Area School District 51-4,Rapid City,605,249,Yes participating without using any Provision or the CEO,false
Vandenberg Elementary - 02,Douglas School District 51-1,Box Elder,454,184,Yes participating without using any Provision or the CEO,false
Vermillion Elementary - 05,Vermillion School District 13-1,Vermillion,625,224,Yes participating without using any Provision or the CEO,false
Vermillion High School - 01,Vermillion School District 13-1,Vermillion,413,108,Yes participating without using any Provision or the CEO,false
Vermillion Middle School - 02,Vermillion School District 13-1,Vermillion,343,103,Yes participating without using any Provision or the CEO,true
Viborg-Hurley Elementary - 02,Viborg-Hurley School District 60-6,Viborg,153,41,Yes participating without using any Provision or the CEO,false
Viborg-Hurley High School - 01,Viborg-Hurley School District 60-6,Viborg,124,39,Yes participating without using any Provision or the CEO,false
Viborg-Hurley Middle School - 03,Viborg-Hurley School District 60-6,Hurley,114,39,Yes participating without using any Provision or the CEO,false
Wagner Elementary - 02,Wagner Community School District 11-4,Wagner,333,333,Yes under Community Eligibility Option (CEO),false
Wagner High School - 01,Wagner Community School District 11-4,Wagner,201,201,Yes under Community Eligibility Option (CEO),true
Wagner Middle School - 03,Wagner Community School District 11-4,Wagner,283,283,Yes under Community Eligibility Option (CEO),true
Wakpala Elementary - 02,Smee School District 15-3,Wakpala,95,95,Yes under Community Eligibility Option (CEO),false
Wakpala High School - 01,Smee School District 15-3,Wakpala,38,38,Yes under Community Eligibility Option (CEO),true
Wakpala Middle School - 04,Smee School District 15-3,Wakpala,41,41,Yes under Community Eligibility Option (CEO),true
Wall Elementary - 02,Wall School District 51-5,Wall,107,42,Yes participating without using any Provision or the CEO,false
Wall High School - 01,Wall School District 51-5,Wall,100,28,Yes participating without using any Provision or the CEO,false
Wall Middle School - 06,Wall School District 51-5,Wall,66,18,Yes participating without using any Provision or the CEO,true
Warner Elementary - 02,Warner School District 06-5,Warner,145,7,Yes participating without using any Provision or the CEO,false
Warner High School - 01,Warner School District 06-5,Warner,85,8,Yes participating without using any Provision or the CEO,false
Warner Middle School - 03,Warner School District 06-5,Warner,83,8,Yes participating without using any Provision or the CEO,false
Washington 4-5 Center - 20,Huron School District 02-2,Huron,453,325,Yes participating without using any Provision or the CEO,false
Washington High School - 01,Sioux Falls School District 49-5,Sioux Falls,1819,971,Yes participating without using any Provision or the CEO,true
Watertown High School - 01,Watertown School District 14-4,Watertown,1222,368,Yes participating without using any Provision or the CEO,false
Watertown Intermediate School - 13,Watertown School District 14-4,Watertown,532,205,Yes participating without using any Provision or the CEO,false
Watertown Middle School - 02,Watertown School District 14-4,Watertown,575,201,Yes participating without using any Provision or the CEO,false
Waubay Elementary - 02,Waubay School District 18-3,Waubay,88,57,Yes participating without using any Provision or the CEO,false
Waubay High School - 01,Waubay School District 18-3,Waubay,65,41,Yes participating without using any Provision or the CEO,true
Waubay Middle School - 03,Waubay School District 18-3,Waubay,24,15,Yes participating without using any Provision or the CEO,true
Waverly-South Shore Elementary - 02,Waverly School District 14-5,Waverly,128,65,Yes participating without using any Provision or the CEO,false
Waverly-South Shore High School - 01,Waverly School District 14-5,Waverly,86,19,Yes participating without using any Provision or the CEO,false
Waverly-South Shore Middle School - 03,Waverly School District 14-5,Waverly,69,26,Yes participating without using any Provision or the CEO,false
Webster Area Elementary - 03,Webster Area School District 18-5,Webster,274,92,Yes participating without using any Provision or the CEO,false
Webster Area High School - 01,Webster Area School District 18-5,Webster,164,32,Yes participating without using any Provision or the CEO,false
Webster Area Middle School - 02,Webster Area School District 18-5,Webster,108,28,Yes participating without using any Provision or the CEO,false
Webster Elementary - 06,Yankton School District 63-3,Yankton,391,124,Yes participating without using any Provision or the CEO,false
Wellfully - 65,Rapid City Area School District 51-4,Rapid City,7,,No,false
Wessington Springs Elementary - 02,Wessington Springs School District 36-2,Wessington Springs,145,60,Yes participating without using any Provision or the CEO,false
Wessington Springs Elementary Cyber School - 94,Wessington Springs School District 36-2,Wessington Springs,5,,No,false
Wessington Springs High School - 01,Wessington Springs School District 36-2,Wessington Springs,94,16,Yes participating without using any Provision or the CEO,false
Wessington Springs High School Cyber School - 92,Wessington Springs School District 36-2,Wessington Springs,138,3,No,false
Wessington Springs Jr. High - 04,Wessington Springs School District 36-2,Wessington Springs,41,12,Yes participating without using any Provision or the CEO,false
Wessington Springs Middle School Cyber School - 93,Wessington Springs School District 36-2,Wessington Springs,22,3,No,false
West Central Hartford Elementary - 05,West Central School District 49-7,Hartford,368,49,Yes participating without using any Provision or the CEO,false
West Central High School - 01,West Central School District 49-7,Hartford,408,50,Yes participating without using any Provision or the CEO,false
