school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Lake Charles Charter Academy,Lake Charles Charter Academy Foundation Inc.,Lake Charles,951,813,Yes under Community Eligibility Option (CEO),true
Lake Charles College Prep,Lake Charles College Prep,Lake Charles,624,469,Yes under Community Eligibility Option (CEO),true
Lake Elementary School,Ascension Parish,St. Amant,1096,499,Yes participating without using any Provision or the CEO,false
Lake Forest Elementary Charter School,Lake Forest Elementary Charter School,New Orleans,691,503,Yes participating without using any Provision or the CEO,true
Lake Harbor Middle School,St. Tammany Parish,Mandeville,582,165,Yes under Community Eligibility Option (CEO),false
Lake Pontchartrain Elementary School,St. John the Baptist Parish,LaPlace,754,592,Yes under Community Eligibility Option (CEO),true
Lakeshore High School,St. Tammany Parish,Mandeville,835,294,Yes under Community Eligibility Option (CEO),false
Lakeshore School,Ouachita Parish,Monroe,532,402,Yes under Community Eligibility Option (CEO),false
Lakeside Junior-Senior High School,Webster Parish,Sibley,546,296,Yes under Community Eligibility Option (CEO),true
Lakeside Primary School,Ascension Parish,Prairieville,545,336,Yes participating without using any Provision or the CEO,false
Lakeview Jr./Sr. High School,Natchitoches Parish,Campti,261,254,Yes under Community Eligibility Option (CEO),true
Lakewood Elementary School,St. Charles Parish,Luling,501,178,Yes under Community Eligibility Option (CEO),false
Langston Hughes Charter Academy,Langston Hughes Charter Academy,New Orleans,791,710,Yes under Community Eligibility Option (CEO),true
Lanier Elementary School a Redesign School,Lanier Charter School,Baton Rouge,234,218,Yes under Community Eligibility Option (CEO),false
Laplace Elementary School,St. John the Baptist Parish,LaPlace,710,614,Yes under Community Eligibility Option (CEO),true
Larose-Cut Off Middle School,Lafourche Parish,Larose,430,234,Yes under Community Eligibility Option (CEO),true
Lasalle Elementary School,East Baton Rouge Parish,Baton Rouge,338,217,Yes under Community Eligibility Option (CEO),false
Lasalle High School,LaSalle Parish,Olla,196,121,Yes under Community Eligibility Option (CEO),true
Lasalle Junior High School,LaSalle Parish,Urania,144,93,Yes under Community Eligibility Option (CEO),true
Laureate Academy Charter School,Jefferson Parish,Harvey,532,401,Yes under Community Eligibility Option (CEO),false
Lawtell Elementary School,St. Landry Parish,Lawtell,567,489,Yes under Community Eligibility Option (CEO),true
Leblanc Elementary School,Vermilion Parish,Abbeville,624,393,Yes under Community Eligibility Option (CEO),false
Leblanc Middle School,Calcasieu Parish,Sulphur,366,219,Yes participating without using any Provision or the CEO,true
