school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Alpha Cindy Avitia High,Alpha Cindy Avitia High District,San Jose,405,295,Yes under Community Eligibility Option (CEO),true
Alpha Elementary,Madera Unified,Madera,735,677,Yes under Community Eligibility Option (CEO),false
Alpha Technology Middle,Elverta Joint Elementary,Elverta,59,32,,true
Alpha: Blanca Alvarado,Alpha: Blanca Alvarado District,San Jose,500,301,Yes under Community Eligibility Option (CEO),true
Alpha: Cornerstone Academy Preparatory,Alpha: Cornerstone Academy Preparatory District,San Jose,554,306,Yes under Community Eligibility Option (CEO),true
Alpha: Jose Hernandez,Alpha: Jose Hernandez District,San Jose,440,400,Yes under Community Eligibility Option (CEO),true
Alpine Elementary,Keppel Union Elementary,Littlerock,591,383,Yes under Community Eligibility Option (CEO),true
Alpine Vista,Tulare City,Tulare,659,337,Yes under Community Eligibility Option (CEO),false
Alpine Vista Middle,Tulare City,Tulare,617,298,,false
Alps View High (Continuation),Trinity Alps Unified,Weaverville,17,11,,false
Alta California Elementary,Los Angeles Unified,Panorama City,588,567,Yes under Community Eligibility Option (CEO),false
Alta Elementary,Kings Canyon Joint Unified,Reedley,364,284,Yes under Community Eligibility Option (CEO),false
Alta Heights Elementary,Napa Valley Unified,Napa,318,178,Yes under Community Eligibility Option (CEO),false
Alta Loma Elementary,Alta Loma Elementary,Alta Loma,328,202,Yes participating without using any Provision or the CEO,false
Alta Loma Elementary,Los Angeles Unified,Los Angeles,381,342,Yes under Community Eligibility Option (CEO),false
Alta Loma High,Chaffey Joint Union High,Alta Loma,2386,1439,Yes under Community Eligibility Option (CEO),false
Alta Loma Junior High,Alta Loma Elementary,Alta Loma,831,276,Yes participating without using any Provision or the CEO,false
Alta Loma Middle,South San Francisco Unified,South San Francisco,652,241,Yes participating without using any Provision or the CEO,false
Alta Mesa Elementary,Enterprise Elementary,Redding,319,238,Yes under Community Eligibility Option (CEO),false
Alta Murrieta Elementary,Murrieta Valley Unified,Murrieta,849,514,Yes under Community Eligibility Option (CEO),false
Alta Sierra Elementary,Pleasant Ridge Union Elementary,Grass Valley,338,116,Yes under Community Eligibility Option (CEO),false
Alta Sierra Intermediate,Clovis Unified,Clovis,1374,541,Yes under Community Eligibility Option (CEO),false
Alta Vista,Santa Barbara Unified,Santa Barbara,2,,,false
Alta Vista Academy,Sweetwater Union High,Chula Vista,27,22,,true
Alta Vista Alternative High,Santa Barbara Unified,Santa Barbara,119,71,,false
Alta Vista Elementary,Union Elementary,Los Gatos,584,40,Yes under Provision 2,false
Alta Vista Elementary,Alta Vista Elementary,Porterville,531,482,Yes under Community Eligibility Option (CEO),true
Alta Vista Elementary,Redondo Beach Unified,Redondo Beach,547,74,Yes participating without using any Provision or the CEO,false
Alta Vista High,Mountain View-Los Altos Union High,Mountain View,78,39,Yes participating without using any Provision or the CEO,true
Alta Vista High (Continuation),Vista Unified,Vista,90,85,Yes under Community Eligibility Option (CEO),true
Alta Vista Innovation High,Alta Vista Innovation High District,Hesperia,2812,2459,,true
Alta-Dutch Flat Elementary,Alta-Dutch Flat Union Elementary,Alta,99,25,Yes participating without using any Provision or the CEO,false
Altadena Elementary,Pasadena Unified,Altadena,527,279,Yes under Community Eligibility Option (CEO),false
Altamont Creek Elementary,Livermore Valley Joint Unified,Livermore,620,97,Yes participating without using any Provision or the CEO,false
Altamont Elementary,Lammersville Joint Unified,Mountain House,616,78,Yes participating without using any Provision or the CEO,false
Alternative Education-San Joaquin High,Irvine Unified,Irvine,88,32,,false
Alternative Family Education,Santa Cruz City High,Santa Cruz,110,38,,false
Alternative Learning Academy at Conley-Caraballo High,New Haven Unified,Hayward,11,4,,true
Alternative Learning Center,San Bernardino City Unified,San Bernardino,34,31,,true
Alternatives in Action,Alternatives in Action District,Oakland,106,95,Yes under Community Eligibility Option (CEO),true
