school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Scotts Branch Elementary,Baltimore County Public Schools,Baltimore,457,325,Yes under Community Eligibility Option (CEO)
Seabrook Elementary,Prince George's County Public Schools,Seabrook,365,331,Yes under Community Eligibility Option (CEO)
Seat Pleasant Elementary,Prince George's County Public Schools,Capital Heights,284,272,Yes under Community Eligibility Option (CEO)
Seneca Elementary,Baltimore County Public Schools,Baltimore,344,227,Yes under Community Eligibility Option (CEO)
Seneca Valley High,Montgomery County Public Schools,Germantown,2409,1185,Yes participating without using any Provision or the CEO
Sequoyah Elementary,Montgomery County Public Schools,Derwood,460,215,Yes participating without using any Provision or the CEO
Seven Locks Elementary,Montgomery County Public Schools,Bethesda,376,27,Yes participating without using any Provision or the CEO
Seven Oaks Elementary,Baltimore County Public Schools,Baltimore,454,191,Yes under Community Eligibility Option (CEO)
Seven Oaks Elementary,Anne Arundel County Public Schools,Odenton,506,281,Yes participating without using any Provision or the CEO
Seventh District Elementary,Baltimore County Public Schools,Parkton,346,50,Yes under Community Eligibility Option (CEO)
Severn Elementary,Anne Arundel County Public Schools,Severn,458,187,Yes participating without using any Provision or the CEO
Severn River Middle,Anne Arundel County Public Schools,Arnold,675,137,Yes participating without using any Provision or the CEO
Severn Run High School,Anne Arundel County Public Schools,Severn,1608,531,Yes participating without using any Provision or the CEO
Severna Park Elementary,Anne Arundel County Public Schools,Severna Park,372,31,Yes participating without using any Provision or the CEO
Severna Park High,Anne Arundel County Public Schools,Severna Park,1842,178,Yes participating without using any Provision or the CEO
Severna Park Middle,Anne Arundel County Public Schools,Severna Park,1386,108,Yes participating without using any Provision or the CEO
Shady Grove Middle,Montgomery County Public Schools,Gaithersburg,514,269,Yes participating without using any Provision or the CEO
Shady Side Elementary,Anne Arundel County Public Schools,Shady Side,391,108,Yes participating without using any Provision or the CEO
Shady Spring Elementary,Baltimore County Public Schools,Baltimore,375,274,Yes under Community Eligibility Option (CEO)
Sharp-Leadenhall Elementary/Middle,Baltimore City Public Schools,Baltimore,23,19,Yes under Community Eligibility Option (CEO)
Sharpsburg Elementary,Washington County Public Schools,Sharpsburg,362,148,Yes participating without using any Provision or the CEO
Sherwood Elementary,Montgomery County Public Schools,Sandy Spring,498,128,Yes participating without using any Provision or the CEO
Sherwood High,Montgomery County Public Schools,Sandy Spring,1675,376,Yes participating without using any Provision or the CEO
Shiloh Middle,Carroll County Public Schools,Hampstead,631,172,Yes participating without using any Provision or the CEO
Shipley's Choice Elementary,Anne Arundel County Public Schools,Millersville,344,19,Yes participating without using any Provision or the CEO
Showell Elementary,Worcester County Public Schools,Berlin,638,206,Yes participating without using any Provision or the CEO
Silver Creek Middle,Montgomery County Public Schools,Kensington,751,245,Yes participating without using any Provision or the CEO
Silver Spring International Middle,Montgomery County Public Schools,Silver Spring,1015,444,Yes participating without using any Provision or the CEO
Sinclair Lane Elementary,Baltimore City Public Schools,Baltimore,269,233,Yes under Community Eligibility Option (CEO)
Sligo Creek Elementary,Montgomery County Public Schools,Silver Spring,632,142,Yes participating without using any Provision or the CEO
Sligo Middle,Montgomery County Public Schools,Silver Spring,685,320,Yes participating without using any Provision or the CEO
Smithsburg Elementary,Washington County Public Schools,Smithsburg,362,155,Yes participating without using any Provision or the CEO
Smithsburg High,Washington County Public Schools,Smithsburg,733,323,Yes participating without using any Provision or the CEO
Smithsburg Middle,Washington County Public Schools,Smithsburg,554,257,Yes participating without using any Provision or the CEO
Snow Hill Elementary,Worcester County Public Schools,Snow Hill,387,172,Yes under Community Eligibility Option (CEO)
Snow Hill High,Worcester County Public Schools,Snow Hill,368,200,Yes under Community Eligibility Option (CEO)
Snow Hill Middle,Worcester County Public Schools,Snow Hill,404,220,Yes under Community Eligibility Option (CEO)
Snowden Farm Elementary,Montgomery County Public Schools,Clarksburg,578,120,Yes participating without using any Provision or the CEO
Solley Elementary,Anne Arundel County Public Schools,Glen Burnie,674,269,Yes participating without using any Provision or the CEO
Somerset 6/7 Intermediate School,Somerset County Public Schools,Westover,389,283,Yes under Community Eligibility Option (CEO)
Somerset Elementary,Montgomery County Public Schools,Chevy Chase,314,63,Yes participating without using any Provision or the CEO
Sonia Sotomayor Middle at Adelphi,Prince George's County Public Schools,Adelphi,1077,994,Yes participating without using any Provision or the CEO
South Carroll High,Carroll County Public Schools,Sykesville,933,194,Yes participating without using any Provision or the CEO
South Dorchester School,Dorchester County Public Schools,Church Creek,230,114,Yes under Community Eligibility Option (CEO)
South Hagerstown High,Washington County Public Schools,Hagerstown,1690,1140,Yes participating without using any Provision or the CEO
South Lake Elementary,Montgomery County Public Schools,Gaithersburg,746,493,Yes under Community Eligibility Option (CEO)
South Penn Elementary,Allegany County Public Schools,Cumberland,491,391,Yes under Community Eligibility Option (CEO)
South River High,Anne Arundel County Public Schools,Edgewater,1680,339,Yes participating without using any Provision or the CEO
South Shore Elementary,Anne Arundel County Public Schools,Crownsville,268,83,Yes participating without using any Provision or the CEO
Southampton Middle,Harford County Public Schools,Bel Air,1192,272,Yes participating without using any Provision or the CEO
Southeast Edlp at Dundalk High School,Baltimore County Public Schools,Towson,2,,Yes participating without using any Provision or the CEO
Southern Garrett High School,Garrett County Public Schools,Oakland,870,481,Yes participating without using any Provision or the CEO
Southern High,Anne Arundel County Public Schools,Harwood,1080,448,Yes participating without using any Provision or the CEO
Southern Middle,Anne Arundel County Public Schools,Lothian,726,345,Yes participating without using any Provision or the CEO
Southern Middle,Calvert County Public Schools,Lusby,442,223,Yes participating without using any Provision or the CEO
Southgate Elementary,Anne Arundel County Public Schools,Glen Burnie,573,396,Yes participating without using any Provision or the CEO
Southwest Academy,Baltimore County Public Schools,Baltimore,842,537,Yes under Community Eligibility Option (CEO)
Southwest Baltimore Charter School,Baltimore City Public Schools,Baltimore,363,295,Yes under Community Eligibility Option (CEO)
Southwest Edlp at Woodlawn High School,Baltimore County Public Schools,Towson,4,,Yes participating without using any Provision or the CEO
Spark M. Matsunaga Elementary,Montgomery County Public Schools,Germantown,530,152,Yes participating without using any Provision or the CEO
Sparks Elementary,Baltimore County Public Schools,Sparks,509,53,Yes under Community Eligibility Option (CEO)
Sparrows Point High,Baltimore County Public Schools,Sparrows Point,1095,422,Yes under Community Eligibility Option (CEO)
Sparrows Point Middle,Baltimore County Public Schools,Baltimore,555,271,Yes under Community Eligibility Option (CEO)
Spring Garden Elementary,Carroll County Public Schools,Hampstead,439,144,Yes participating without using any Provision or the CEO
Spring Ridge Elementary,Frederick County Public Schools,Frederick,605,188,Yes participating without using any Provision or the CEO
Spring Ridge Middle,St. Mary's County Public Schools,Lexington Park,913,582,Yes participating without using any Provision or the CEO
Springbrook High,Montgomery County Public Schools,Silver Spring,1838,1101,Yes participating without using any Provision or the CEO
Springfield Middle,Washington County Public Schools,Williamsport,808,518,Yes participating without using any Provision or the CEO
Springhill Lake Elementary,Prince George's County Public Schools,Greenbelt,804,744,Yes under Community Eligibility Option (CEO)
St Leonard Elementary,Calvert County Public Schools,St Leonard,401,195,Yes participating without using any Provision or the CEO
St. Charles High School,Charles County Public Schools,Waldorf,1617,813,Yes participating without using any Provision or the CEO
St. Johns Lane Elementary,Howard County Public Schools,Ellicott City,636,131,Yes participating without using any Provision or the CEO
St. Michaels Elementary,Talbot County Public Schools,St Michaels,332,159,Yes participating without using any Provision or the CEO
St. Michaels Middle/High School,Talbot County Public Schools,St Michaels,449,205,Yes participating without using any Provision or the CEO
Stadium School,Baltimore City Public Schools,Baltimore,259,223,Yes under Community Eligibility Option (CEO)
Stedwick Elementary,Montgomery County Public Schools,Montgomery Village,492,293,Yes under Community Eligibility Option (CEO)
Stemmers Run Middle,Baltimore County Public Schools,Baltimore,831,583,Yes under Community Eligibility Option (CEO)
Stephen Decatur High,Worcester County Public Schools,Berlin,1462,644,Yes participating without using any Provision or the CEO
Stephen Decatur Middle,Worcester County Public Schools,Berlin,665,325,Yes participating without using any Provision or the CEO
Stephen Decatur Middle,Prince George's County Public Schools,Clinton,751,564,Yes participating without using any Provision or the CEO
Stephen Knolls School,Montgomery County Public Schools,Kensington,51,17,Yes under Community Eligibility Option (CEO)
Stevens Forest Elementary,Howard County Public Schools,Columbia,314,186,Yes under Community Eligibility Option (CEO)
Stevensville Middle School,Queen Anne's County Public Schools,Stevensville,452,168,Yes participating without using any Provision or the CEO
Stone Mill Elementary,Montgomery County Public Schools,North Potomac,516,73,Yes participating without using any Provision or the CEO
Stonegate Elementary,Montgomery County Public Schools,Silver Spring,565,195,Yes participating without using any Provision or the CEO
Stoneleigh Elementary,Baltimore County Public Schools,Baltimore,645,119,Yes under Community Eligibility Option (CEO)
Strathmore Elementary,Montgomery County Public Schools,Silver Spring,464,341,Yes participating without using any Provision or the CEO
Strawberry Knoll Elementary,Montgomery County Public Schools,Gaithersburg,448,259,Yes under Community Eligibility Option (CEO)
Sudbrook Magnet Middle,Baltimore County Public Schools,Baltimore,821,359,Yes under Community Eligibility Option (CEO)
Sudlersville Elementary School,Queen Anne's County Public Schools,Sudlersville,315,219,Yes participating without using any Provision or the CEO
Sudlersville Middle School,Queen Anne's County Public Schools,Sudlersville,447,267,Yes participating without using any Provision or the CEO
Sugarloaf Elementary,Frederick County Public Schools,Frederick,845,103,Yes participating without using any Provision or the CEO
Suitland Elementary,Prince George's County Public Schools,Suitland,514,484,Yes under Community Eligibility Option (CEO)
Suitland High,Prince George's County Public Schools,Suitland,1847,1749,Yes under Community Eligibility Option (CEO)
Summit Hall Elementary,Montgomery County Public Schools,Gaithersburg,413,279,Yes under Community Eligibility Option (CEO)
Summit Park Elementary,Baltimore County Public Schools,Baltimore,520,217,Yes under Community Eligibility Option (CEO)
Sunderland Elementary,Calvert County Public Schools,Sunderland,606,127,Yes participating without using any Provision or the CEO
Sunset Elementary,Anne Arundel County Public Schools,Pasadena,520,215,Yes participating without using any Provision or the CEO
Surrattsville High,Prince George's County Public Schools,Clinton,875,566,Yes under Community Eligibility Option (CEO)
Sussex Elementary,Baltimore County Public Schools,Baltimore,475,375,Yes under Community Eligibility Option (CEO)
Swan Creek School,Harford County Public Schools,Aberdeen,368,99,Yes participating without using any Provision or the CEO
Swan Meadow School,Garrett County Public Schools,Oakland,54,32,Yes participating without using any Provision or the CEO
Swansfield Elementary,Howard County Public Schools,Columbia,594,227,Yes participating without using any Provision or the CEO
Sykesville Middle,Carroll County Public Schools,Sykesville,697,128,Yes participating without using any Provision or the CEO
T. C. Martin Elementary School,Charles County Public Schools,Bryantown,538,199,Yes participating without using any Provision or the CEO
Takoma Park Elementary,Montgomery County Public Schools,Takoma Park,559,205,Yes participating without using any Provision or the CEO
Takoma Park Middle,Montgomery County Public Schools,Silver Spring,1177,413,Yes participating without using any Provision or the CEO
Talbott Springs Elementary,Howard County Public Schools,Columbia,461,209,Yes participating without using any Provision or the CEO
Taneytown Elementary,Carroll County Public Schools,Taneytown,450,270,Yes participating without using any Provision or the CEO
Tayac Elementary,Prince George's County Public Schools,Fort Washington,459,391,Yes under Community Eligibility Option (CEO)
Templeton Elementary,Prince George's County Public Schools,Landover,646,615,Yes under Community Eligibility Option (CEO)
Tench Tilghman Elementary/Middle,Baltimore City Public Schools,Baltimore,376,318,Yes under Community Eligibility Option (CEO)
The Belair-Edison School,Baltimore City Public Schools,Baltimore,911,794,Yes under Community Eligibility Option (CEO)
The Crossroads School,Baltimore City Public Schools,Baltimore,162,121,Yes under Community Eligibility Option (CEO)
The Green School of Baltimore,Baltimore City Public Schools,Baltimore,162,53,Yes under Community Eligibility Option (CEO)
The Historic Cherry Hill Elementary/Middle,Baltimore City Public Schools,Baltimore,513,475,Yes under Community Eligibility Option (CEO)
The Historic Samuel Coleridge-Taylor Elementary,Baltimore City Public Schools,Baltimore,236,226,Yes under Community Eligibility Option (CEO)
The Mount Washington School,Baltimore City Public Schools,Baltimore,516,214,Yes under Community Eligibility Option (CEO)
The Reach! Partnership School,Baltimore City Public Schools,Baltimore,724,611,Yes under Community Eligibility Option (CEO)
The Seed School of Maryland,SEED School of Maryland,Baltimore,395,395,Yes under Community Eligibility Option (CEO)
Theodore G. Davis Middle School,Charles County Public Schools,Waldorf,999,467,Yes participating without using any Provision or the CEO
Thomas G. Pullen,Prince George's County Public Schools,Landover,740,359,Yes participating without using any Provision or the CEO
Thomas Jefferson Elementary/Middle,Baltimore City Public Schools,Baltimore,272,211,Yes under Community Eligibility Option (CEO)
Thomas Johnson Elementary/Middle,Baltimore City Public Schools,Baltimore,532,215,Yes under Community Eligibility Option (CEO)
Thomas Johnson Middle,Prince George's County Public Schools,Lanham,1180,1120,Yes under Community Eligibility Option (CEO)
Thomas S. Stone Elementary,Prince George's County Public Schools,Mt Rainier,580,517,Yes under Community Eligibility Option (CEO)
Thomas S. Wootton High,Montgomery County Public Schools,Rockville,1870,251,Yes participating without using any Provision or the CEO
Thomas Stone High School,Charles County Public Schools,Waldorf,1230,694,Yes under Community Eligibility Option (CEO)
Thomas Viaduct Middle,Howard County Public Schools,Hanover,758,360,Yes participating without using any Provision or the CEO
Thomas W. Pyle Middle,Montgomery County Public Schools,Bethesda,1259,81,Yes participating without using any Provision or the CEO
Thomson Estates Elementary,Cecil County Public Schools,Elkton,456,303,Yes under Community Eligibility Option (CEO)
Thunder Hill Elementary,Howard County Public Schools,Columbia,459,173,Yes participating without using any Provision or the CEO
Thurgood Marshall Elementary,Montgomery County Public Schools,Gaithersburg,553,243,Yes participating without using any Provision or the CEO
Thurgood Marshall Middle,Prince George's County Public Schools,Temple Hills,707,661,Yes under Community Eligibility Option (CEO)
Thurmont Elementary,Frederick County Public Schools,Thurmont,283,156,Yes participating without using any Provision or the CEO
Thurmont Middle,Frederick County Public Schools,Thurmont,507,245,Yes participating without using any Provision or the CEO
Thurmont Primary,Frederick County Public Schools,Thurmont,350,193,Yes participating without using any Provision or the CEO
Tilden Middle,Montgomery County Public Schools,Rockville,1112,268,Yes participating without using any Provision or the CEO
Tilghman Elementary,Talbot County Public Schools,Tilghman,99,58,Yes participating without using any Provision or the CEO
Timber Grove Elementary,Baltimore County Public Schools,Owings Mills,608,418,Yes under Community Eligibility Option (CEO)
Timonium Elementary,Baltimore County Public Schools,Timonium,445,89,Yes under Community Eligibility Option (CEO)
Town Creek Elementary,St. Mary's County Public Schools,Lexington Park,220,124,Yes participating without using any Provision or the CEO
Towson High,Baltimore County Public Schools,Towson,1558,422,Yes under Community Eligibility Option (CEO)
Traceys Elementary,Anne Arundel County Public Schools,Traceys Landing,448,271,Yes participating without using any Provision or the CEO
Travilah Elementary,Montgomery County Public Schools,North Potomac,372,50,Yes participating without using any Provision or the CEO
Triadelphia Ridge Elementary,Howard County Public Schools,Ellicott City,619,45,Yes participating without using any Provision or the CEO
Tulip Grove Elementary,Prince George's County Public Schools,Bowie,477,207,Yes participating without using any Provision or the CEO
Tunbridge Public Charter School,Baltimore City Public Schools,Baltimore,493,211,Yes under Community Eligibility Option (CEO)
Tuscarora Elementary,Frederick County Public Schools,Frederick,793,372,Yes participating without using any Provision or the CEO
Tuscarora High,Frederick County Public Schools,Frederick,1735,845,Yes participating without using any Provision or the CEO
Twin Ridge Elementary,Frederick County Public Schools,Mt Airy,703,145,Yes participating without using any Provision or the CEO
Twinbrook Elementary,Montgomery County Public Schools,Rockville,459,262,Yes under Community Eligibility Option (CEO)
Two Rivers Elementary School,Anne Arundel County Public Schools,Odenton,562,38,Yes participating without using any Provision or the CEO
Tyler Heights Elementary,Anne Arundel County Public Schools,Annapolis,416,403,Yes participating without using any Provision or the CEO
University Park Elementary,Prince George's County Public Schools,Hyattsville,538,329,Yes participating without using any Provision or the CEO
Urbana Elementary,Frederick County Public Schools,Frederick,736,166,Yes participating without using any Provision or the CEO
Urbana High,Frederick County Public Schools,Ijamsville,1989,328,Yes participating without using any Provision or the CEO
Urbana Middle,Frederick County Public Schools,Ijamsville,1090,179,Yes participating without using any Provision or the CEO
Valley Elementary,Frederick County Public Schools,Jefferson,525,162,Yes participating without using any Provision or the CEO
Valley View Elementary,Prince George's County Public Schools,Oxon Hill,351,301,Yes under Community Eligibility Option (CEO)
Van Bokkelen Elementary,Anne Arundel County Public Schools,Severn,471,410,Yes participating without using any Provision or the CEO
Vanguard Collegiate Middle,Baltimore City Public Schools,Baltimore,313,268,Yes under Community Eligibility Option (CEO)
Vansville Elementary,Prince George's County Public Schools,Beltsville,677,455,Yes participating without using any Provision or the CEO
Veterans Elementary,Howard County Public Schools,Ellicott City,883,243,Yes participating without using any Provision or the CEO
Victory Villa Elementary,Baltimore County Public Schools,Baltimore,612,454,Yes under Community Eligibility Option (CEO)
Vienna Elementary School,Dorchester County Public Schools,Vienna,183,103,Yes under Community Eligibility Option (CEO)
Viers Mill Elementary,Montgomery County Public Schools,Silver Spring,556,387,Yes participating without using any Provision or the CEO
Villa Cresta Elementary,Baltimore County Public Schools,Baltimore,609,322,Yes under Community Eligibility Option (CEO)
Vincent Farm Elementary,Baltimore County Public Schools,White Marsh,776,364,Yes under Community Eligibility Option (CEO)
Violetville Elementary/Middle,Baltimore City Public Schools,Baltimore,302,240,Yes under Community Eligibility Option (CEO)
Vivien T. Thomas Medical Arts Academy,Baltimore City Public Schools,Baltimore,386,337,Yes under Community Eligibility Option (CEO)
Waldon Woods Elementary,Prince George's County Public Schools,Clinton,523,481,Yes under Community Eligibility Option (CEO)
Walker Mill Middle,Prince George's County Public Schools,Capitol Heights,1054,797,Yes under Community Eligibility Option (CEO)
Walkersville Elementary,Frederick County Public Schools,Walkersville,692,347,Yes participating without using any Provision or the CEO
Walkersville High,Frederick County Public Schools,Walkersville,1181,458,Yes participating without using any Provision or the CEO
Walkersville Middle,Frederick County Public Schools,Walkersville,779,324,Yes participating without using any Provision or the CEO
Walt Whitman High,Montgomery County Public Schools,Bethesda,2056,144,Yes participating without using any Provision or the CEO
Walter J. Mitchell Elementary School,Charles County Public Schools,La Plata,663,241,Yes participating without using any Provision or the CEO
Walter Johnson High,Montgomery County Public Schools,Bethesda,3016,598,Yes participating without using any Provision or the CEO
Walter P. Carter Elementary/Middle,Baltimore City Public Schools,Baltimore,834,725,Yes under Community Eligibility Option (CEO)
Walter S. Mills - Parole Elementary,Anne Arundel County Public Schools,Annapolis,559,531,Yes participating without using any Provision or the CEO
Warren Elementary,Baltimore County Public Schools,Cockeysville,381,196,Yes under Community Eligibility Option (CEO)
Warwick Elementary School,Dorchester County Public Schools,Secretary,346,177,Yes under Community Eligibility Option (CEO)
Washington Academy and High School,Somerset County Public Schools,Princess Anne,619,476,Yes under Community Eligibility Option (CEO)
Washington County Job Development Center,Washington County Public Schools,Hagerstown,38,24,Yes under Community Eligibility Option (CEO)
Washington Grove Elementary,Montgomery County Public Schools,Gaithersburg,480,253,Yes under Community Eligibility Option (CEO)
Washington Middle,Allegany County Public Schools,Cumberland,577,364,Yes under Community Eligibility Option (CEO)
Waterloo Elementary,Howard County Public Schools,Columbia,666,214,Yes participating without using any Provision or the CEO
Waters Landing Elementary,Montgomery County Public Schools,Germantown,735,414,Yes under Community Eligibility Option (CEO)
Watershed Public Charter,Baltimore County Public Schools,Woodlawn,366,124,Yes under Community Eligibility Option (CEO)
Watkins Mill Elementary,Montgomery County Public Schools,Montgomery Village,734,441,Yes under Community Eligibility Option (CEO)
Watkins Mill High,Montgomery County Public Schools,Gaithersburg,1577,815,Yes under Community Eligibility Option (CEO)
Waugh Chapel Elementary,Anne Arundel County Public Schools,Odenton,549,164,Yes participating without using any Provision or the CEO
Waverley Elementary,Frederick County Public Schools,Frederick,965,843,Yes participating without using any Provision or the CEO
Waverly Elementary,Howard County Public Schools,Ellicott City,827,77,Yes participating without using any Provision or the CEO
Waverly Elementary/Middle,Baltimore City Public Schools,Baltimore,534,439,Yes under Community Eligibility Option (CEO)
Wayside Elementary,Montgomery County Public Schools,Potomac,465,46,Yes participating without using any Provision or the CEO
Weller Road Elementary,Montgomery County Public Schools,Silver Spring,691,451,Yes under Community Eligibility Option (CEO)
Wellwood International School,Baltimore County Public Schools,Pikesville,316,191,Yes under Community Eligibility Option (CEO)
West Annapolis Elementary,Anne Arundel County Public Schools,Annapolis,234,41,Yes participating without using any Provision or the CEO
West Frederick Middle,Frederick County Public Schools,Frederick,820,529,Yes participating without using any Provision or the CEO
West Friendship Elementary,Howard County Public Schools,West Friendship,367,30,Yes participating without using any Provision or the CEO
West Meade Early Education Center,Anne Arundel County Public Schools,Ft Meade,246,84,Yes participating without using any Provision or the CEO
West Salisbury,Wicomico County Public Schools,Salisbury,409,278,Yes under Community Eligibility Option (CEO)
West Side Elementary,Allegany County Public Schools,Cumberland,321,233,Yes under Community Eligibility Option (CEO)
West Towson Elementary,Baltimore County Public Schools,Baltimore,445,79,Yes under Community Eligibility Option (CEO)
Westbrook Elementary,Montgomery County Public Schools,Bethesda,468,61,Yes participating without using any Provision or the CEO
Westchester Elementary,Baltimore County Public Schools,Baltimore,662,176,Yes under Community Eligibility Option (CEO)
Western Heights Middle,Washington County Public Schools,Hagerstown,883,617,Yes participating without using any Provision or the CEO
Western High,Baltimore City Public Schools,Baltimore,1290,939,Yes under Community Eligibility Option (CEO)
Western School of Technology,Baltimore County Public Schools,Baltimore,942,294,Yes under Community Eligibility Option (CEO)
Westernport Elementary,Allegany County Public Schools,Westernport,248,173,Yes under Community Eligibility Option (CEO)
Westlake High School,Charles County Public Schools,Waldorf,1216,622,Yes participating without using any Provision or the CEO
Westland Middle,Montgomery County Public Schools,Bethesda,839,147,Yes participating without using any Provision or the CEO
Westmar Middle,Allegany County Public Schools,Lonaconing,258,164,Yes under Community Eligibility Option (CEO)
Westminster East Middle,Carroll County Public Schools,Westminster,796,303,Yes participating without using any Provision or the CEO
Westminster Elementary,Carroll County Public Schools,Westminster,564,234,Yes participating without using any Provision or the CEO
Westminster High,Carroll County Public Schools,Westminster,1477,369,Yes participating without using any Provision or the CEO
Westminster West Middle,Carroll County Public Schools,Westminster,923,306,Yes participating without using any Provision or the CEO
Westover Elementary,Montgomery County Public Schools,Silver Spring,294,87,Yes participating without using any Provision or the CEO
Westowne Elementary,Baltimore County Public Schools,Catonsville,635,359,Yes under Community Eligibility Option (CEO)
Westport Academy,Baltimore City Public Schools,Baltimore,251,233,Yes under Community Eligibility Option (CEO)
Westside Intermediate,Wicomico County Public Schools,Hebron,342,170,Yes under Community Eligibility Option (CEO)
Westside Primary,Wicomico County Public Schools,Quantico,201,123,Yes under Community Eligibility Option (CEO)
Wheaton High,Montgomery County Public Schools,Silver Spring,2794,1582,Yes participating without using any Provision or the CEO
Wheaton Woods Elementary,Montgomery County Public Schools,Rockville,556,360,Yes under Community Eligibility Option (CEO)
Whetstone Elementary,Montgomery County Public Schools,Gaithersburg,711,400,Yes under Community Eligibility Option (CEO)
White Marsh Elementary,St. Mary's County Public Schools,Mechanicsville,220,78,Yes participating without using any Provision or the CEO
White Marsh Elementary,Talbot County Public Schools,Trappe,289,165,Yes participating without using any Provision or the CEO
White Oak Middle,Montgomery County Public Schools,Silver Spring,808,463,Yes under Community Eligibility Option (CEO)
White Oak School,Baltimore County Public Schools,Parkville,60,43,Yes under Community Eligibility Option (CEO)
Whitehall Elementary,Prince George's County Public Schools,Bowie,485,184,Yes participating without using any Provision or the CEO
Whittier Elementary,Frederick County Public Schools,Frederick,779,328,Yes participating without using any Provision or the CEO
Wicomico County Evening High,Wicomico County Public Schools,Salisbury,35,15,Yes participating without using any Provision or the CEO
Wicomico High,Wicomico County Public Schools,Salisbury,1304,866,Yes under Community Eligibility Option (CEO)
Wicomico Middle,Wicomico County Public Schools,Salisbury,827,564,Yes under Community Eligibility Option (CEO)
Wilde Lake High,Howard County Public Schools,Columbia,1197,510,Yes participating without using any Provision or the CEO
Wilde Lake Middle,Howard County Public Schools,Columbia,643,251,Yes participating without using any Provision or the CEO
Wildwood Elementary/Middle,Baltimore City Public Schools,Baltimore,743,638,Yes under Community Eligibility Option (CEO)
Wiley H. Bates Middle,Anne Arundel County Public Schools,Annapolis,707,387,Yes participating without using any Provision or the CEO
Willards Elementary,Wicomico County Public Schools,Willards,311,153,Yes under Community Eligibility Option (CEO)
William A. Diggs Elementary School,Charles County Public Schools,Waldorf,876,359,Yes participating without using any Provision or the CEO
William B. Gibbs Jr. Elementary,Montgomery County Public Schools,Germantown,601,241,Yes participating without using any Provision or the CEO
William B. Wade Elementary School,Charles County Public Schools,Waldorf,651,372,Yes participating without using any Provision or the CEO
William Beanes Elementary,Prince George's County Public Schools,Suitland,424,383,Yes under Community Eligibility Option (CEO)
William H. Farquhar Middle,Montgomery County Public Schools,Olney,682,189,Yes participating without using any Provision or the CEO
William Paca Elementary,Baltimore City Public Schools,Baltimore,414,249,Yes under Community Eligibility Option (CEO)
William Paca Elementary,Prince George's County Public Schools,Landover,563,537,Yes under Community Eligibility Option (CEO)
William S. Baer School,Baltimore City Public Schools,Baltimore,167,142,Yes under Community Eligibility Option (CEO)
William S. James Elementary,Harford County Public Schools,Abingdon,463,135,Yes participating without using any Provision or the CEO
William Tyler Page Elementary,Montgomery County Public Schools,Silver Spring,620,261,Yes participating without using any Provision or the CEO
William W. Hall Academy,Prince George's County Public Schools,Capitol Heights,444,406,Yes under Community Eligibility Option (CEO)
William Winchester Elementary,Carroll County Public Schools,Westminster,587,235,Yes participating without using any Provision or the CEO
William Wirt Middle,Prince George's County Public Schools,Riverdale,1124,1085,Yes under Community Eligibility Option (CEO)
Williamsport Elementary,Washington County Public Schools,Williamsport,533,325,Yes participating without using any Provision or the CEO
Williamsport High,Washington County Public Schools,Williamsport,1061,638,Yes participating without using any Provision or the CEO
Wilson Wims Elementary School,Montgomery County Public Schools,Clarksburg,484,92,Yes participating without using any Provision or the CEO
Winand Elementary,Baltimore County Public Schools,Baltimore,426,276,Yes under Community Eligibility Option (CEO)
Windsor Farm Elementary,Anne Arundel County Public Schools,Annapolis,451,132,Yes participating without using any Provision or the CEO
Windsor Hills Elementary/Middle,Baltimore City Public Schools,Baltimore,252,218,Yes under Community Eligibility Option (CEO)
Windsor Knolls Middle,Frederick County Public Schools,Ijamsville,812,109,Yes participating without using any Provision or the CEO
Windsor Mill Middle,Baltimore County Public Schools,Baltimore,606,370,Yes under Community Eligibility Option (CEO)
Windy Hill Elementary,Calvert County Public Schools,Owings,598,183,Yes participating without using any Provision or the CEO
Windy Hill Middle,Calvert County Public Schools,Owings,669,195,Yes participating without using any Provision or the CEO
Winfield Elementary,Baltimore County Public Schools,Baltimore,447,316,Yes under Community Eligibility Option (CEO)
Winfield Elementary,Carroll County Public Schools,Westminster,724,159,Yes participating without using any Provision or the CEO
Winston Churchill High,Montgomery County Public Schools,Potomac,2185,239,Yes participating without using any Provision or the CEO
Winters Mill High,Carroll County Public Schools,Westminster,1156,429,Yes participating without using any Provision or the CEO
Wolfe Street Academy,Baltimore City Public Schools,Baltimore,244,186,Yes under Community Eligibility Option (CEO)
Wolfsville Elementary,Frederick County Public Schools,Myersville,163,57,Yes participating without using any Provision or the CEO
Wood Acres Elementary,Montgomery County Public Schools,Bethesda,609,44,Yes participating without using any Provision or the CEO
Woodbridge Elementary,Baltimore County Public Schools,Baltimore,484,320,Yes under Community Eligibility Option (CEO)
Woodfield Elementary,Montgomery County Public Schools,Gaithersburg,314,101,Yes participating without using any Provision or the CEO
Woodholme Elementary,Baltimore County Public Schools,Baltimore,685,435,Yes under Community Eligibility Option (CEO)
Woodhome Elementary/Middle,Baltimore City Public Schools,Baltimore,496,365,Yes under Community Eligibility Option (CEO)
Woodlawn High,Baltimore County Public Schools,Baltimore,1922,1259,Yes under Community Eligibility Option (CEO)
Woodlawn Middle,Baltimore County Public Schools,Baltimore,522,359,Yes under Community Eligibility Option (CEO)
Woodlin Elementary,Montgomery County Public Schools,Silver Spring,603,218,Yes participating without using any Provision or the CEO
