school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Holmes Elementary School,Miami-Dade,Miami,395,313,Yes under Community Eligibility Option (CEO)
Holmes Virtual-Franchise Flvs,Holmes,Bonifay,20,5,No
Homestead Middle School,Miami-Dade,Homestead,545,417,Yes under Community Eligibility Option (CEO)
Homestead Senior High School,Miami-Dade,Homestead,2323,1572,Yes under Community Eligibility Option (CEO)
Homosassa Elementary School,Citrus,Homosassa,405,259,Yes under Community Eligibility Option (CEO)
Hope Charter,Orange,Ocoee,417,,No
Hope Horizon at Judy Andrews Center,Escambia,Pensacola,30,19,Yes under Community Eligibility Option (CEO)
Hope School,Jackson,Marianna,103,56,Yes under Community Eligibility Option (CEO)
Hope-Centennial Elementary School,Palm Beach,West Palm Beach,802,607,Yes under Community Eligibility Option (CEO)
Horace Mann Middle School,Miami-Dade,El Portal,342,217,Yes under Community Eligibility Option (CEO)
Horace O'Bryant School,Monroe,Key West,1011,615,Yes participating without using any Provision or the CEO
Horizon Academy at Marion Oaks,Marion,Ocala,1260,759,Yes under Community Eligibility Option (CEO)
Horizon Charter School of Tampa,Hillsborough,Tampa,317,21,No
Horizon Elementary School,Volusia,Port Orange,618,317,Yes under Community Eligibility Option (CEO)
Horizon Elementary School,Broward,Sunrise,505,282,Yes under Community Eligibility Option (CEO)
Horizon High School,Orange,Winter Garden,2685,264,Yes under Community Eligibility Option (CEO)
Horizon Middle School,Osceola,Kissimmee,1008,546,Yes under Community Eligibility Option (CEO)
Horizon West Middle,Orange,Windermere,1333,209,Yes under Community Eligibility Option (CEO)
Horizons Academy,Manatee,Bradenton,429,318,Yes under Community Eligibility Option (CEO)
Horizons Elementary School,Polk,Davenport,1543,988,Yes under Community Eligibility Option (CEO)
Hosford Elementary Junior High School,Liberty,Hosford,302,126,Yes under Community Eligibility Option (CEO)
Hospital & Homebound,Escambia,Pensacola,21,8,No
Hospital and Homebound,Duval,Jacksonville,94,18,No
Hospital Homebound,Polk,Bartow,151,3,No
Hospital Homebound,Alachua,Gainesville,29,16,No
Hospital Homebound,Volusia,Port Orange,49,25,No
Hospital Homebound,Leon,Tallahassee,7,,No
Hospital Homebound,Orange,Winter Garden,105,32,No
Hospital Homebound Program,Seminole,Sanford,28,5,No
Hospital Homebound Services,Broward,Ft. Lauderdale,13,3,No
Hospital/Homebound,Pinellas,Pinellas Park,61,3,No
Hospital/Homebound Program,Osceola,Kissimmee,2,,No
Hospital/Homebound/Homebased Programs,Hillsborough,Tampa,168,17,No
Howard D. McMillan Middle School,Miami-Dade,Miami,957,418,Yes under Community Eligibility Option (CEO)
Howard Drive Elementary School,Miami-Dade,Miami,341,113,Yes under Community Eligibility Option (CEO)
Howard Middle,Orange,Orlando,1185,329,Yes under Community Eligibility Option (CEO)
Howard Middle School,Marion,Ocala,917,492,Yes under Community Eligibility Option (CEO)
Howard W. Bishop Middle School,Alachua,Gainesville,824,414,Yes under Community Eligibility Option (CEO)
Howell L. Watkins Middle School,Palm Beach,Palm Beach Gardens,705,473,Yes under Community Eligibility Option (CEO)
Hubert O. Sibley K-8 Academy,Miami-Dade,Miami,812,504,Yes under Community Eligibility Option (CEO)
Hudson Academy,Pasco,Hudson,920,603,Yes under Community Eligibility Option (CEO)
Hudson High School,Pasco,Hudson,1497,723,Yes under Community Eligibility Option (CEO)
Hudson Primary Academy,Pasco,Hudson,636,455,Yes under Community Eligibility Option (CEO)
Hungerford Elementary,Orange,Eatonville,281,214,Yes under Community Eligibility Option (CEO)
Hunter's Green Elementary School,Hillsborough,Tampa,788,185,Yes under Community Eligibility Option (CEO)
Hunters Creek Elementary,Orange,Orlando,749,237,Yes under Community Eligibility Option (CEO)
Hunters Creek Middle,Orange,Orlando,1057,249,Yes under Community Eligibility Option (CEO)
Hutchison Beach Elementary School,Bay,Panama City Beach,573,248,Yes under Community Eligibility Option (CEO)
Hyde Grove Elementary School,Duval,Jacksonville,374,264,Yes under Community Eligibility Option (CEO)
Hyde Park Elementary School,Duval,Jacksonville,272,191,Yes under Community Eligibility Option (CEO)
I Preparatory Academy,Miami-Dade,Miami,781,172,Yes under Community Eligibility Option (CEO)
Ida M. Stewart Elementary School,Manatee,Bradenton,381,126,Yes participating without using any Provision or the CEO
Ida S. Baker High School,Lee,Cape Coral,2191,786,Yes under Community Eligibility Option (CEO)
Idea Bassett,Idea Public Schools,Jacksonville,1012,800,Yes under Community Eligibility Option (CEO)
Idea Hope,Idea Public Schools,Tampa,790,630,Yes under Community Eligibility Option (CEO)
Idea Lakeland,Idea Public Schools,Lakeland,452,370,Yes under Community Eligibility Option (CEO)
Idea River Bluff,Idea Public Schools,Jacksonville,1032,739,Yes under Community Eligibility Option (CEO)
Idea Victory,Idea Public Schools,Tampa,1316,934,Yes under Community Eligibility Option (CEO)
Idyllwilde Elementary School,Seminole,Sanford,773,613,Yes participating without using any Provision or the CEO
Idylwild Elementary School,Alachua,Gainesville,627,434,Yes under Community Eligibility Option (CEO)
Iflagler-Virtual Franchise,Flagler,Bunnell,178,27,No
Imagine at South Vero,Indian River,Vero Beach,892,21,Yes participating without using any Provision or the CEO
Imagine Charter at Lakewood Ranch,Manatee,Bradenton,456,247,Yes participating without using any Provision or the CEO
Imagine Charter School at North Lauderdale Elementary,Broward,North Lauderdale,416,371,Yes participating without using any Provision or the CEO
Imagine Charter School at North Manatee,Manatee,Palmetto,853,470,Yes participating without using any Provision or the CEO
Imagine Charter School at Weston,Broward,Weston,1093,3,Yes participating without using any Provision or the CEO
Imagine School at Broward,Broward,Coral Springs,1091,39,Yes participating without using any Provision or the CEO
Imagine School at Land O' Lakes,Pasco,Land O Lakes,913,105,Yes under Community Eligibility Option (CEO)
Imagine School at North Port,Sarasota,North Port,1228,575,Yes participating without using any Provision or the CEO
Imagine School at Palmer Ranch,Sarasota,Sarasota,433,15,Yes participating without using any Provision or the CEO
Imagine School at Town Center,Flagler,Palm Coast,885,266,Yes under Community Eligibility Option (CEO)
Imagine Schools at South Lake,Lake,Clermont,1064,218,Yes participating without using any Provision or the CEO
Imagine Schools at West Melbourne,Brevard,West Melbourne,665,359,Yes under Community Eligibility Option (CEO)
Imagine Schools Chancellor Campus,Palm Beach,Boynton Beach,1047,553,Yes under Community Eligibility Option (CEO)
Imagine Schools Plantation Campus,Broward,Plantation,441,8,No
Imater Academy,Miami-Dade,Hialeah,590,537,Yes participating without using any Provision or the CEO
Imater Academy Middle School,Miami-Dade,Hialeah,783,600,Yes participating without using any Provision or the CEO
Imater Preparatory Academy High School,Miami-Dade,Hialeah,994,739,Yes participating without using any Provision or the CEO
Immokalee High School,Collier,Immokalee,1990,1368,Yes under Community Eligibility Option (CEO)
Immokalee Middle School,Collier,Immokalee,1402,1001,Yes under Community Eligibility Option (CEO)
Immokalee Teen Parenting Prog,Collier,Immokalee,40,27,Yes under Community Eligibility Option (CEO)
Imperial Estates Elementary School,Brevard,Titusville,604,311,Yes under Community Eligibility Option (CEO)
Ina A.colen Academy,Marion,Ocala,546,64,Yes participating without using any Provision or the CEO
Independence Academy,Hillsborough,Dover,811,128,Yes participating without using any Provision or the CEO
Independence Classical Academy,St. Lucie,Fort Pierce,557,68,Yes participating without using any Provision or the CEO
Independence Elementary,Orange,Winter Garden,889,102,Yes under Community Eligibility Option (CEO)
Independence Middle School,Palm Beach,Jupiter,1236,249,Yes under Community Eligibility Option (CEO)
Indialantic Elementary School,Brevard,Indialantic,662,132,Yes participating without using any Provision or the CEO
Indian Pines Elementary School,Palm Beach,Lake Worth,566,388,Yes under Community Eligibility Option (CEO)
Indian Ridge Middle School,Broward,Davie,1833,531,Yes participating without using any Provision or the CEO
Indian Ridge School,Palm Beach,West Palm Beach,73,51,Yes under Community Eligibility Option (CEO)
Indian River Academy,Indian River,Vero Beach,444,285,Yes participating without using any Provision or the CEO
Indian River Charter High School,Indian River,Vero Beach,682,207,No
Indian River Elementary School,Volusia,Edgewater,614,330,Yes under Community Eligibility Option (CEO)
Indian River Virtual Instruction Program,Indian River,Sebastian,39,13,No
Indian Trace Elementary School,Broward,Weston,667,114,Yes participating without using any Provision or the CEO
Indian Trails Middle School,Flagler,Palm Coast,1438,480,Yes under Community Eligibility Option (CEO)
Indian Trails Middle School,Seminole,Winter Springs,1116,458,Yes participating without using any Provision or the CEO
Indiantown High School,Martin,Indiantown,95,49,Yes under Community Eligibility Option (CEO)
Indiantown Middle School,Martin,Indiantown,446,295,Yes under Community Eligibility Option (CEO)
Inlet Grove Community High School,Palm Beach,Riviera Beach,714,422,Yes under Community Eligibility Option (CEO)
Innovation Charter School,Broward,Pompano Beach,406,208,Yes under Community Eligibility Option (CEO)
Innovation High,Orange,Orlando,1753,493,Yes participating without using any Provision or the CEO
Innovation Middle,Orange,Orlando,1239,207,Yes under Community Eligibility Option (CEO)
Innovation Montessori Ocoee,Orange,Ocoee,919,187,Yes participating without using any Provision or the CEO
Innovation Preparatory Academy,Pasco,Wesley Chapel,1274,500,Yes participating without using any Provision or the CEO
Innovation Preparatory Academy of South Ft. Myers,Lee,Fort Myers,770,423,Yes participating without using any Provision or the CEO
Innovations Middle Charter,Orange,Orlando,132,89,Yes under Community Eligibility Option (CEO)
Instructional Center System Wide,Miami-Dade,Miami,80,10,No
Integrated Science and Asian Culture (Isaac) Academy,Miami-Dade,Miami Springs,268,78,Yes participating without using any Provision or the CEO
Interlachen Jr-Sr High School,Putnam,Interlachen,999,577,Yes under Community Eligibility Option (CEO)
International School of Broward,Broward,Hollywood,70,5,Yes participating without using any Provision or the CEO
International Studies Academy High School,Broward,Miami,234,137,Yes participating without using any Provision or the CEO
International Studies Academy Middle School,Broward,Miami,288,156,Yes participating without using any Provision or the CEO
International Studies Charter High School,Miami-Dade,Miami,376,232,Yes participating without using any Provision or the CEO
International Studies Charter Middle School,Miami-Dade,Miami,320,182,Yes participating without using any Provision or the CEO
International Studies Preparatory Academy,Miami-Dade,Coral Gables,375,63,Yes under Community Eligibility Option (CEO)
International Studies Virtual Academy,Miami-Dade,Miami,24,,No
Inverness Middle School,Citrus,Inverness,911,432,Yes under Community Eligibility Option (CEO)
Inverness Primary School,Citrus,Inverness,641,316,Yes under Community Eligibility Option (CEO)
Inwood Elementary School,Polk,Winter Haven,423,348,Yes under Community Eligibility Option (CEO)
Ippolito Elementary School,Hillsborough,Riverview,492,329,Yes under Community Eligibility Option (CEO)
Iprep Academy North,Miami-Dade,Miami,522,118,Yes under Community Eligibility Option (CEO)
Ir Prep,Indian River,Vero Beach,62,49,Yes participating without using any Provision or the CEO
Irving & Beatrice Peskoe K-8 Center,Miami-Dade,Miami,726,535,Yes under Community Eligibility Option (CEO)
Island Coast High School,Lee,Cape Coral,1477,754,Yes under Community Eligibility Option (CEO)
Island Park High School,Lee,Fort Myers,296,134,Yes under Community Eligibility Option (CEO)
Island Village Elementary School,Osceola,Kissimmee,786,502,Yes participating without using any Provision or the CEO
Island Village Montessori School,Sarasota,Venice,527,212,Yes participating without using any Provision or the CEO
Itech@thomas a Edison Educational Center,Miami-Dade,Miami,230,151,Yes under Community Eligibility Option (CEO)
Ivey Lane Elementary,Orange,Orlando,284,234,Yes under Community Eligibility Option (CEO)
Ivy Hawn Charter School of the Arts,Volusia,Lake Helen,947,320,No
J Michael Conley Elementary School at Southwood,Leon,Tallahassee,693,266,Yes under Community Eligibility Option (CEO)
J. Allen Axson Elementary School,Duval,Jacksonville,493,62,Yes under Community Eligibility Option (CEO)
J. C. Mitchell Elementary School,Palm Beach,Boca Raton,683,278,Yes under Community Eligibility Option (CEO)
J. Colin English Elementary School,Lee,North Fort Myers,530,366,Yes under Community Eligibility Option (CEO)
J. D. Parker School of Technology,Martin,Stuart,531,354,Yes under Community Eligibility Option (CEO)
J. H. Workman Middle School,Escambia,Pensacola,602,415,Yes under Community Eligibility Option (CEO)
J. M. Tate Senior High School,Escambia,Cantonment,2169,872,Yes participating without using any Provision or the CEO
J. P. Taravella High School,Broward,Coral Springs,2436,746,Yes under Community Eligibility Option (CEO)
J.c. Bermudez Doral Senior High,Miami-Dade,Doral,1133,235,Yes under Community Eligibility Option (CEO)
J.l. Wilkinson Elementary School,Clay,Middleburg,690,534,Yes under Community Eligibility Option (CEO)
