school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Mary J Donohoe Community School,Bayonne School District,Bayonne,501,335,Yes participating without using any Provision or the CEO
Mary Kay McMillin Early Childhood Center,Berkeley Heights School District,Berkeley Heights,256,6,No
Mary S. Shoemaker School,Woodstown-Pilesgrove Regional School District,Woodstown,528,154,Yes participating without using any Provision or the CEO
Mastery Schools of Camden Inc.,Mastery Schools of Camden Inc.,Camden,2873,2735,No
Matawan Regional High School,Matawan-Aberdeen Regional School District,Aberdeen,1038,353,Yes participating without using any Provision or the CEO
Matawan-Aberdeen Middle School,Matawan-Aberdeen Regional School District,Cliffwood,835,288,Yes participating without using any Provision or the CEO
Matthew Jago Elementary School,Woodbridge Township School District,Sewaren,425,199,Yes participating without using any Provision or the CEO
Maud Abrams School,Lower Township Elementary School District,Cape May,354,195,Yes participating without using any Provision or the CEO
Maude M. Wilkins Elementary School,Maple Shade School District,Maple Shade,554,318,Yes participating without using any Provision or the CEO
Maurice Hawk Elementary School,West Windsor-Plainsboro Regional School District,West Windsor,723,82,Yes participating without using any Provision or the CEO
Maurice River Township School,Maurice River Township School District,Port Elizabeth,369,164,Yes participating without using any Provision or the CEO
Mawbey Street Elementary School,Woodbridge Township School District,Woodbridge,304,76,Yes participating without using any Provision or the CEO
Maxson Middle School,Plainfield Public School District,Plainfield,721,553,Yes participating without using any Provision or the CEO
Maywood Avenue School,Maywood School District,Maywood,561,142,Yes participating without using any Provision or the CEO
Maywood Campus,South Bergen Jointure Commission School District,Maywood,206,44,Yes participating without using any Provision or the CEO
McCorristin Charter School,McCorristin Charter School District,Hamilton,400,285,Yes participating without using any Provision or the CEO
McGalliard Elementary School,Hamilton Township Public School District,Hamilton,294,174,Yes participating without using any Provision or the CEO
McKenzie School,East Rutherford School District,East Rutherford,369,174,Yes participating without using any Provision or the CEO
McKinley Avenue Elementary School,Stafford Township School District,Manahawkin,630,187,Yes participating without using any Provision or the CEO
McKinley Community School,New Brunswick School District,New Brunswick,524,487,Yes participating without using any Provision or the CEO
McKinley Elementary School,Newark Public School District,Newark,917,780,Yes participating without using any Provision or the CEO
McKinley Elementary School,North Bergen School District,North Bergen,296,207,Yes participating without using any Provision or the CEO
McKinley Elementary School,Westfield Public School District,Westfield,291,6,No
McVs Arthur R. Sypek Center,Area Vocational Technical School District of Mercer County,Pennington,21,11,Yes participating without using any Provision or the CEO
McVs Assunpink Shared Time Center/Rubino,Area Vocational Technical School District of Mercer County,Trenton,96,64,Yes participating without using any Provision or the CEO
Meadowbrook,Eatontown Public School District,Eatontown,212,114,Yes participating without using any Provision or the CEO
Meadowbrook,Hillsdale School District,Hillsdale,318,11,Yes participating without using any Provision or the CEO
Medford Memorial Middle School,Medford Township School District,Medford,644,48,Yes participating without using any Provision or the CEO
Melvin H. Kreps Middle School,East Windsor Regional School District,East Windsor,1160,559,Yes participating without using any Provision or the CEO
Memorial Elementary School,East Brunswick Township School District,East Brunswick,408,101,Yes participating without using any Provision or the CEO
Memorial Elementary School,Howell Township Public School District,Freehold,414,85,Yes participating without using any Provision or the CEO
Memorial Elementary School,Old Bridge Township School District,Laurence Harbor,388,135,Yes participating without using any Provision or the CEO
Memorial Elementary School,Montvale Board of Education School District,Montvale,532,38,No
Memorial Elementary School,North Haledon School District,North Haledon,349,89,No
Memorial Elementary School,Paramus Public School District,Paramus,289,39,Yes participating without using any Provision or the CEO
Memorial Elementary School,Pitman Boro School District,Pitman,269,67,Yes participating without using any Provision or the CEO
Memorial High School,West New York School District,West New York,2345,1979,Yes participating without using any Provision or the CEO
Memorial Junior School,Hanover Township School District,Whippany,419,24,No
Memorial Middle School,Cedar Grove Township School District,Cedar Grove,468,44,No
Memorial Middle School,Eatontown Public School District,Eatontown,270,135,Yes participating without using any Provision or the CEO
Memorial Middle School,Elmwood Park School District,Elmwood Park,569,303,Yes participating without using any Provision or the CEO
Memorial Middle School,Fair Lawn Public School District,Fair Lawn,655,168,Yes participating without using any Provision or the CEO
Memorial Middle School,Little Ferry Public School District,Little Ferry,353,160,Yes participating without using any Provision or the CEO
Memorial Middle School,Point Pleasant Borough School District,Point Pleasant,634,107,Yes participating without using any Provision or the CEO
Memorial Middle School,Woodland Park School District,Woodland Park,374,179,Yes participating without using any Provision or the CEO
Memorial School,Emerson Public School District,Emerson,374,35,Yes participating without using any Provision or the CEO
Memorial School,Lyndhurst Public School District,Lyndhurst,94,25,Yes participating without using any Provision or the CEO
Memorial School,Maywood School District,Maywood,415,95,Yes participating without using any Provision or the CEO
Memorial School,South Hackensack School District,South Hackensack,222,122,Yes participating without using any Provision or the CEO
Memorial School,Totowa Public School District,Totowa,413,122,Yes participating without using any Provision or the CEO
Memorial School,Union Beach Public School District,Union Beach,630,274,Yes participating without using any Provision or the CEO
Memorial Senior High School,Elmwood Park School District,Elmwood Park,823,411,Yes participating without using any Provision or the CEO
Mendham Township Elementary School,Mendham Township School District,Brookside,466,,No
Mendham Township Middle School,Mendham Township School District,Brookside,342,3,No
Menlo Park Elementary School,Edison Township School District,Edison,802,179,Yes participating without using any Provision or the CEO
Menlo Park Terrace Elementary School,Woodbridge Township School District,Metuchen,330,176,Yes participating without using any Provision or the CEO
Mercer County Technical School Culinary Arts Academy,Area Vocational Technical School District of Mercer County,Pennington,111,72,No
Mercer County Technical School Health Sciences Academy,Area Vocational Technical School District of Mercer County,Trenton,137,65,Yes participating without using any Provision or the CEO
Mercer County Technical School STEM Academy,Area Vocational Technical School District of Mercer County,Pennington,141,56,No
Mercer Elementary School,Mercer County Special Services School District,Hamilton,141,61,Yes participating without using any Provision or the CEO
Mercer High School,Mercer County Special Services School District,Hamilton,200,99,Yes participating without using any Provision or the CEO
Mercerville Elementary School,Hamilton Township Public School District,Hamilton,350,166,Yes participating without using any Provision or the CEO
Merchantville Elementary School,Merchantville School District,Merchantville,394,166,No
Merriam Avenue School,Newton Public School District,Newton,483,269,Yes participating without using any Provision or the CEO
Merritt Memorial,Cresskill Public School District,Cresskill,282,4,No
Metuchen High School,Metuchen Public School District,Metuchen,718,67,Yes participating without using any Provision or the CEO
Michelle Obama Elementary School,Newark Public School District,Newark,198,169,Yes participating without using any Provision or the CEO
Middle Road School,Hazlet Township Public School District,Hazlet,285,50,Yes participating without using any Provision or the CEO
Middle School # 4,Jersey City Public Schools,Jersey City,755,419,Yes participating without using any Provision or the CEO
Middle Township Elementary #1,Middle Township Public School District,Cape May Court House,688,420,Yes participating without using any Provision or the CEO
Middle Township Elementary #2,Middle Township Public School District,Cape May Court House,522,305,Yes participating without using any Provision or the CEO
Middle Township Elementary #4,Middle Township Public School District,Cape May Court House,544,295,Yes participating without using any Provision or the CEO
Middle Township High School,Middle Township Public School District,Cape May Court House,821,395,Yes participating without using any Provision or the CEO
Middlesex County STEM Charter School,Middlesex County STEM Charter School,Perth Amboy,739,555,No
Middlesex High School,Middlesex Borough School District,Middlesex,597,273,Yes participating without using any Provision or the CEO
Middletown High School North,Middletown Township Public School District,Middletown,1289,280,Yes participating without using any Provision or the CEO
Middletown High School South,Middletown Township Public School District,Middletown,1406,109,Yes participating without using any Provision or the CEO
Middletown Village Elementary School,Middletown Township Public School District,Middletown,426,58,Yes participating without using any Provision or the CEO
Midland Elementary School,Paramus Public School District,Paramus,200,40,Yes participating without using any Provision or the CEO
Midland Park Jr./Sr. High School,Midland Park School District,Midland Park,367,28,Yes participating without using any Provision or the CEO
Midland School #1,Rochelle Park School District,Rochelle Park,458,137,Yes participating without using any Provision or the CEO
Midstreams Elementary School,Brick Township Public School District,Brick Town,558,142,Yes participating without using any Provision or the CEO
Midtown Community Elementary School,Neptune Township School District,Neptune,437,394,Yes participating without using any Provision or the CEO
Mildred B. Moss Elementary School,Metuchen Public School District,Metuchen,152,7,No
Mildred Barry Garvin Elementary,East Orange School District,East Orange,245,31,Yes under Community Eligibility Option (CEO)
Mildred Magowan Elementary School,Edgewater Park Township School District,Edgewater Park,583,395,Yes participating without using any Provision or the CEO
Milford Brook School,Manalapan-Englishtown Regional School District,Manalapan,516,73,Yes participating without using any Provision or the CEO
Milford Public School,Milford Borough School District,Milford,64,16,No
Mill Lake,Monroe Township School District,Monroe Twp,462,81,Yes participating without using any Provision or the CEO
Mill Pond Elementary School,Lacey Township School District,Lanoka Harbor,599,169,Yes participating without using any Provision or the CEO
Millbridge Elementary School,Delran Township School District,Delran,666,208,Yes participating without using any Provision or the CEO
Millburn High School,Millburn Township School District,Millburn,1380,26,No
Millburn Middle School,Millburn Township School District,Millburn,1106,27,No
Millington Elementary School,Long Hill Township School District,Millington,362,33,Yes participating without using any Provision or the CEO
Millstone River School,West Windsor-Plainsboro Regional School District,Plainsboro,772,81,Yes participating without using any Provision or the CEO
Millstone Township Elementary School,Millstone Township School District,Clarksburg,329,34,Yes participating without using any Provision or the CEO
Millstone Township Middle School,Millstone Township School District,Millstone Township,423,34,Yes participating without using any Provision or the CEO
Millstone Township Primary School,Millstone Township School District,Millstone Township,395,33,Yes participating without using any Provision or the CEO
Milltown Primary School,Bridgewater-Raritan Regional School District,Bridgewater,348,40,Yes participating without using any Provision or the CEO
Millville High School,Millville School District,Millville,1687,1215,No
Millville Public Charter School,Millville Public Charter School District,Millville,327,49,Yes under Community Eligibility Option (CEO)
Milton Avenue School,School District of the Chathams,Chatham,301,8,No
Milton H. Allen Elementary School,Medford Township School District,Medford,428,50,Yes participating without using any Provision or the CEO
Mohawk Avenue School,Sparta Township Public School District,Sparta,236,23,Yes participating without using any Provision or the CEO
Monmouth Beach Elementary School,Monmouth Beach School District,Monmouth Beach,230,,No
Monmouth County Academy of Allied Health and Science,Monmouth County Vocational School District,Neptune,300,6,No
Monmouth County Career Center,Monmouth County Vocational School District,Freehold,5,,No
Monmouth County Vocational Technical High School,Monmouth County Vocational School District,Hazlet,87,23,No
Monmouth Junction Elementary School,South Brunswick School District,Monmouth Junction,301,40,Yes participating without using any Provision or the CEO
Monmouth Regional High School,Monmouth Regional High School,Tinton Falls,891,314,Yes participating without using any Provision or the CEO
Monroe Township High School,Monroe Township School District,Monroe Township,2583,359,Yes participating without using any Provision or the CEO
Monroe Township Middle School,Monroe Township School District,Monroe Township,1681,171,Yes participating without using any Provision or the CEO
Montague Township School,Montague Township School District,Montague,329,144,Yes participating without using any Provision or the CEO
Montclair High School,Montclair Public School District,Montclair,1925,344,Yes participating without using any Provision or the CEO
Montgomery High School,Montgomery Township School District,Skillman,1611,126,Yes participating without using any Provision or the CEO
Montgomery Lower Middle School,Montgomery Township School District,Skillman,680,49,Yes participating without using any Provision or the CEO
Montgomery Upper Middle School,Montgomery Township School District,Skillman,760,44,Yes participating without using any Provision or the CEO
Montrose Early Childhood Center,South Orange-Maplewood School District,South Orange,98,14,Yes participating without using any Provision or the CEO
Montville Township High School,Montville Township School District,Montville,1035,45,No
Moonachie Campus,South Bergen Jointure Commission School District,Moonachie,35,3,Yes participating without using any Provision or the CEO
Moorestown High School,Moorestown Township Public School District,Moorestown,1251,110,Yes participating without using any Provision or the CEO
Moorestown Upper Elementary School,Moorestown Township Public School District,Moorestown,869,77,Yes participating without using any Provision or the CEO
Morgan Elementary School,Hamilton Township Public School District,Hamilton,285,92,Yes participating without using any Provision or the CEO
Morgan Village Middle School,Camden City School District,Camden,203,140,Yes under Community Eligibility Option (CEO)
Morris Avenue Elementry School,LONG BRANCH PUBLIC SCHOOL District,Long Branch,267,212,Yes participating without using any Provision or the CEO
Morris County School of Technology,Morris County Vocational School District,Denville,885,74,No
Morris Goodwin School,Greenwich Township School District,Greenwich,85,37,No
Morris Hills High School,Morris Hills Regional School District,Rockaway,1140,358,Yes participating without using any Provision or the CEO
Morris Knolls High School,Morris Hills Regional School District,Rockaway,1450,218,Yes participating without using any Provision or the CEO
Morris Plains Borough School,Morris Plains School District,Morris Plains,398,54,Yes participating without using any Provision or the CEO
Morristown High School,Morris School District,Morristown,1816,739,Yes participating without using any Provision or the CEO
Mount Arlington Public School,Mount Arlington Public School District,Mt Arlington,223,58,Yes participating without using any Provision or the CEO
Mount Olive High School,Mount Olive Township School District,Flanders,1520,340,Yes participating without using any Provision or the CEO
Mount Olive Middle School,Mount Olive Township School District,Budd Lake,1137,272,Yes participating without using any Provision or the CEO
Mount Pleasant Elementary School,Livingston Board of Education School District,Livingston,407,3,No
Mount Pleasant Elementary School,Millville School District,Millville,193,133,No
Mount Pleasant Elementary School,West Orange Public Schools,West Orange,349,114,Yes participating without using any Provision or the CEO
Mount Pleasant Middle School,Livingston Board of Education School District,Livingston,530,21,No
Mount Prospect Elementary School,Bernards Township School District,Basking Ridge,522,3,No
Mount Tabor Elementary School,Parsippany-Troy Hills Township School District,Mount Tabor,340,59,Yes participating without using any Provision or the CEO
Mountain Lakes High School,Mountain Lakes Public School District,Mountain Lakes,546,11,No
Mountain Park School,Berkeley Heights School District,Berkeley Hts,224,10,No
Mountain View Elementary School,Mount Olive Township School District,Flanders,565,120,Yes participating without using any Provision or the CEO
Mountain View School,Mendham Borough School District,Mendham,208,7,No
Mountain Villa School,Allamuchy Township School District,Allamuchy,173,11,Yes participating without using any Provision or the CEO
Mountain Way School,Morris Plains School District,Morris Plains,201,24,Yes participating without using any Provision or the CEO
Mountview Road School,Hanover Township School District,Morris Plains,276,28,No
Mt Vernon Place School,Newark Public School District,Newark,905,689,Yes participating without using any Provision or the CEO
Mt. Horeb School,Warren Township School District,Warren,331,15,Yes participating without using any Provision or the CEO
Mt. Vernon Avenue Elementary School,Irvington Public School District,Irvington,605,381,Yes participating without using any Provision or the CEO
Muhammad Ali School Number 23,Passaic City School District,Passaic,442,439,Yes under Community Eligibility Option (CEO)
Mullica Township Middle School,Mullica Township School District,Elwood,262,125,No
Mullica Township Primary School,Mullica Township School District,Elwood,371,176,No
Multiple Disabilities Continuum,Bergen County Special Services School District,Paramus,55,14,Yes participating without using any Provision or the CEO
Myles J. McManus Middle School,Linden Public School District,Linden,711,480,Yes participating without using any Provision or the CEO
Myron L. Powell Elementary School,Lawrence Township School District,Cedarville,479,239,No
N. A. Bleshman Regional Day School,Bergen County Special Services School District,Paramus,97,19,Yes participating without using any Provision or the CEO
Nathan Hale Elementary School,Carteret Public School District,Carteret,436,360,Yes participating without using any Provision or the CEO
Nathaniel Hawthorne Elementary School,Teaneck School District,Teaneck,334,179,Yes participating without using any Provision or the CEO
National Park School,National Park Boro School District,National Park,289,162,Yes participating without using any Provision or the CEO
Navesink Elementary School,Middletown Township Public School District,Atlantic Highlands,210,23,Yes participating without using any Provision or the CEO
Neeta School,Medford Lakes School District,Medford Lakes,308,13,No
Nehaunsey Middle School,Greenwich Township School District,Gibbstown,137,65,Yes participating without using any Provision or the CEO
Nellie F. Bennett Elementary School,Point Pleasant Borough School District,Point Pleasant,706,74,Yes participating without using any Provision or the CEO
Nellie K. Parker,Hackensack School District,Hackensack,589,371,Yes participating without using any Provision or the CEO
Nelson Mandela Elementary School,Newark Public School District,Newark,256,223,Yes participating without using any Provision or the CEO
Neptune High School,Neptune Township School District,Neptune,1129,747,Yes participating without using any Provision or the CEO
Neptune Middle School,Neptune Township School District,Neptune,595,426,Yes participating without using any Provision or the CEO
Netcong Elementary School,Netcong School District,Netcong,295,144,Yes participating without using any Provision or the CEO
New Albany Elementary School,Cinnaminson Township School District,Cinnaminson,658,139,Yes participating without using any Provision or the CEO
New Brunswick Adult High School,New Brunswick School District,New Brunswick,85,77,No
New Brunswick High School,New Brunswick School District,New Brunswick,2443,2153,Yes participating without using any Provision or the CEO
New Brunswick Middle School,New Brunswick School District,New Brunswick,829,786,Yes participating without using any Provision or the CEO
New Egypt High School,Plumsted Township School District,New Egypt,509,127,Yes participating without using any Provision or the CEO
New Egypt Primary School,Plumsted Township School District,New Egypt,177,36,Yes participating without using any Provision or the CEO
New Hanover Township School,New Hanover Township,Wrightstown,185,97,No
New Horizons Community Charter School,New Horizons Community Charter School,Newark,370,367,No
New Milford High School,New Milford Public School District,New Milford,584,124,Yes participating without using any Provision or the CEO
New Monmouth Elementary School,Middletown Township Public School District,Middletown,508,91,Yes participating without using any Provision or the CEO
New Providence High School,New Providence School District,New Providence,644,20,No
New Providence Middle School,New Providence School District,New Providence,396,8,No
New Roberto Clemente,Paterson Public School District,Paterson,473,298,Yes under Community Eligibility Option (CEO)
New York Avenue School,Atlantic City School District,Atlantic City,550,505,Yes participating without using any Provision or the CEO
Newark Educators Community Charter School,Newark Educators Community Charter School,Newark,142,115,Yes under Community Eligibility Option (CEO)
Newark Sch of Data Science and Information Technology,Newark Public School District,Newark,414,329,Yes participating without using any Provision or the CEO
Newark School of Fashion & Design,Newark Public School District,Newark,275,242,Yes participating without using any Provision or the CEO
Newark School of Global Studies,Newark Public School District,Newark,377,315,No
Newark Vocational High School,Newark Public School District,Newark,591,512,Yes participating without using any Provision or the CEO
Newbury Early Learning Center,Howell Township Public School District,Howell,365,105,Yes participating without using any Provision or the CEO
Newcomers High School,Paterson Public School District,Paterson,106,52,No
Newell Elementary School,Upper Freehold Regional School District,Allentown,548,50,Yes participating without using any Provision or the CEO
Newton High School,Newton Public School District,Newton,680,199,Yes participating without using any Provision or the CEO
Nicholas Murray Butler Academy School No. 23,Elizabeth Public Schools,Elizabeth,667,561,Yes participating without using any Provision or the CEO
Nicholas Oresko Community School,Bayonne School District,Bayonne,388,244,Yes participating without using any Provision or the CEO
Nicholas S. Lacorte-Peterstown School No. 3,Elizabeth Public Schools,Elizabeth,765,686,Yes participating without using any Provision or the CEO
Nicolaus Copernicus School,Jersey City Public Schools,Jersey City,497,276,Yes participating without using any Provision or the CEO
Nishuane Elementary School,Montclair Public School District,Montclair,377,65,Yes participating without using any Provision or the CEO
Nixon Elementary School,Roxbury Township School District,Landing,261,97,No
Nj Regional Day - Mannington,Salem County Special Services School District,Woodstown,53,15,Yes participating without using any Provision or the CEO
Nj Regional Day School - Newark,Newark Public School District,Newark,123,103,Yes participating without using any Provision or the CEO
Nokomis School,Medford Lakes School District,Medford Lakes,126,5,No
Norma Elementary School,Pittsgrove Township School District,Pittsgrove,145,54,Yes participating without using any Provision or the CEO
Norman S. Weir,Paterson Public School District,Paterson,272,161,Yes under Community Eligibility Option (CEO)
Normandy Park School,Morris School District,Morristown,371,125,Yes participating without using any Provision or the CEO
North Arlington High School,North Arlington School District,North Arlington,634,230,Yes participating without using any Provision or the CEO
North Bergen High School,North Bergen School District,N Bergen,2328,1539,Yes participating without using any Provision or the CEO
North Boulevard School,Pequannock Township School District,Pompton Plains,326,13,No
North Brunswick Township High School,North Brunswick Township School District,North Brunswick,1876,1015,Yes participating without using any Provision or the CEO
North Brunswick Twp Early Childhood Center,North Brunswick Township School District,North Brunswick,106,40,Yes participating without using any Provision or the CEO
North Brunswick Twp. Middle School,North Brunswick Township School District,North Brunswick,754,452,Yes participating without using any Provision or the CEO
North Cliff School,Englewood Cliffs School District,Englewood Cliffs,149,,No
North Dover Elementary School,Dover Public School District,Dover,640,480,Yes participating without using any Provision or the CEO
North Dover Elementary School,Toms River Regional School District,Toms River,384,208,Yes participating without using any Provision or the CEO
North End Elementary School,Cedar Grove Township School District,Cedar Grove,309,35,No
North Hanover Township Upper Elementary School,North Hanover Township School District,Wrightstown,349,121,No
North Hunterdon High School,North Hunterdon-Voorhees Regional High School District,Annandale,1259,52,No
North Main Street Elementary School,Pleasantville Public School District,Pleasantville,318,270,Yes participating without using any Provision or the CEO
North Plainfield High School,North Plainfield School District,North Plainfield,1141,864,Yes participating without using any Provision or the CEO
North Plainfield Middle School,North Plainfield School District,North Plainfield,538,423,Yes participating without using any Provision or the CEO
North Star Academy Charter School,North Star Academy Charter School,Newark,6714,5824,Yes participating without using any Provision or the CEO
North Warren Regional School,North Warren Regional,Blairstown,582,101,Yes participating without using any Provision or the CEO
Northeast Elementary School,Montclair Public School District,Upper Montclair,391,75,Yes participating without using any Provision or the CEO
Northern Burlington County Regional High School,Northern Burlington County Regional School District,Columbus,1324,209,Yes participating without using any Provision or the CEO
Northern Burlington County Regional Middle School,Northern Burlington County Regional School District,Columbus,735,123,Yes participating without using any Provision or the CEO
Northern Highlands Regional High School,Northern Highlands Regional High School District,Allendale,1257,12,No
Northern Hills Academy,Sussex County Educational Services Commission,Sparta,44,8,No
Northern Valley Central,Northern Valley Regional High School District,Norwood,178,5,No
Northern Valley Regional High School at Demarest,Northern Valley Regional High School District,Demarest,1038,13,No
Northern Valley Regional High School at Old Tappan,Northern Valley Regional High School District,Old Tappan,1086,14,No
Northfield Community Elementary School,Northfield City School District,Northfield,457,120,Yes participating without using any Provision or the CEO
Northfield Community Middle School,Northfield City School District,Northfield,397,103,No
Northvail Elementary School,Parsippany-Troy Hills Township School District,Parsippany,359,45,Yes participating without using any Provision or the CEO
Northvale Public School,Northvale Public School District,Northvale,540,,No
Norwood Public School,Norwood Public School District,Norwood,583,11,No
Number 1,Linden Public School District,Linden,454,343,Yes participating without using any Provision or the CEO
Number 10,Linden Public School District,Linden,299,192,Yes participating without using any Provision or the CEO
Number 2,Linden Public School District,Linden,602,474,Yes participating without using any Provision or the CEO
Number 4,Linden Public School District,Linden,447,348,Yes participating without using any Provision or the CEO
Number 5,Linden Public School District,Linden,319,242,Yes participating without using any Provision or the CEO
Number 6,Linden Public School District,Linden,320,204,Yes participating without using any Provision or the CEO
Number 8,Linden Public School District,Linden,334,228,Yes participating without using any Provision or the CEO
Number 9,Linden Public School District,Linden,311,188,No
Number Three School,Fairview Public School District,Fairview,668,533,Yes participating without using any Provision or the CEO
Nut Swamp Elementary School,Middletown Township Public School District,Middletown,464,7,Yes participating without using any Provision or the CEO
Nutley High School,Nutley Public School District,Nutley,1222,188,Yes participating without using any Provision or the CEO
Nuview Academy,Educational Services Commission of New Jersey,Piscataway,46,16,Yes participating without using any Provision or the CEO
Oak Knoll Elementary School,Monroe Township Public School District,Williamstown,671,207,Yes participating without using any Provision or the CEO
Oak Ridge Heights Elementary School,Woodbridge Township School District,Colonia,292,61,Yes participating without using any Provision or the CEO
Oak Street Elem School,Lakewood Township School District,Lakewood,513,469,Yes participating without using any Provision or the CEO
Oak Street School,Bernards Township School District,Basking Ridge,427,11,No
Oak Tree Elementary School,Monroe Township School District,Monroe Township,578,44,Yes participating without using any Provision or the CEO
Oak Tree Road Elementary School,Woodbridge Township School District,Iselin,425,124,Yes participating without using any Provision or the CEO
Oak Valley Elementary School,Deptford Township Public School District,Wenonah,337,113,Yes participating without using any Provision or the CEO
Oak View Elementary School,Bloomfield Township School District,Bloomfield,399,58,Yes participating without using any Provision or the CEO
Oakcrest High School,Greater Egg Harbor Regional High School District,Mays Landing,949,629,Yes participating without using any Provision or the CEO
Oaklyn Public School,Oaklyn Public School District,Oaklyn,273,81,No
Oakview Elementary School,West Deptford Township School District,West Deptford,475,164,Yes participating without using any Provision or the CEO
Oakwood Avenue Community School,ORANGE BOARD OF EDUCATION School District,Orange,272,204,Yes under Community Eligibility Option (CEO)
Ocean Academy,Cape May County Special Services School District,Cape May Court House,150,56,Yes participating without using any Provision or the CEO
Ocean Academy Charter School,Ocean Academy Charter School,Lakewood,551,512,No
Ocean Acres Elementary School,Stafford Township School District,Manahawkin,747,203,Yes participating without using any Provision or the CEO
Ocean Avenue Elementary School,Middletown Township Public School District,North Middletown,283,110,Yes participating without using any Provision or the CEO
Ocean City High School,Ocean City School District,Ocean City,1106,166,Yes participating without using any Provision or the CEO
Ocean City Intermediate School,Ocean City School District,Ocean City,326,97,Yes participating without using any Provision or the CEO
Ocean City Primary School,Ocean City School District,Ocean City,271,86,Yes participating without using any Provision or the CEO
Ocean County Vocational Technical School Brick Center,Ocean County Vocational Technical School District,Brick,2,,No
Ocean County Vocational Technical School Jackson Center,Ocean County Vocational Technical School District,Jackson,2,,No
Ocean County Vocational Technical School Waretown Center,Ocean County Vocational Technical School District,Waretown,74,13,Yes participating without using any Provision or the CEO
Ocean Gate Elementary School,Ocean Gate School District,Ocean Gate,141,82,Yes participating without using any Provision or the CEO
Ocean Road Elementary School,Point Pleasant Borough School District,Point Pleasant,483,75,Yes participating without using any Provision or the CEO
Ocean Township Elementary School,Township of Ocean School District,Oakhurst,410,205,Yes participating without using any Provision or the CEO
Ocean Township High School,Township of Ocean School District,Oakhurst,925,327,Yes participating without using any Provision or the CEO
Octavius V. Catto Community Family School,Camden City School District,Camden,593,335,Yes under Community Eligibility Option (CEO)
Ocvts Grunin Performing Arts Academy,Ocean County Vocational Technical School District,Toms River,259,42,Yes participating without using any Provision or the CEO
Ogdensburg Borough School,Ogdensburg Borough School District,Ogdensburg,280,71,Yes participating without using any Provision or the CEO
Ola Edwards Community School,Hillside Public School District,Hillside,391,324,Yes participating without using any Provision or the CEO
Old Bridge High School,Old Bridge Township School District,Matawan,2659,732,Yes participating without using any Provision or the CEO
Old Farmers Road School,Washington Township School District,Long Valley,345,31,Yes participating without using any Provision or the CEO
Old Mill Elementary School,Wall Township Public School District,Sea Girt,396,25,Yes participating without using any Provision or the CEO
Old Turnpike School,Tewksbury Township School District,Califon,217,7,No
Oldmans Township School,Oldmans Township School District,Pedricktown,308,70,Yes participating without using any Provision or the CEO
Oliver Street School,Newark Public School District,Newark,1034,858,Yes participating without using any Provision or the CEO
Olivet Elementary School,Pittsgrove Township School District,Pittsgrove,357,109,Yes participating without using any Provision or the CEO
Ollie Culbreth Jr. School,Jersey City Public Schools,Jersey City,335,286,Yes under Community Eligibility Option (CEO)
Oradell Public School,Oradell Public School District,Oradell,809,,No
Orange Avenue School,Cranford Public School District,Cranford,750,6,No
Orange Early Childhood Center,ORANGE BOARD OF EDUCATION School District,Orange,195,124,Yes under Community Eligibility Option (CEO)
Orange High School,ORANGE BOARD OF EDUCATION School District,Orange,1368,886,Yes under Community Eligibility Option (CEO)
Orange Preparatory Academy School of Inquiry and Innovation,ORANGE BOARD OF EDUCATION School District,Orange,397,261,Yes under Community Eligibility Option (CEO)
Orchard Elementary School,Ridgewood Public School District,Ridgewood,348,18,No
Orchard Hill Elementary School,Montgomery Township School District,Skillman,755,59,Yes participating without using any Provision or the CEO
Orchard Valley Middle School,Washington Township School District,Sewell,529,159,Yes participating without using any Provision or the CEO
Osage School,Voorhees Township School District,Voorhees,515,154,Yes participating without using any Provision or the CEO
Osbornville Elementary School,Brick Township Public School District,Brick,372,183,Yes participating without using any Provision or the CEO
Overbrook Senior High School,Pine Hill School District,Pine Hill,860,594,Yes participating without using any Provision or the CEO
Oxford Central School,Oxford Township School District,Oxford,262,78,Yes participating without using any Provision or the CEO
Oxycocus Elementary School,Stafford Township School District,Manahawkin,176,60,Yes participating without using any Provision or the CEO
Pace Charter School of Hamilton,Pace Charter School of Hamilton,Hamilton Twp,463,370,Yes participating without using any Provision or the CEO
Packanack Elementary School,Wayne Township Public School District,Wayne,408,30,Yes participating without using any Provision or the CEO
Palisades Park Jr-Sr High School,Palisades Park School District,Palisades Park,747,552,Yes participating without using any Provision or the CEO
Palmyra High School,Palmyra Public School District,Palmyra,385,172,Yes participating without using any Provision or the CEO
Palmyra Middle School,Palmyra Public School District,Palmyra,134,80,No
Paradise Knoll Elementary School,West Milford Township Public School District,Oak Ridge,196,42,Yes participating without using any Provision or the CEO
Paramus High School,Paramus Public School District,Paramus,1153,221,Yes participating without using any Provision or the CEO
Park Avenue Elementary School,Freehold Borough School District,Freehold,463,385,Yes participating without using any Provision or the CEO
Park Avenue Elementary School,ORANGE BOARD OF EDUCATION School District,Orange,423,276,Yes under Community Eligibility Option (CEO)
Park Elementary School,Newark Public School District,Newark,747,618,Yes participating without using any Provision or the CEO
Park Ridge High School,Park Ridge School District,Park Ridge,491,57,Yes participating without using any Provision or the CEO
Parker Elementary School,Middlesex Borough School District,Middlesex,192,114,Yes participating without using any Provision or the CEO
