school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Barber Elementary School,Highland Park Public School Academy System,Highland Park,362,343,Yes under Community Eligibility Option (CEO),true
Barhitte Elementary School,Bentley Community School District,Burton,309,223,Yes under Community Eligibility Option (CEO),false
Bark Riverharris Elementary School,Bark River-Harris School District,Harris,410,195,Yes under Community Eligibility Option (CEO),false
Bark Riverharris Jrsr High School,Bark River-Harris School District,Harris,311,127,Yes under Community Eligibility Option (CEO),false
Barkell Elementary School,Hancock Public Schools,Hancock,257,108,Yes under Community Eligibility Option (CEO),false
Barnard Elementary School,Troy School District,Troy,400,71,Yes participating without using any Provision or the CEO,false
Barry ISD Special Education,Barry ISD,Hastings,56,56,Yes under Community Eligibility Option (CEO),true
Barryton Elementary School,Chippewa Hills School District,Barryton,204,144,Yes under Community Eligibility Option (CEO),false
Barth Elementary School,Romulus Community Schools,Romulus,233,175,Yes under Community Eligibility Option (CEO),false
Barton Elementary School,Detroit Public Schools Community District,Detroit,221,206,Yes under Community Eligibility Option (CEO),false
Baseline Middle School,South Haven Public Schools,South Haven,377,224,Yes under Community Eligibility Option (CEO),true
Bates Academy,Detroit Public Schools Community District,Detroit,773,472,Yes under Community Eligibility Option (CEO),true
Bates Elementary School,Woodhaven-Brownstown School District,Woodhaven,379,198,Yes under Community Eligibility Option (CEO),false
Bath Elementary School,Bath Community Schools,Bath,473,234,Yes under Community Eligibility Option (CEO),false
Bath High School,Bath Community Schools,Bath,307,127,Yes under Community Eligibility Option (CEO),false
Bath Middle School,Bath Community Schools,Bath,241,100,Yes under Community Eligibility Option (CEO),false
Battle Creek Area Learning Center,Battle Creek Area Learning Center,Springfield,194,172,Yes participating without using any Provision or the CEO,true
Battle Creek Central High School,Battle Creek Public Schools,Battle Creek,978,605,Yes under Community Eligibility Option (CEO),true
Battle Creek Mathsci Center,Battle Creek Public Schools,Battle Creek,1,,Yes participating without using any Provision or the CEO,false
Battle Creek Montessori Academy,Battle Creek Montessori Academy,Springfield,141,121,Yes under Community Eligibility Option (CEO),true
Battle Creek STEM Innovation Center,Battle Creek Public Schools,Battle Creek,145,85,Yes under Community Eligibility Option (CEO),false
Bauer Elementary School,Hudsonville Public School District,Hudsonville,329,46,Yes participating without using any Provision or the CEO,false
Bauerwood School,Jenison Public Schools,Jenison,480,106,Yes participating without using any Provision or the CEO,false
Bay City Academy Farragut Campus,Bay City Academy,Bay City,373,311,Yes under Community Eligibility Option (CEO),true
Bay City Adult Educationctp,Bay City School District,Bay City,65,40,Yes participating without using any Provision or the CEO,true
Bay City Central High School,Bay City School District,Bay City,921,654,Yes under Community Eligibility Option (CEO),false
Bay City Eastern High School,Bay City School District,Bay City,137,120,Yes under Community Eligibility Option (CEO),true
Bay City Western High School,Bay City School District,Auburn,1009,322,Yes under Community Eligibility Option (CEO),false
Bay Pines Center,Michigan Department of Human Services,Escanaba,29,17,Yes participating without using any Provision or the CEO,false
Bayarenac Community High School,Bay-Arenac Community High School,Essexville,180,155,Yes under Community Eligibility Option (CEO),true
Beach Elementary School,Cedar Springs Public Schools,Cedar Springs,445,191,Yes under Community Eligibility Option (CEO),false
Beach Elementary School,Fruitport Community Schools,Muskegon,295,144,Yes under Community Eligibility Option (CEO),false
Beach Middle School,Chelsea School District,Chelsea,525,55,Yes participating without using any Provision or the CEO,false
Beacon Day Treatment Center,Lincoln Park School District of the City of,Southgate,106,77,Yes under Community Eligibility Option (CEO),true
Beacon Elementary School,Harper Woods The School District of the City of,Harper Woods,368,325,Yes under Community Eligibility Option (CEO),false
Beacon Tree Elementary School,Utica Community Schools,Shelby Township,787,132,Yes under Community Eligibility Option (CEO),false
Beadle Lake Elementary School,Harper Creek Community Schools,Battle Creek,333,156,Yes under Community Eligibility Option (CEO),false
Beal City Elementary School,Beal City Public Schools,Mount Pleasant,265,105,Yes under Community Eligibility Option (CEO),false
Beal City High School,Beal City Public Schools,Mount Pleasant,376,81,Yes under Community Eligibility Option (CEO),false
Bean Elementary School,Western School District,Spring Arbor,409,155,Yes under Community Eligibility Option (CEO),false
Bear Lake Elementary School,Bear Lake Schools,Bear Lake,147,90,Yes under Community Eligibility Option (CEO),false
Bear Lake High School,Bear Lake Schools,Bear Lake,133,81,Yes under Community Eligibility Option (CEO),false
Beaumont Elementary School,Waterford School District,Waterford,298,182,Yes under Community Eligibility Option (CEO),false
Beaver Island Community School,Beaver Island Community School,Beaver Island,50,29,Yes under Community Eligibility Option (CEO),false
Beaverton Elementary School,Beaverton Schools,Beaverton,411,234,Yes under Community Eligibility Option (CEO),false
Beaverton Juniorsenior High School,Beaverton Schools,Beaverton,463,254,Yes under Community Eligibility Option (CEO),false
Beck Centennial Elem School,Utica Community Schools,Macomb,406,138,Yes under Community Eligibility Option (CEO),false
Bedford Junior High School,Bedford Public Schools,Temperance,923,223,Yes participating without using any Provision or the CEO,false
Bedford School,Dearborn Heights School District #7,Dearborn Heights,389,320,Yes under Community Eligibility Option (CEO),false
Bedford Senior High School,Bedford Public Schools,Temperance,1260,260,Yes participating without using any Provision or the CEO,false
Beech Elementary,Redford Union Schools District No. 1,Redford,457,384,Yes under Community Eligibility Option (CEO),false
Beecher Alternative Education,Beecher Community School District,Flint,29,27,Yes under Community Eligibility Option (CEO),false
Beecher High School,Beecher Community School District,Mount Morris,185,178,Yes under Community Eligibility Option (CEO),true
Beechnau Elementary School,Ravenna Public Schools,Ravenna,393,189,Yes under Community Eligibility Option (CEO),false
Beechview Elementary School,Farmington Public School District,Farmington Hills,366,108,Yes under Community Eligibility Option (CEO),false
Beekman Center,Ingham ISD,Lansing,113,78,Yes under Community Eligibility Option (CEO),true
Beer Middle School,Warren Consolidated Schools,Warren,665,471,Yes under Community Eligibility Option (CEO),true
Belding High School,Belding Area School District,Belding,511,304,Yes under Community Eligibility Option (CEO),false
Belding Middle School,Belding Area School District,Belding,363,222,Yes under Community Eligibility Option (CEO),true
Bellaire Middlehigh School,Bellaire Public Schools,Bellaire,140,72,Yes under Community Eligibility Option (CEO),false
Bellamy Creek Correctional Facility,Michigan Department of Corrections,Ionia,9,3,Yes participating without using any Provision or the CEO,false
Belle River Elementary School,East China School District,Marine City,343,182,Yes under Community Eligibility Option (CEO),false
Belleville High School,Van Buren Public Schools,Belleville,1669,670,Yes under Community Eligibility Option (CEO),true
Bellevue Elementary School,Bellevue Community Schools,Bellevue,226,131,Yes under Community Eligibility Option (CEO),false
Bellevue Jrsr High School,Bellevue Community Schools,Bellevue,281,124,Yes under Community Eligibility Option (CEO),true
Bellview Elementary School,Eastpointe Community Schools,Eastpointe,202,183,Yes under Community Eligibility Option (CEO),false
Belmont Elementary School,Rockford Public Schools,Belmont,277,43,Yes participating without using any Provision or the CEO,false
Bemis Elementary School,Troy School District,Troy,441,34,Yes participating without using any Provision or the CEO,false
Bemis Junior High School,Utica Community Schools,Sterling Heights,742,319,Yes under Community Eligibility Option (CEO),false
Bendle High School,Bendle Public Schools,Burton,307,276,Yes under Community Eligibility Option (CEO),true
Bendle Middle School,Bendle Public Schools,Burton,219,199,Yes under Community Eligibility Option (CEO),true
Benjamin Franklin Middle School,Wayne-Westland Community School District,Wayne,619,420,Yes under Community Eligibility Option (CEO),true
Bennett Elementary School,Detroit Public Schools Community District,Detroit,498,375,Yes under Community Eligibility Option (CEO),false
Bennett Woods Elementary School,Okemos Public Schools,Okemos,476,70,Yes participating without using any Provision or the CEO,false
Bennie Elementary School,Allen Park Public Schools,Allen Park,513,247,Yes under Community Eligibility Option (CEO),false
Bentheim Elementary School,Hamilton Community Schools,Hamilton,281,74,Yes under Community Eligibility Option (CEO),false
Bentley Elementary School,Plymouth-Canton Community Schools,Canton,479,98,Yes under Community Eligibility Option (CEO),false
Bentley High School Bold Academy,Bentley Community School District,Burton,25,19,Yes participating without using any Provision or the CEO,true
Bentley Middle School,Bentley Community School District,Burton,145,101,Yes under Community Eligibility Option (CEO),true
Bentley Senior High School,Bentley Community School District,Burton,227,137,Yes under Community Eligibility Option (CEO),true
Benton Harbor Charter School Academy,Benton Harbor Charter School Academy,Benton Harbor,418,375,Yes under Community Eligibility Option (CEO),true
Benton Harbor High School,Benton Harbor Area Schools,Benton Harbor,469,442,Yes under Community Eligibility Option (CEO),true
Benzie Academy,Benzie County Central Schools,Benzonia,85,58,Yes under Community Eligibility Option (CEO),true
Benzie Central Middle School,Benzie County Central Schools,Benzonia,239,134,Yes under Community Eligibility Option (CEO),true
Benzie Central Sr High School,Benzie County Central Schools,Benzonia,292,145,Yes under Community Eligibility Option (CEO),false
Berkley High School,Berkley School District,Berkley,1200,159,Yes participating without using any Provision or the CEO,false
Berkshire Middle School,Birmingham Public Schools,Beverly Hills,695,134,Yes participating without using any Provision or the CEO,false
Bernice McDowell Elem School,Taylor School District,Taylor,341,284,Yes under Community Eligibility Option (CEO),false
Berrien County Juvenile Center,Berrien RESA,Berrien Center,10,7,Yes participating without using any Provision or the CEO,true
Berrien Springs Discovery Academy,Berrien Springs Public Schools,Berrien Sprgs,74,40,Yes participating without using any Provision or the CEO,true
