school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Lincoln Elementary - Ivanhoe,Ivanhoe Public School District,Ivanhoe,71,16,Yes participating without using any Provision or the CEO
Lincoln Elementary School for Arts,Anoka-Hennepin School District,Anoka,432,239,Yes participating without using any Provision or the CEO
Lincoln International High School,Lincoln International High School,Minneapolis,158,158,Yes under Community Eligibility Option (CEO)
Lincoln K-8 School,Rochester Public School District,Rochester,506,86,Yes participating without using any Provision or the CEO
Lincoln Middle School,Hibbing Public School District,Hibbing,647,313,Yes participating without using any Provision or the CEO
Lincoln Park Middle School,Duluth Public School District,Duluth,606,330,Yes under Community Eligibility Option (CEO)
Lincoln School,Fergus Falls Public School District,Fergus Falls,236,96,No
Lincoln Secondary,Esko Public School District,Esko,603,62,Yes participating without using any Provision or the CEO
Lincoln Secondary,Lake City Public School District,Lake City,597,170,Yes participating without using any Provision or the CEO
Lincoln Senior High,Thief River Falls School District,Thief River Falls,521,170,Yes participating without using any Provision or the CEO
Lindbergh Elementary,Little Falls Community Schools,Little Falls,473,216,Yes participating without using any Provision or the CEO
Lino Lakes Elementary,Forest Lake Public School District,Lino Lakes,501,161,Yes participating without using any Provision or the CEO
Linwood Elementary,Forest Lake Public School District,Wyoming,400,98,Yes participating without using any Provision or the CEO
Lion Program-Alternative Education,Ogilvie Public School District,Ogilvie,2,,No
Lionsgate Academy - Lynx Program,Lionsgate Academy,Shoreview,22,8,Yes participating without using any Provision or the CEO
Lionsgate Academy - Minnetonka,Lionsgate Academy,Minnetonka,150,45,Yes participating without using any Provision or the CEO
Lionsgate Academy - Shoreview,Lionsgate Academy,Shoreview,189,54,Yes participating without using any Provision or the CEO
Lionsgate Academy Aim,Lionsgate Academy,North Saint Paul,51,20,No
Lirio Montessori,Minnesota Wildflower Montessori Sch,Minneapolis,3,,Yes under Community Eligibility Option (CEO)
Lismore Colony Elementary,Clinton-Graceville-Beardsley,Clinton,24,24,Yes under Community Eligibility Option (CEO)
Lismore Colony Senior High School,Clinton-Graceville-Beardsley,Clinton,1,,Yes under Community Eligibility Option (CEO)
Litchfield Area Learning Program,Litchfield Public School District,Litchfield,14,10,No
Litchfield Early Childhood Special,Litchfield Public School District,Litchfield,42,22,No
Litchfield Middle School,Litchfield Public School District,Litchfield,494,173,Yes participating without using any Provision or the CEO
Litchfield Senior High,Litchfield Public School District,Litchfield,448,131,Yes participating without using any Provision or the CEO
Little Canada Elementary,Roseville Public School District,Little Canada,632,362,Yes under Community Eligibility Option (CEO)
Little Falls Continuing Education,Little Falls Community Schools,Little Falls,112,63,Yes participating without using any Provision or the CEO
Little Falls Senior High,Little Falls Community Schools,Little Falls,747,249,Yes participating without using any Provision or the CEO
Little Mountain Elementary,Monticello Public School District,Monticello,576,188,Yes participating without using any Provision or the CEO
Little Sand,Northland Community Schools,Remer,10,7,No
Little Stangs Learning Center,Buffalo Lake-Hector-Stewart,Buffalo Lake,20,7,Yes participating without using any Provision or the CEO
Littlefork-Big Falls Elementary,Littlefork-Big Falls School Dist.,Littlefork,216,95,Yes participating without using any Provision or the CEO
Littlefork-Big Falls Secondary,Littlefork-Big Falls School Dist.,Littlefork,186,77,Yes participating without using any Provision or the CEO
Lk Crystal Wellcome Memorial El,Lake Crystal-Wellcome Memorial,Lake Crystal,423,106,Yes participating without using any Provision or the CEO
Long Prairie-Grey Eagle Elementary,Long Prairie-Grey Eagle School Dist,Long Prairie,518,383,Yes participating without using any Provision or the CEO
Long Prairie-Grey Eagle Secondary,Long Prairie-Grey Eagle School Dist,Long Prairie,466,307,Yes participating without using any Provision or the CEO
Longfellow Alternative High,Minneapolis Public School District,Minneapolis,50,46,Yes under Community Eligibility Option (CEO)
Longfellow Elementary School,Rochester Public School District,Rochester,265,97,Yes participating without using any Provision or the CEO
Lonsdale Pre K-6,Tri-City United School District,Lonsdale,331,78,Yes participating without using any Provision or the CEO
Loring Elementary,Minneapolis Public School District,Minneapolis,321,220,Yes under Community Eligibility Option (CEO)
Loring-Nicollet High,Minneapolis Public School District,Minneapolis,57,38,Yes under Community Eligibility Option (CEO)
Lowell Elementary,Brainerd Public School District,Brainerd,355,141,Yes under Community Eligibility Option (CEO)
Lowell Elementary,Duluth Public School District,Duluth,312,138,Yes participating without using any Provision or the CEO
Lowell Elementary Spanish Immersion,Duluth Public School District,Duluth,329,47,Yes participating without using any Provision or the CEO
Lucy Laney Elementary,Minneapolis Public School District,Minneapolis,386,340,Yes under Community Eligibility Option (CEO)
Luverne Alternative Program,Luverne Public School District,Luverne,5,,No
Luverne Elementary,Luverne Public School District,Luverne,515,189,Yes participating without using any Provision or the CEO
Luverne Middle,Luverne Public School District,Luverne,271,85,Yes participating without using any Provision or the CEO
Luverne Senior High,Luverne Public School District,Luverne,351,85,Yes participating without using any Provision or the CEO
Lyle Elementary,Lyle Public School District,Lyle,125,69,Yes participating without using any Provision or the CEO
Lyle High School,Lyle Public School District,Lyle,82,40,Yes participating without using any Provision or the CEO
Lyle Middle,Lyle Public School District,Lyle,99,57,Yes participating without using any Provision or the CEO
Lynd Elementary,Lynd Public School District,Lynd,104,61,Yes participating without using any Provision or the CEO
Lynd Middle School,Lynd Public School District,Lynd,71,38,Yes participating without using any Provision or the CEO
Lyndale Elementary,Minneapolis Public School District,Minneapolis,466,369,Yes under Community Eligibility Option (CEO)
M Health Fairview C&t,Princeton Public School District,Princeton,2,,No
Mabel-Canton Elementary,Mabel-Canton Public School District,Mabel,143,35,Yes participating without using any Provision or the CEO
Mabel-Canton Secondary,Mabel-Canton Public School District,Mabel,126,36,Yes participating without using any Provision or the CEO
Maccray Elementary,MACCRAY School District,Clara City,320,147,Yes participating without using any Provision or the CEO
Maccray Secondary,MACCRAY School District,Clara City,402,184,Yes participating without using any Provision or the CEO
Madelia Elementary,Madelia Public School District,Madelia,352,195,Yes participating without using any Provision or the CEO
Madelia Secondary,Madelia Public School District,Madelia,294,126,Yes participating without using any Provision or the CEO
Madison Elementary,Anoka-Hennepin School District,Blaine,369,165,Yes participating without using any Provision or the CEO
Madison Elementary,St. Cloud Public School District,Saint Cloud,704,485,Yes under Community Eligibility Option (CEO)
Madison-Marietta-Nassau Elementary,Lac qui Parle Valley Schools,Madison,151,54,Yes participating without using any Provision or the CEO
Magelssen Elementary,Fosston Public School District,Fosston,340,199,Yes participating without using any Provision or the CEO
Mahnomen Area Learning Center,Mahnomen Public School District,Mahnomen,43,34,No
Mahnomen Elementary,Mahnomen Public School District,Mahnomen,319,264,Yes under Community Eligibility Option (CEO)
Mahnomen Secondary,Mahnomen Public School District,Mahnomen,312,218,Yes under Community Eligibility Option (CEO)
Mahtomedi Middle,Mahtomedi Public School District,Mahtomedi,761,115,Yes participating without using any Provision or the CEO
Mahtomedi Preschool,Mahtomedi Public School District,Stillwater,35,11,No
Mahtomedi Senior High,Mahtomedi Public School District,Mahtomedi,1175,135,Yes participating without using any Provision or the CEO
Mankato East Senior High,Mankato Public School District,Mankato,1302,480,Yes under Community Eligibility Option (CEO)
Mankato Schools Center for Learning,Mankato Public School District,Mankato,165,77,Yes under Community Eligibility Option (CEO)
Mankato West Senior High,Mankato Public School District,Mankato,1232,327,Yes under Community Eligibility Option (CEO)
Maple Grove Middle School,Osseo Public School District,Maple Grove,1598,452,Yes under Community Eligibility Option (CEO)
Maple Grove Senior High,Osseo Public School District,Maple Grove,2453,480,Yes under Community Eligibility Option (CEO)
Maple Lake Elementary,Maple Lake Public School District,Maple Lake,404,110,Yes participating without using any Provision or the CEO
Maple Lake Secondary,Maple Lake Public School District,Maple Lake,340,66,Yes participating without using any Provision or the CEO
Maple River Elementary,Maple River School District,Mapleton,424,173,Yes participating without using any Provision or the CEO
Maple River Secondary,Maple River School District,Mapleton,502,189,Yes participating without using any Provision or the CEO
Marble Early Childhood Center,Greenway Public School District,Marble,78,34,Yes participating without using any Provision or the CEO
Marcy Elementary,Minneapolis Public School District,Minneapolis,415,286,Yes under Community Eligibility Option (CEO)
Marine Area Community School,Marine Area Community School,Marine on St Croix,112,12,Yes participating without using any Provision or the CEO
Marine Village School,Marine Village School,Marine on St Croix,92,13,Yes participating without using any Provision or the CEO
Mariner Middle School,White Bear Lake School District,White Bear Lake,881,343,Yes participating without using any Provision or the CEO
Marshall Area Learning Center,Marshall Public School District,Marshall,76,48,Yes under Community Eligibility Option (CEO)
Marshall Career and Technical Insti,Marshall Public School District,Marshall,2,,No
Marshall County Central High,Marshall County Central Schools,Newfolden,215,77,Yes participating without using any Provision or the CEO
Marshall County Central Middle Scho,Marshall County Central Schools,Newfolden,78,28,Yes participating without using any Provision or the CEO
Marshall Ec Voluntary Prek,Marshall Public School District,Marshall,114,78,No
Marshall High School,Marshall Public School District,Marshall,886,377,Yes under Community Eligibility Option (CEO)
Marshall Middle School,Marshall Public School District,Marshall,655,368,Yes under Community Eligibility Option (CEO)
Martin County West Junior High,Martin County West School District,Sherburn,101,34,Yes under Community Eligibility Option (CEO)
Martin County West Senior High,Martin County West School District,Sherburn,187,60,Yes under Community Eligibility Option (CEO)
Math and Science Academy,Math and Science Academy,Woodbury,720,71,No
Matoska International,White Bear Lake School District,White Bear Lake,543,155,Yes participating without using any Provision or the CEO
Maxfield Elementary School,Saint Paul Public Schools,Saint Paul,331,293,Yes under Community Eligibility Option (CEO)
Mayo High School,Rochester Public School District,Rochester,1787,498,Yes participating without using any Provision or the CEO
Mcf - Oak Park Heights,Minnesota Department of Corrections,Stillwater,1,,No
Mcf-Moose Lake/Willow River,Minnesota Department of Corrections,Moose Lake,3,,No
Mcf-Red Wing Maginnis High School,Minnesota Department of Corrections,Red Wing,53,50,Yes participating without using any Provision or the CEO
McGregor Area Learning Program,McGregor Public School District,McGregor,1,,No
McGregor Elementary,McGregor Public School District,McGregor,220,99,Yes participating without using any Provision or the CEO
McGregor Secondary,McGregor Public School District,McGregor,193,97,Yes participating without using any Provision or the CEO
McGuire Middle,Lakeville Area Schools,Lakeville,844,172,Yes participating without using any Provision or the CEO
McKinley Elementary,Fergus Falls Public School District,Fergus Falls,249,108,Yes participating without using any Provision or the CEO
McKinley Elementary,Anoka-Hennepin School District,Ham Lake,636,117,Yes participating without using any Provision or the CEO
McKinley Elementary,Owatonna Public School District,Owatonna,510,246,Yes participating without using any Provision or the CEO
McKinley Prek,Faribault Public School District,Faribault,36,23,No
Meadow Lake Elementary,Robbinsdale Public School District,New Hope,488,404,Yes under Community Eligibility Option (CEO)
Meadow Ridge Elementary School,Wayzata Public School District,Plymouth,762,95,Yes participating without using any Provision or the CEO
Meadowbrook Elementary,Hopkins Public School District,Golden Valley,792,166,Yes participating without using any Provision or the CEO
Meadowvale Elementary,Elk River Public School District,Elk River,554,90,Yes participating without using any Provision or the CEO
Meadowview Elementary,Farmington Public School District,Farmington,600,193,Yes participating without using any Provision or the CEO
Medford Elementary,Medford Public School District,Medford,466,166,Yes participating without using any Provision or the CEO
Medford Secondary,Medford Public School District,Medford,379,129,Yes participating without using any Provision or the CEO
Meeker-Wright Early Childhood Sp Ed,Meeker and Wright Special Education,Howard Lake,68,10,No
Melrose,St. Louis Park Public School Dist.,Saint Louis Park,3,,No
Melrose Elementary,Melrose Public School District,Melrose,512,246,Yes participating without using any Provision or the CEO
Melrose Middle,Melrose Public School District,Melrose,296,116,Yes participating without using any Provision or the CEO
Melrose Secondary,Melrose Public School District,Melrose,505,170,Yes participating without using any Provision or the CEO
Memorial High School,Ely Public School District,Ely,181,47,Yes participating without using any Provision or the CEO
Memorial Middle School,Ely Public School District,Ely,146,42,Yes participating without using any Provision or the CEO
Menahga Elementary,Menahga Public School District,Menahga,537,294,Yes participating without using any Provision or the CEO
Menahga High School,Menahga Public School District,Menahga,450,212,Yes participating without using any Provision or the CEO
Mendota Elementary,West St. Paul-Mendota Heights-Eagan,Mendota Heights,358,89,Yes participating without using any Provision or the CEO
Menlo Park Academy,Minneapolis Public School District,Minneapolis,45,43,Yes under Community Eligibility Option (CEO)
Menlo Park Academy Extended,Minneapolis Public School District,Minneapolis,3,,No
Merc,Minneapolis Public School District,Minneapolis,60,53,Yes under Community Eligibility Option (CEO)
Merc Extended,Minneapolis Public School District,Minneapolis,7,,No
Merritt Creek Academy,Duluth Public School District,Duluth,75,70,No
Merritt Elementary,Mountain Iron-Buhl School District,Mountain Iron,354,160,Yes participating without using any Provision or the CEO
Mesabi Area Learning Center,Hibbing Public School District,Hibbing,24,16,No
Mesabi East Elementary,Mesabi East School District,Aurora,470,234,Yes participating without using any Provision or the CEO
Mesabi East Secondary,Mesabi East School District,Aurora,392,183,Yes participating without using any Provision or the CEO
Metro 2 Online,Metro Schools Charter,Minneapolis,373,353,No
Metro College Prep,Metro Schools Charter,Minneapolis,585,572,Yes under Community Eligibility Option (CEO)
Metro Deaf School,Metro Deaf School,Saint Paul,156,100,Yes participating without using any Provision or the CEO
Metro Heights Academy,Northeast Metro 916,Fridley,198,124,Yes under Community Eligibility Option (CEO)
Mid State Ed Dist Steps Trans. Prog,Mid-State Education District,Little Falls,4,,Yes participating without using any Provision or the CEO
Middle Area Learning Center,Grand Rapids Public School District,Grand Rapids,54,24,Yes participating without using any Provision or the CEO
Middle Level Alternative Program,Brainerd Public School District,Brainerd,14,10,Yes under Community Eligibility Option (CEO)
Middle School ALC,Rochester Public School District,Rochester,31,19,No
Middle School ALC,Willmar Public School District,Willmar,27,22,No
Middleton Elementary,South Washington County Schools,Woodbury,557,98,Yes participating without using any Provision or the CEO
Midway Star Academy,Midway Star Academy,Saint Paul,393,392,Yes under Community Eligibility Option (CEO)
Midwest Special Education Co-Op,Midwest Special Education Co-op,Morris,20,10,No
Mighty Oaks Early Learning School,Rochester Public School District,Rochester,56,28,No
Milaca 7-12 Online,Milaca Public School District,Milaca,28,14,No
Milaca Area Learning Center,Milaca Public School District,Milaca,16,12,Yes participating without using any Provision or the CEO
Milaca Elementary,Milaca Public School District,Milaca,865,432,Yes participating without using any Provision or the CEO
Milaca Secondary High,Milaca Public School District,Milaca,730,284,Yes participating without using any Provision or the CEO
Milroy Elementary,Milroy Public School District,Milroy,29,12,Yes participating without using any Provision or the CEO
Miltona Elementary,Alexandria Public School District,Miltona,126,22,Yes participating without using any Provision or the CEO
Minneapolis Academy & Career Center,Minneapolis Public School District,Minneapolis,76,63,Yes under Community Eligibility Option (CEO)
Minnehaha Elementary,Lake Superior Public School Dist.,Two Harbors,367,144,Yes participating without using any Provision or the CEO
Minneota Elementary,Minneota Public School District,Minneota,258,69,Yes participating without using any Provision or the CEO
Minneota Secondary,Minneota Public School District,Minneota,296,72,Yes participating without using any Provision or the CEO
Minnesota Connections Academy 7-12,Minnesota Transitions Charter Sch,Saint Paul,3536,2240,No
Minnesota Connections Academy K-6,Minnesota Transitions Charter Sch,Saint Paul,1017,733,No
Minnesota Excellence in Learning Ac,Minnesota Excellence in Learning Ac,Maple Grove,231,169,Yes under Community Eligibility Option (CEO)
Minnesota New Country Elementary,Minnesota New Country School,Henderson,81,36,No
Minnesota New Country School,Minnesota New Country School,Henderson,136,45,No
Minnesota Online High School,Minnesota Online High School,Saint Paul,254,68,No
Minnesota River School,Minnesota Valley Education District,Saint Peter,14,7,No
Minnesota State Academy for Blind,Minnesota State Academies,Faribault,46,35,Yes participating without using any Provision or the CEO
Minnesota State Academy for Deaf,Minnesota State Academies,Faribault,88,71,Yes participating without using any Provision or the CEO
Minnesota Transitions Charter Elem,Minnesota Transitions Charter Sch,Minneapolis,85,81,Yes under Community Eligibility Option (CEO)
Minnesota Valley School,Minnesota Valley Education District,Saint Peter,27,18,Yes participating without using any Provision or the CEO
Minnesota Virtual Academy Elementar,Houston Public School District,Houston,392,252,No
Minnesota Virtual Academy High,Houston Public School District,Houston,706,378,No
Minnesota Virtual Academy Middle,Houston Public School District,Houston,333,188,No
Minnetonka East Middle,Minnetonka Public School District,Minnetonka,1320,156,Yes participating without using any Provision or the CEO
Minnetonka Senior High,Minnetonka Public School District,Minnetonka,3514,403,Yes participating without using any Provision or the CEO
Minnetonka West Middle,Minnetonka Public School District,Excelsior,1297,137,Yes participating without using any Provision or the CEO
Minnewashta Elementary,Minnetonka Public School District,Excelsior,880,60,Yes participating without using any Provision or the CEO
Minnewaska Area Elementary,Minnewaska School District,Glenwood,317,105,Yes participating without using any Provision or the CEO
Minnewaska Area Intermediate School,Minnewaska School District,Glenwood,295,81,No
Minnewaska Area Junior High,Minnewaska School District,Glenwood,212,60,No
Minnewaska Area Win Academy,Minnewaska School District,Starbuck,44,31,Yes under Community Eligibility Option (CEO)
Minnewaska Early Childhood Sp.ed.,Minnewaska School District,Glenwood,32,16,No
Minnewaska Secondary,Minnewaska School District,Glenwood,424,99,Yes participating without using any Provision or the CEO
Mississippi Creative Arts Elem,Saint Paul Public Schools,Saint Paul,570,495,Yes under Community Eligibility Option (CEO)
Mississippi Elementary,Anoka-Hennepin School District,Coon Rapids,439,251,Yes participating without using any Provision or the CEO
Mississippi Heights Elementary,Sauk Rapids-Rice Public Schools,Sauk Rapids,808,289,Yes participating without using any Provision or the CEO
Mmsa Elementary School,Minnesota Math and Science Academy,Saint Paul,243,242,Yes under Community Eligibility Option (CEO)
Mmsa Secondary School,Minnesota Math and Science Academy,Saint Paul,327,324,No
Mn Correctional Facility-Lino Lakes,Minnesota Department of Corrections,Lino Lakes,7,,No
Mn Correctional Facility-Rush City,Minnesota Department of Corrections,Rush City,1,,No
Mn Correctional Facility-Shakopee,Minnesota Department of Corrections,Shakopee,2,,No
Mn Correctional Facility-St. Cloud,Minnesota Department of Corrections,Saint Cloud,14,11,No
Mn Correctional Facility-Stillwater,Minnesota Department of Corrections,Bayport,9,6,No
Mn International Middle Chr School,Twin Cities International Schools,Minneapolis,326,324,Yes under Community Eligibility Option (CEO)
Mn River Valley ALC-Seatbased,MN River Valley Education District,Montevideo,70,46,Yes under Community Eligibility Option (CEO)
Mn Virtual Elementary School,Minnesota Transitions Charter Sch,Roseville,29,23,No
Mn Virtual Secondary School,Minnesota Transitions Charter Sch,Roseville,561,347,No
Mnic Online Program,Minnesota Internship Center,Minneapolis,134,131,No
Mnsync Online Elementary,Rochester Public School District,Rochester,68,42,No
Mnsync Online Secondary,Rochester Public School District,Rochester,292,144,No
Mnvss,Hendricks Public School District,Hendricks,111,54,No
Modern Montessori Charter School,Modern Montessori Charter School,Champlin,204,53,Yes participating without using any Provision or the CEO
Monroe Elementary,Mankato Public School District,North Mankato,367,153,Yes under Community Eligibility Option (CEO)
Monroe Elementary School - Mse,Anoka-Hennepin School District,Brooklyn Park,553,259,Yes participating without using any Provision or the CEO
Montevideo Middle,Montevideo Public School District,Montevideo,393,212,Yes participating without using any Provision or the CEO
Montevideo Senior High,Montevideo Public School District,Montevideo,408,195,Yes participating without using any Provision or the CEO
Montgomery Pre K-8,Tri-City United School District,Montgomery,608,231,Yes participating without using any Provision or the CEO
Monticello Alternative Program,Monticello Public School District,Monticello,24,16,Yes participating without using any Provision or the CEO
Monticello High School - Snw,Sherburne and Northern Wright Speci,Monticello,14,,No
Monticello Middle,Monticello Public School District,Monticello,860,248,Yes participating without using any Provision or the CEO
Monticello Middle School - Snw,Sherburne and Northern Wright Speci,Monticello,14,4,No
Monticello Nature Based Education,Monticello Public School District,Monticello,65,15,Yes participating without using any Provision or the CEO
Monticello Senior High,Monticello Public School District,Monticello,1313,340,Yes participating without using any Provision or the CEO
Montrose Elementary School of Innov,Buffalo-Hanover-Montrose Schools,Montrose,363,166,Yes participating without using any Provision or the CEO
Moorhead ALC,Moorhead Area Public Schools,Moorhead,138,102,Yes participating without using any Provision or the CEO
Moorhead High School,Moorhead Area Public Schools,Moorhead,2122,858,Yes participating without using any Provision or the CEO
Moorhead Voluntary Prekindergarten,Moorhead Area Public Schools,Moorhead,20,17,No
Moose Lake Elementary,Moose Lake Public School District,Moose Lake,285,112,Yes participating without using any Provision or the CEO
Moose Lake Secondary,Moose Lake Public School District,Moose Lake,276,79,Yes participating without using any Provision or the CEO
Mora Alternative Learning Center,Mora Public Schools,Mora,39,22,Yes participating without using any Provision or the CEO
Mora Elementary School,Mora Public Schools,Mora,862,376,Yes participating without using any Provision or the CEO
Mora High School,Mora Public Schools,Mora,743,271,Yes participating without using any Provision or the CEO
Mora Middle Level ALC,Mora Public Schools,Mora,12,3,Yes participating without using any Provision or the CEO
Moreland Art/Health Science Magnet,West St. Paul-Mendota Heights-Eagan,West Saint Paul,369,238,Yes participating without using any Provision or the CEO
Morris Area Elementary,Morris Area Public Schools,Morris,557,163,Yes participating without using any Provision or the CEO
Morris Area Secondary,Morris Area Public Schools,Morris,535,132,Yes participating without using any Provision or the CEO
Morris Bye Elementary,Anoka-Hennepin School District,Coon Rapids,472,237,Yes participating without using any Provision or the CEO
Morristown Elementary,Waterville-Elysian-Morristown,Morristown,115,32,Yes participating without using any Provision or the CEO
Mound Westonka High School,Westonka Public School District,Minnetrista,895,159,Yes participating without using any Provision or the CEO
Mounds View Adult Education,Mounds View Public School District,Mounds View,1,,No
Mounds View ALC,Mounds View Public School District,Mounds View,114,71,Yes participating without using any Provision or the CEO
Mounds View Bridges Program,Mounds View Public School District,Shoreview,9,3,Yes participating without using any Provision or the CEO
Mounds View Senior High,Mounds View Public School District,Arden Hills,1833,297,Yes participating without using any Provision or the CEO
Mountain Iron-Buhl Secondary,Mountain Iron-Buhl School District,Mountain Iron,283,111,Yes participating without using any Provision or the CEO
Mountain Lake Elementary,Mountain Lake Public Schools,Mountain Lake,257,162,Yes participating without using any Provision or the CEO
Mountain Lake Secondary,Mountain Lake Public Schools,Mountain Lake,241,135,Yes participating without using any Provision or the CEO
Moving Forward,Cambridge-Isanti Public School Dist,Cambridge,23,16,Yes under Community Eligibility Option (CEO)
Mps Metro Dt,Minneapolis Public School District,Minneapolis,26,17,Yes under Community Eligibility Option (CEO)
Mps Metro Ha,Minneapolis Public School District,Minneapolis,35,20,No
Mps Online 6-12,Minneapolis Public School District,Minneapolis,358,256,No
Mps Online K-5,Minneapolis Public School District,Minneapolis,67,58,No
Msed Birth to 3,Mid-State Education District,Little Falls,14,,No
Mts High School,Minnesota Transitions Charter Sch,Minneapolis,158,147,Yes under Community Eligibility Option (CEO)
Mts Pease Academy,Minnesota Transitions Charter Sch,Minneapolis,22,9,Yes under Community Eligibility Option (CEO)
Murdock Elementary,Kerkhoven-Murdock-Sunburg,Murdock,395,160,Yes participating without using any Provision or the CEO
Murray County Central Elementary,Murray County Central Schools,Slayton,137,60,Yes participating without using any Provision or the CEO
Murray County Central High School,Murray County Central Schools,Slayton,328,90,Yes participating without using any Provision or the CEO
Murray Middle School,Saint Paul Public Schools,Saint Paul,576,329,Yes under Community Eligibility Option (CEO)
Myers-Wilkins Elementary,Duluth Public School District,Duluth,329,279,Yes under Community Eligibility Option (CEO)
Nasha Shkola Charter School,Nasha Shkola Charter School,Brooklyn Park,138,109,Yes under Community Eligibility Option (CEO)
Nashwauk Secondary,Nashwauk-Keewatin School District,Nashwauk,228,118,Yes participating without using any Provision or the CEO
Naytahwaush Community School,Naytahwaush Community School,Naytahwaush,134,109,Yes under Community Eligibility Option (CEO)
Ncs Online Program,New Century School,Saint Paul,23,20,No
Neill Elementary,Robbinsdale Public School District,Crystal,359,262,Yes under Community Eligibility Option (CEO)
Nellie Stone Johnson Elementary,Minneapolis Public School District,Minneapolis,304,294,Yes under Community Eligibility Option (CEO)
Nerstrand Charter School,Nerstrand Charter School,Nerstrand,102,24,Yes participating without using any Provision or the CEO
Nett Lake Elementary,Nett Lake Public School District,Orr,48,38,Yes under Community Eligibility Option (CEO)
Neveln Elementary,Austin Public School District,Austin,381,240,Yes under Community Eligibility Option (CEO)
Nevis Elementary,Nevis Public School District,Nevis,342,156,Yes participating without using any Provision or the CEO
Nevis Secondary,Nevis Public School District,Nevis,279,119,Yes participating without using any Provision or the CEO
New Century Academy,New Century Academy,Hutchinson,95,55,Yes under Community Eligibility Option (CEO)
New Century School,New Century School,Saint Paul,367,340,Yes under Community Eligibility Option (CEO)
New Century School Secondary,New Century School,Saint Paul,284,272,Yes under Community Eligibility Option (CEO)
New City School,New City School,Minneapolis,351,184,Yes participating without using any Provision or the CEO
New Code Academy Elementary,Bloomington Public Schools,Bloomington,85,57,No
New Code Academy High School,Bloomington Public Schools,Bloomington,88,58,No
New Code Academy Middle School,Bloomington Public Schools,Bloomington,71,51,No
New Discoveries Montessori Academy,New Discoveries Montessori Academy,Hutchinson,219,130,Yes under Community Eligibility Option (CEO)
New Dominion Academy,Austin Public School District,Austin,1,,No
New Heights Elementary,East Grand Forks Public Schools,East Grand Forks,499,201,Yes participating without using any Provision or the CEO
New Heights Elementary School,New Heights School Inc.,Stillwater,39,21,Yes participating without using any Provision or the CEO
New Heights School Inc.,New Heights School Inc.,Stillwater,70,34,Yes participating without using any Provision or the CEO
New Hope Learning Center,Robbinsdale Public School District,New Hope,16,11,No
New London Alternative School,New London-Spicer School District,New London,12,4,No
New London-Spicer Middle,New London-Spicer School District,New London,454,96,Yes participating without using any Provision or the CEO
New London-Spicer Sr.,New London-Spicer School District,New London,448,89,Yes participating without using any Provision or the CEO
New Millennium Academy Charter,New Millennium Academy,Brooklyn Center,845,692,Yes under Community Eligibility Option (CEO)
New Prague Credit Recovery,New Prague Area Schools,New Prague,4,,No
New Prague Middle School,New Prague Area Schools,New Prague,926,169,Yes participating without using any Provision or the CEO
New Prague Senior High,New Prague Area Schools,New Prague,1315,203,Yes participating without using any Provision or the CEO
New Ulm High School,New Ulm Public School District,New Ulm,687,170,Yes participating without using any Provision or the CEO
New Ulm Middle School,New Ulm Public School District,New Ulm,617,207,Yes participating without using any Provision or the CEO
New York Mills Elementary,New York Mills Public School Dist.,New York Mills,460,202,Yes participating without using any Provision or the CEO
New York Mills Secondary,New York Mills Public School Dist.,New York Mills,362,154,Yes participating without using any Provision or the CEO
Newfolden Elementary,Marshall County Central Schools,Newfolden,93,41,Yes participating without using any Provision or the CEO
Newport Academy,St. Cloud Public School District,Saint Cloud,17,3,No
Newport Elementary,South Washington County Schools,Newport,264,144,Yes under Community Eligibility Option (CEO)
Next Step East (Grand Meadow),Southern MN Education Consortium,Grand Meadow,4,,No
Next Step Transition Program,South Washington County Schools,Cottage Grove,86,38,Yes under Community Eligibility Option (CEO)
Next Step West (Alden),Southern MN Education Consortium,Alden,6,,No
Nicollet Early Childhood Special Ed,Nicollet Public School District,Nicollet,7,,No
Nicollet Elementary School,Nicollet Public School District,Nicollet,156,40,Yes participating without using any Provision or the CEO
Nicollet High School,Nicollet Public School District,Nicollet,151,22,Yes participating without using any Provision or the CEO
Nisswa Elementary,Brainerd Public School District,Nisswa,249,68,Yes under Community Eligibility Option (CEO)
Nla-Carlton,Northern Lights Academy Cooperative,Carlton,31,4,Yes participating without using any Provision or the CEO
Nlc 6076 ALC Program,Northland Learning Center,Virginia,48,35,Yes under Community Eligibility Option (CEO)
Nlc 6076 Special Education Program,Northland Learning Center,Virginia,64,47,Yes under Community Eligibility Option (CEO)
Nlc 6076 Transition Program,Northland Learning Center,Virginia,25,15,Yes under Community Eligibility Option (CEO)
Noble Academy Elementary,Noble Academy,Brooklyn Park,395,272,Yes under Community Eligibility Option (CEO)
Noble Academy Middle School,Noble Academy,Brooklyn Park,138,102,Yes under Community Eligibility Option (CEO)
Noble Elementary,Robbinsdale Public School District,Golden Valley,262,183,Yes participating without using any Provision or the CEO
Nokomis Montessori North Campus,Saint Paul Public Schools,Saint Paul,344,213,Yes under Community Eligibility Option (CEO)
Nokomis Montessori South Campus,Saint Paul Public Schools,Saint Paul,258,175,Yes under Community Eligibility Option (CEO)
Norman County East Elementary,Norman County East School District,Twin Valley,95,45,Yes participating without using any Provision or the CEO
Norman County East Secondary,Norman County East School District,Twin Valley,71,34,Yes participating without using any Provision or the CEO
