school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Main Street Charter Academy,Fulton County,College Park,817,377,Yes participating without using any Provision or the CEO
Malcom Bridge Elementary School,Oconee County,Bogart,591,171,Yes participating without using any Provision or the CEO
Malcom Bridge Middle School,Oconee County,Bogart,548,94,Yes participating without using any Provision or the CEO
Mamie Lou Gross Elementary School,Camden County,Woodbine,454,313,Yes participating without using any Provision or the CEO
Manchester High School,Meriwether County,Manchester,447,425,Yes under Community Eligibility Option (CEO)
Manchester Middle School,Meriwether County,Manchester,274,271,Yes under Community Eligibility Option (CEO)
Manning Oaks Elementary School,Fulton County,Alpharetta,764,228,Yes participating without using any Provision or the CEO
Mansfield Elementary School,Newton County,Mansfield,384,295,Yes under Community Eligibility Option (CEO)
Marbut Elementary School,DeKalb County,Lithonia,427,427,Yes under Community Eligibility Option (CEO)
Margaret Harris Comprehensive School,DeKalb County,Atlanta,76,67,Yes under Community Eligibility Option (CEO)
Marietta Center for Advanced Academics,Marietta City,Marietta,268,82,Yes participating without using any Provision or the CEO
Marietta High School,Marietta City,Marietta,2526,1432,Yes participating without using any Provision or the CEO
Marietta Middle School,Marietta City,Marietta,1352,916,Yes participating without using any Provision or the CEO
Marietta Regional Youth Detention Center,Department of Juvenile Justice,Marietta,18,15,No
Marietta Sixth Grade Academy,Marietta City,Marietta,678,441,Yes participating without using any Provision or the CEO
Marion County Middle/High School,Marion County,Buena Vista,687,668,Yes under Community Eligibility Option (CEO)
Marlow Elementary School,Effingham County,Guyton,670,309,Yes participating without using any Provision or the CEO
Marshpoint Elementary School,Savannah-Chatham County,Savannah,603,311,Yes participating without using any Provision or the CEO
Martha Ellen Stilwell School for the Performing Arts,Clayton County,Jonesboro,494,494,Yes under Community Eligibility Option (CEO)
Martha K. Glaze Regional Youth Detention Center,Department of Juvenile Justice,Hampton,21,16,No
Martha Puckett Middle School,Wayne County,Jesup,541,,Yes under Community Eligibility Option (CEO)
Martha Rawls Smith Elementary School,Wayne County,Jesup,543,543,Yes under Community Eligibility Option (CEO)
Martin Elementary School,Hall County,Flowery Branch,628,411,Yes participating without using any Provision or the CEO
Martin L. King Jr. Middle School,Atlanta Public Schools,Atlanta,879,856,Yes under Community Eligibility Option (CEO)
Martin Luther King Jr Elementary School,Bibb County,Macon,675,536,Yes under Community Eligibility Option (CEO)
Martin Luther King- Jr. Elementary School,Dougherty County,Albany,537,537,Yes under Community Eligibility Option (CEO)
Martin Luther King- Jr. Elementary School,Clayton County,College Park,516,516,Yes under Community Eligibility Option (CEO)
Martin Luther King- Jr. Elementary School,Muscogee County,Columbus,487,487,Yes under Community Eligibility Option (CEO)
Martin Luther King- Jr. High School,DeKalb County,Lithonia,1370,1370,Yes under Community Eligibility Option (CEO)
Martinez Elementary School,Columbia County,Martinez,731,445,Yes participating without using any Provision or the CEO
Mary a Buckner Academy,Muscogee County,Columbus,789,789,Yes under Community Eligibility Option (CEO)
Mary Lee Clark Elementary School,Camden County,Saint Marys,480,218,Yes participating without using any Provision or the CEO
Mary Lin Elementary School,Atlanta Public Schools,Atlanta,526,28,Yes participating without using any Provision or the CEO
Mary McLeod Bethune Middle School,DeKalb County,Decatur,655,655,Yes under Community Eligibility Option (CEO)
Mary Persons High School,Monroe County,Forsyth,1323,578,Yes participating without using any Provision or the CEO
Mashburn Elementary School,Forsyth County,Cumming,976,226,Yes participating without using any Provision or the CEO
Mason Creek Elementary School,Douglas County,Winston,513,348,Yes participating without using any Provision or the CEO
Mason Creek Middle School,Douglas County,Winston,853,584,Yes participating without using any Provision or the CEO
Mason Elementary School,Gwinnett County,Duluth,913,416,Yes participating without using any Provision or the CEO
Mathews Elementary School,Muscogee County,Midland,702,142,Yes participating without using any Provision or the CEO
Matilda Harris Elementary School,Camden County,Kingsland,662,307,Yes participating without using any Provision or the CEO
Matt Arthur Primary School,Houston County,Perry,521,231,Yes participating without using any Provision or the CEO
Matt Elementary School,Forsyth County,Cumming,1171,224,Yes participating without using any Provision or the CEO
Matt Wilson Elementary School,Tift County,Tifton,398,398,Yes under Community Eligibility Option (CEO)
Matthew Arthur Elementary School,Houston County,Kathleen,450,164,Yes participating without using any Provision or the CEO
Mattie Lively Elementary School,Bulloch County,Statesboro,607,607,Yes under Community Eligibility Option (CEO)
Mattie Wells Elementary School,Jones County,Macon,584,313,Yes under Community Eligibility Option (CEO)
Maxwell Elementary School,McDuffie County,Thomson,436,436,Yes under Community Eligibility Option (CEO)
May Howard Elementary School,Savannah-Chatham County,Savannah,539,162,Yes participating without using any Provision or the CEO
Maynard Jackson High School,Atlanta Public Schools,Atlanta,1549,1267,Yes under Community Eligibility Option (CEO)
Maysville Elementary School,Jackson County,Maysville,468,367,Yes participating without using any Provision or the CEO
McAllister Elementary School,Bryan County,Richmond Hill,1051,126,Yes participating without using any Provision or the CEO
McBean Elementary School,Richmond County,Hephzibah,384,384,Yes under Community Eligibility Option (CEO)
McCall Primary School,Cobb County,Acworth,265,190,Yes participating without using any Provision or the CEO
McClelland Elementary School,Long County,Ludowici,694,557,Yes under Community Eligibility Option (CEO)
McCleskey Middle School,Cobb County,Marietta,540,252,Yes participating without using any Provision or the CEO
McClure Health Science High School,Gwinnett County,Duluth,1237,1060,Yes participating without using any Provision or the CEO
McClure Middle School,Cobb County,Kennesaw,1030,316,Yes participating without using any Provision or the CEO
McConnell Middle School,Gwinnett County,Loganville,2009,1181,Yes participating without using any Provision or the CEO
McDonough High School,Henry County,McDonough,1359,984,Yes participating without using any Provision or the CEO
McDonough Middle School,Henry County,McDonough,876,690,Yes participating without using any Provision or the CEO
McEachern High School,Cobb County,Powder Springs,2175,1508,Yes participating without using any Provision or the CEO
McEver Elementary School,Hall County,Gainesville,487,417,Yes participating without using any Provision or the CEO
McGarity Elementary School,Paulding County,Hiram,572,332,Yes participating without using any Provision or the CEO
McIntosh Academy,McIntosh County,Darien,389,371,Yes under Community Eligibility Option (CEO)
McIntosh County Middle School,McIntosh County,Darien,311,311,Yes under Community Eligibility Option (CEO)
McIntosh High School,Fayette County,Peachtree City,1762,335,Yes participating without using any Provision or the CEO
McKendree Elementary School,Gwinnett County,Lawrenceville,1030,740,Yes participating without using any Provision or the CEO
McLendon Elementary School,DeKalb County,Decatur,342,342,Yes under Community Eligibility Option (CEO)
McNair High School,DeKalb County,Atlanta,779,779,Yes under Community Eligibility Option (CEO)
McNair Middle School,Fulton County,College Park,727,727,Yes under Community Eligibility Option (CEO)
McNair Middle School,DeKalb County,Decatur,701,701,Yes under Community Eligibility Option (CEO)
Meadowbrook Elementary School,Richmond County,Augusta,447,447,Yes under Community Eligibility Option (CEO)
Meadowcreek Elementary School,Gwinnett County,Norcross,806,756,Yes participating without using any Provision or the CEO
Meadowcreek High School,Gwinnett County,Norcross,2609,2230,Yes participating without using any Provision or the CEO
Medlock Bridge Elementary School,Fulton County,Alpharetta,620,88,Yes participating without using any Provision or the CEO
Memorial Drive Elementary School,Ware County,Waycross,346,346,Yes under Community Eligibility Option (CEO)
Memorial Middle School,Rockdale County,Conyers,774,745,Yes under Community Eligibility Option (CEO)
Menlo Elementary School,Chattooga County,Menlo,352,256,Yes participating without using any Provision or the CEO
Mercer Middle School,Savannah-Chatham County,Garden City,512,433,Yes participating without using any Provision or the CEO
Merry Acres Middle School,Dougherty County,Albany,807,807,Yes under Community Eligibility Option (CEO)
Metro Regional Youth Detention Center,Department of Juvenile Justice,Atlanta,19,16,No
Metter College and Career Academy,Candler County,Metter,179,179,Yes under Community Eligibility Option (CEO)
Metter Elementary School,Candler County,Metter,994,994,Yes under Community Eligibility Option (CEO)
Metter High School,Candler County,Metter,484,412,Yes under Community Eligibility Option (CEO)
Metter Middle School,Candler County,Metter,500,500,Yes under Community Eligibility Option (CEO)
Michael R. Hollis Innovation Academy,Atlanta Public Schools,Atlanta,583,583,Yes under Community Eligibility Option (CEO)
Michelle Obama STEM Elementary Academy,Clayton County,Hampton,1048,1048,Yes under Community Eligibility Option (CEO)
Middle Ridge Elementary School,Newton County,Covington,594,594,Yes under Community Eligibility Option (CEO)
Midland Academy,Muscogee County,Midland,622,551,Yes under Community Eligibility Option (CEO)
Midland Middle School,Muscogee County,Midland,455,455,Yes under Community Eligibility Option (CEO)
Midtown High School,Atlanta Public Schools,Atlanta,1696,464,Yes participating without using any Provision or the CEO
Midvale Elementary School,DeKalb County,Tucker,417,328,Yes under Community Eligibility Option (CEO)
Midway Elementary School,Forsyth County,Alpharetta,1022,161,Yes participating without using any Provision or the CEO
Midway Elementary School,Pierce County,Blackshear,484,392,Yes under Community Eligibility Option (CEO)
Midway Hills Academy,Baldwin County,Milledgeville,392,392,Yes under Community Eligibility Option (CEO)
Midway Hills Primary,Baldwin County,Milledgeville,482,458,Yes under Community Eligibility Option (CEO)
Midway Middle School,Liberty County,Midway,750,544,Yes under Community Eligibility Option (CEO)
Miles Ahead Charter School,State Specialty Schools II- Miles Ahead Charter School,Powder Springs,261,120,Yes participating without using any Provision or the CEO
Miles Elementary School,Atlanta Public Schools,Atlanta,499,499,Yes under Community Eligibility Option (CEO)
Milford Elementary School,Cobb County,Marietta,389,385,Yes under Community Eligibility Option (CEO)
Mill Creek Elementary School,Bulloch County,Statesboro,602,602,Yes under Community Eligibility Option (CEO)
Mill Creek High School,Gwinnett County,Hoschton,2782,825,Yes participating without using any Provision or the CEO
Mill Creek Middle School,Cherokee County,Woodstock,1476,465,Yes participating without using any Provision or the CEO
Millegeville Itu,Department of Juvenile Justice,Milledgeville,10,7,No
Miller County Elementary School,Miller County,Colquitt,365,365,Yes under Community Eligibility Option (CEO)
Miller County High School,Miller County,Colquitt,236,210,Yes under Community Eligibility Option (CEO)
Miller County Middle School,Miller County,Colquitt,171,171,Yes under Community Eligibility Option (CEO)
Miller Elementary School,Houston County,Warner Robins,487,487,Yes under Community Eligibility Option (CEO)
Miller Grove High School,DeKalb County,Lithonia,1073,1073,Yes under Community Eligibility Option (CEO)
Miller Grove Middle School,DeKalb County,Decatur,625,625,Yes under Community Eligibility Option (CEO)
Miller Magnet Middle School,Bibb County,Macon,614,366,Yes under Community Eligibility Option (CEO)
Milton High School,Fulton County,Alpharetta,1999,344,Yes participating without using any Provision or the CEO
Mimosa Elementary School,Fulton County,Roswell,588,588,Yes under Community Eligibility Option (CEO)
Minor Elementary School,Gwinnett County,Lilburn,952,771,Yes participating without using any Provision or the CEO
Mirror Lake Elementary School,Douglas County,Villa Rica,554,375,Yes participating without using any Provision or the CEO
Mission Road Elementary School,Bartow County,Cartersville,598,417,Yes participating without using any Provision or the CEO
Mitchell County Elementary School,Mitchell County,Baconton,276,238,Yes under Community Eligibility Option (CEO)
Mitchell County High School,Mitchell County,Camilla,334,258,Yes under Community Eligibility Option (CEO)
Mitchell County Middle School,Mitchell County,Camilla,250,193,Yes under Community Eligibility Option (CEO)
Mitchell County Primary School,Mitchell County,Camilla,343,289,Yes under Community Eligibility Option (CEO)
Model Elementary School,Floyd County,Rome,501,331,Yes participating without using any Provision or the CEO
Model High,Floyd County,Rome,915,363,Yes participating without using any Provision or the CEO
Model Middle School,Floyd County,Rome,522,247,Yes participating without using any Provision or the CEO
Monroe Area High School,Walton County,Monroe,1233,709,Yes participating without using any Provision or the CEO
Monroe County Middle School- Banks Stephens Campus,Monroe County,Forsyth,1062,528,Yes participating without using any Provision or the CEO
Monroe Elementary,Walton County,Monroe,605,479,Yes participating without using any Provision or the CEO
Monroe High School,Dougherty County,Albany,1189,1189,Yes under Community Eligibility Option (CEO)
Montclair Elementary School,DeKalb County,Brookhaven,590,493,Yes under Community Eligibility Option (CEO)
Monte Sano Elementary School,Richmond County,Augusta,410,410,Yes under Community Eligibility Option (CEO)
Montgomery County Elementary School,Montgomery County,Ailey,435,435,Yes under Community Eligibility Option (CEO)
Montgomery County High School,Montgomery County,Mount Vernon,264,264,Yes under Community Eligibility Option (CEO)
Montgomery County Middle School,Montgomery County,Mount Vernon,203,203,Yes under Community Eligibility Option (CEO)
Montgomery Elementary School,DeKalb County,Brookhaven,728,107,Yes participating without using any Provision or the CEO
Moore Elementary School,Griffin-Spalding County,Griffin,335,294,Yes under Community Eligibility Option (CEO)
Moore Middle School,Gwinnett County,Lawrenceville,971,788,Yes participating without using any Provision or the CEO
Moore Street Facility,Dublin City,Dublin,40,40,Yes under Community Eligibility Option (CEO)
Moreland Elementary School,Coweta County,Moreland,547,223,Yes participating without using any Provision or the CEO
Moreland Road Elementary,Griffin-Spalding County,Griffin,490,424,Yes under Community Eligibility Option (CEO)
Morgan County Elementary School,Morgan County,Madison,842,456,Yes participating without using any Provision or the CEO
Morgan County High School,Morgan County,Madison,1117,509,Yes participating without using any Provision or the CEO
Morgan County Middle School,Morgan County,Madison,749,361,Yes participating without using any Provision or the CEO
Morgan County Primary School,Morgan County,Madison,854,478,Yes participating without using any Provision or the CEO
Morningside Elementary School,Atlanta Public Schools,Atlanta,722,55,Yes participating without using any Provision or the CEO
Morningside Elementary School,Houston County,Perry,488,488,Yes under Community Eligibility Option (CEO)
Morningstar Treatment Services- Inc. Youth Estate,Glynn County,Brunswick,23,20,Yes participating without using any Provision or the CEO
Morris Brandon Elementary School,Atlanta Public Schools,Atlanta,911,175,Yes participating without using any Provision or the CEO
Morrow Elementary School,Clayton County,Morrow,406,406,Yes under Community Eligibility Option (CEO)
Morrow High School,Clayton County,Ellenwood,2077,2077,Yes under Community Eligibility Option (CEO)
Morrow Middle School,Clayton County,Morrow,794,794,Yes under Community Eligibility Option (CEO)
Mossy Creek Elementary School,White County,Cleveland,427,427,Yes under Community Eligibility Option (CEO)
Mossy Creek Middle School,Houston County,Kathleen,796,351,Yes participating without using any Provision or the CEO
Moulton-Branch Elementary School,Lowndes County,Valdosta,594,594,Yes under Community Eligibility Option (CEO)
Mount Bethel Elementary School,Cobb County,Marietta,898,64,Yes participating without using any Provision or the CEO
Mount Carmel Elementary School,Douglas County,Douglasville,425,356,Yes participating without using any Provision or the CEO
Mount Carmel Elementary School,Henry County,Hampton,547,419,Yes participating without using any Provision or the CEO
Mount Vernon Elementary School,Hall County,Gainesville,650,222,Yes participating without using any Provision or the CEO
Mount Yonah Elementary School,White County,Sautee Nacoochee,424,377,Yes under Community Eligibility Option (CEO)
Mount Zion Elementary School,Carroll County,Carrollton,640,344,Yes under Community Eligibility Option (CEO)
Mount Zion Elementary School,Clayton County,Jonesboro,491,491,Yes under Community Eligibility Option (CEO)
Mount Zion High School,Clayton County,Jonesboro,1232,1232,Yes under Community Eligibility Option (CEO)
Mount Zion Primary,Clayton County,Jonesboro,620,620,Yes under Community Eligibility Option (CEO)
Mountain Education High School,State Specialty Schools I- Mountain Education High School,Cleveland,1692,547,Yes participating without using any Provision or the CEO
Mountain Park Elementary School,Gwinnett County,Lilburn,652,429,Yes participating without using any Provision or the CEO
Mountain Park Elementary School,Fulton County,Roswell,735,70,Yes participating without using any Provision or the CEO
Mountain Road Elementary School,Cherokee County,Woodstock,370,85,Yes participating without using any Provision or the CEO
Mountain View Elementary,Gilmer County,Ellijay,668,384,Yes under Community Eligibility Option (CEO)
Mountain View Elementary School,Meriwether County,Manchester,681,674,Yes under Community Eligibility Option (CEO)
Mountain View Elementary School,Cobb County,Marietta,837,156,Yes participating without using any Provision or the CEO
Mountain View High School,Gwinnett County,Lawrenceville,2221,1179,Yes participating without using any Provision or the CEO
Mt. Zion High School,Carroll County,Carrollton,496,233,Yes under Community Eligibility Option (CEO)
Mt. Zion Middle School,Carroll County,Carrollton,404,192,Yes under Community Eligibility Option (CEO)
Mulberry Creek Elementary School,Harris County,Cataula,529,188,Yes participating without using any Provision or the CEO
Mulberry Elementary School,Gwinnett County,Auburn,763,390,Yes participating without using any Provision or the CEO
Mundy Mill Arts Academy,Gainesville City,Gainesville,825,596,Yes under Provision 2
Mundy's Mill High School,Clayton County,Jonesboro,1665,1655,Yes under Community Eligibility Option (CEO)
Mundys Mill Middle School,Clayton County,Jonesboro,687,687,Yes under Community Eligibility Option (CEO)
Murdock Elementary School,Cobb County,Marietta,847,97,Yes participating without using any Provision or the CEO
Murphey Candler Elementary School,DeKalb County,Lithonia,512,512,Yes under Community Eligibility Option (CEO)
Murphey Middle School,Richmond County,Augusta,512,512,Yes under Community Eligibility Option (CEO)
Murray County High School,Murray County,Chatsworth,1068,995,Yes under Community Eligibility Option (CEO)
Museum School Avondale Estates,DeKalb County,Avondale Estates,588,213,Yes participating without using any Provision or the CEO
Myers Elementary School,Hall County,Gainesville,524,479,Yes participating without using any Provision or the CEO
Myers Middle School,Savannah-Chatham County,Savannah,503,469,Yes participating without using any Provision or the CEO
Nahunta Elementary School,Brantley County,Nahunta,260,260,Yes under Community Eligibility Option (CEO)
Nahunta Primary School,Brantley County,Nahunta,440,440,Yes under Community Eligibility Option (CEO)
Naomi Elementary School,Walker County,La Fayette,302,302,Yes under Community Eligibility Option (CEO)
Narvie Harris Elementary School,DeKalb County,Decatur,535,473,Yes under Community Eligibility Option (CEO)
Nebo Elementary School,Paulding County,Dallas,874,525,Yes participating without using any Provision or the CEO
Needwood Middle School,Glynn County,Brunswick,736,690,Yes under Community Eligibility Option (CEO)
Nesbit Elementary School,Gwinnett County,Tucker,1191,1019,Yes participating without using any Provision or the CEO
Nevils Elementary School,Bulloch County,Statesboro,481,381,Yes under Community Eligibility Option (CEO)
New Beginning Learning Center,Decatur County,Bainbridge,183,183,Yes under Community Eligibility Option (CEO)
New Georgia Elementary School,Paulding County,Villa Rica,336,175,Yes participating without using any Provision or the CEO
New Hampstead High School,Savannah-Chatham County,Bloomingdale,1123,668,Yes participating without using any Provision or the CEO
New Hampstead K-8 School,Savannah-Chatham County,Bloomingdale,1118,878,Yes participating without using any Provision or the CEO
New Holland Leadership Academy,Gainesville City,Gainesville,573,481,Yes under Provision 2
New Hope Elementary,Henry County,Locust Grove,621,365,Yes participating without using any Provision or the CEO
New Hope Elementary School,Forsyth County,Comming,1175,172,Yes participating without using any Provision or the CEO
New Hope Elementary School,Whitfield County,Dalton,511,462,Yes under Community Eligibility Option (CEO)
New Hope Middle School,Whitfield County,Dalton,454,393,Yes under Community Eligibility Option (CEO)
New Life Academy of Excellence,Gwinnett County,Duluth,645,427,Yes participating without using any Provision or the CEO
New Manchester Elementary School,Douglas County,Douglasville,818,609,Yes participating without using any Provision or the CEO
New Manchester High School,Douglas County,Douglasville,1894,1242,Yes participating without using any Provision or the CEO
New Mountain Hill Elementary School,Harris County,Fortson,509,196,Yes participating without using any Provision or the CEO
New Prospect Elementary School,Fulton County,Alpharetta,607,106,Yes participating without using any Provision or the CEO
Newbern Middle School,Valdosta City,Valdosta,725,725,Yes under Community Eligibility Option (CEO)
Newnan Crossing Elementary School,Coweta County,Newnan,912,425,Yes participating without using any Provision or the CEO
Newnan High School,Coweta County,Newnan,2214,1081,Yes participating without using any Provision or the CEO
Newton County Theme School at Ficquett,Newton County,Covington,1095,572,Yes under Community Eligibility Option (CEO)
Newton High School,Newton County,Covington,2499,2273,Yes under Community Eligibility Option (CEO)
Nicholls Elementary School,Coffee County,Nicholls,325,325,Yes under Community Eligibility Option (CEO)
Nicholson Elementary School,Cobb County,Marietta,413,184,Yes participating without using any Provision or the CEO
Nickajack Elementary School,Cobb County,Smyrna,1260,551,Yes participating without using any Provision or the CEO
Nolan Elementary School,Fulton County,College Park,779,779,Yes under Community Eligibility Option (CEO)
Norcross Elementary School,Gwinnett County,Norcross,751,665,Yes participating without using any Provision or the CEO
Norcross High School,Gwinnett County,Norcross,2317,1682,Yes participating without using any Provision or the CEO
Norman Park Elementary School,Colquitt County,Norman Park,581,581,Yes under Community Eligibility Option (CEO)
Norris Elementary School,McDuffie County,Thomson,287,287,Yes under Community Eligibility Option (CEO)
North Atlanta High School,Atlanta Public Schools,Atlanta,2368,718,Yes participating without using any Provision or the CEO
North Brooks Elementary School,Brooks County,Morven,354,354,Yes under Community Eligibility Option (CEO)
North Clayton High School,Clayton County,College Park,1124,1124,Yes under Community Eligibility Option (CEO)
North Clayton Middle School,Clayton County,College Park,817,817,Yes under Community Eligibility Option (CEO)
North Cobb High School,Cobb County,Kennesaw,2463,1230,Yes participating without using any Provision or the CEO
North Columbia Elementary School,Columbia County,Appling,460,138,Yes participating without using any Provision or the CEO
North Columbus Elementary,Muscogee County,Columbus,737,593,Yes under Community Eligibility Option (CEO)
North Douglas Elementary School,Douglas County,Douglasville,537,474,Yes participating without using any Provision or the CEO
North Fayette Elementary School,Fayette County,Fayetteville,616,418,Yes participating without using any Provision or the CEO
North Forsyth High School,Forsyth County,Cumming,2151,492,Yes participating without using any Provision or the CEO
North Forsyth Middle School,Forsyth County,Cumming,1164,340,Yes participating without using any Provision or the CEO
North Gwinnett High School,Gwinnett County,Suwanee,3033,579,Yes participating without using any Provision or the CEO
North Gwinnett Middle School,Gwinnett County,Sugar Hill,2360,503,Yes participating without using any Provision or the CEO
North Habersham Middle School,Habersham County,Clarkesville,542,427,Yes under Community Eligibility Option (CEO)
North Hall High School,Hall County,Gainesville,1164,368,Yes participating without using any Provision or the CEO
North Hall Middle School,Hall County,Gainesville,826,345,Yes participating without using any Provision or the CEO
North Harlem Elementary School,Columbia County,Harlem,930,495,Yes participating without using any Provision or the CEO
North Hart Elementary School,Hart County,Bowersville,666,643,Yes under Community Eligibility Option (CEO)
North Jackson Elementary School,Jackson County,Talmo,517,326,Yes participating without using any Provision or the CEO
North Lafayette Elementary School,Walker County,La Fayette,420,420,Yes under Community Eligibility Option (CEO)
North Metro Academy of Performing Arts,Gwinnett County,Peachtree Corners,193,149,Yes participating without using any Provision or the CEO
North Murray High School,Murray County,Chatsworth,961,801,Yes under Community Eligibility Option (CEO)
North Oconee High School,Oconee County,Bogart,1432,215,Yes participating without using any Provision or the CEO
North Paulding High School,Paulding County,Dallas,3015,883,Yes participating without using any Provision or the CEO
North Springs High School,Fulton County,Atlanta,1195,642,Yes participating without using any Provision or the CEO
North Tattnall Elementary School,Tattnall County,Collins,831,831,Yes under Community Eligibility Option (CEO)
North Tattnall Middle School,Tattnall County,Reidsville,431,431,Yes under Community Eligibility Option (CEO)
North Whitfield Middle School,Whitfield County,Dalton,731,656,Yes under Community Eligibility Option (CEO)
Northbrook Middle School,Gwinnett County,Suwanee,944,597,Yes participating without using any Provision or the CEO
Northcutt Elementary School,Clayton County,College Park,618,618,Yes under Community Eligibility Option (CEO)
Northeast High School,Bibb County,Macon,794,505,Yes under Community Eligibility Option (CEO)
Northeast Middle School,Tift County,Tifton,733,733,Yes under Community Eligibility Option (CEO)
Northgate High School,Coweta County,Newnan,2142,693,Yes participating without using any Provision or the CEO
Northside Elementary,Polk County,Cedartown,531,465,Yes under Community Eligibility Option (CEO)
Northside Elementary School,Dougherty County,Albany,381,381,Yes under Community Eligibility Option (CEO)
Northside Elementary School,Paulding County,Dallas,626,366,Yes participating without using any Provision or the CEO
Northside Elementary School,Coweta County,Newnan,366,144,Yes participating without using any Provision or the CEO
Northside Elementary School,Tift County,Tifton,405,405,Yes under Community Eligibility Option (CEO)
Northside Elementary School,Houston County,Warner Robins,564,564,Yes under Community Eligibility Option (CEO)
Northside High School,Muscogee County,Columbus,1405,776,Yes under Community Eligibility Option (CEO)
Northside High School,Houston County,Warner Robins,1949,1949,Yes under Community Eligibility Option (CEO)
Northside Middle School,Houston County,Warner Robins,859,859,Yes under Community Eligibility Option (CEO)
Northview High School,Fulton County,Duluth,1591,200,Yes participating without using any Provision or the CEO
Northwest Classical Academy,State Specialty Schools II- Northwest Classical Academy,Kennesaw,798,217,Yes participating without using any Provision or the CEO
Northwest Elementary School,Murray County,Chatsworth,557,557,Yes under Community Eligibility Option (CEO)
Northwest Laurens Elementary,Laurens County,Dudley,889,706,Yes under Community Eligibility Option (CEO)
Northwest Whitfield County High School,Whitfield County,Tunnel Hill,1098,784,Yes under Community Eligibility Option (CEO)
Northwestern Middle School,Fulton County,Alpharetta,1167,129,Yes participating without using any Provision or the CEO
Northwood Elementary School,Fulton County,Roswell,576,159,Yes participating without using any Provision or the CEO
Norton Elementary School,Gwinnett County,Snellville,1042,846,Yes participating without using any Provision or the CEO
Norton Park Elementary School,Cobb County,Smyrna,643,643,Yes under Community Eligibility Option (CEO)
Oak Grove Elementary School,Cherokee County,Acworth,523,346,Yes participating without using any Provision or the CEO
Oak Grove Elementary School,DeKalb County,Atlanta,429,47,Yes participating without using any Provision or the CEO
Oak Grove Elementary School,Fayette County,Peachtree City,450,165,Yes participating without using any Provision or the CEO
Oak Hill Elementary School,Newton County,Covington,663,663,Yes under Community Eligibility Option (CEO)
Oak Hill MS,Baldwin County,Milledgeville,974,974,Yes under Community Eligibility Option (CEO)
Oak View Elementary,DeKalb County,Decatur,685,685,Yes under Community Eligibility Option (CEO)
Oakcliff Elementary School,DeKalb County,Doraville,621,621,Yes under Community Eligibility Option (CEO)
Oakhurst Elementary School,City Schools of Decatur,Decatur,233,26,Yes participating without using any Provision or the CEO
Oakland Elementary School,Henry County,McDonough,462,353,Yes participating without using any Provision or the CEO
Oakland Meadow School,Gwinnett County,Lawrenceville,68,38,Yes participating without using any Provision or the CEO
Oakley Elementary School,Fulton County,Union City,733,733,Yes under Community Eligibility Option (CEO)
Oakwood Elementary School,Hall County,Oakwood,509,378,Yes participating without using any Provision or the CEO
Ocee Elementary School,Fulton County,Alpharetta,694,121,Yes participating without using any Provision or the CEO
Oconee County Elementary School,Oconee County,Watkinsville,404,77,Yes participating without using any Provision or the CEO
Oconee County High School,Oconee County,Watkinsville,1313,206,Yes participating without using any Provision or the CEO
Oconee County Middle School,Oconee County,Watkinsville,940,172,Yes participating without using any Provision or the CEO
Oconee County Primary School,Oconee County,Watkinsville,404,91,Yes participating without using any Provision or the CEO
Odom Elementary School,Colquitt County,Moultrie,518,518,Yes under Community Eligibility Option (CEO)
Odum Elementary School,Wayne County,Odum,441,324,Yes under Community Eligibility Option (CEO)
Odyssey Charter School,State Specialty Schools I- Odyssey Charter School,Newnan,359,174,Yes participating without using any Provision or the CEO
Oglethorpe Avenue Elementary School,Clarke County,Athens,563,563,Yes under Community Eligibility Option (CEO)
Oglethorpe Charter School,Savannah-Chatham County,Savannah,567,498,Yes participating without using any Provision or the CEO
Oglethorpe County Elementary School,Oglethorpe County,Lexington,521,448,Yes under Community Eligibility Option (CEO)
Oglethorpe County High School,Oglethorpe County,Lexington,690,545,Yes under Community Eligibility Option (CEO)
Oglethorpe County Middle School,Oglethorpe County,Crawford,523,442,Yes under Community Eligibility Option (CEO)
Oglethorpe County Primary School,Oglethorpe County,Lexington,559,500,Yes under Community Eligibility Option (CEO)
Oglethorpe Point Elementary School,Glynn County,Saint Simons Island,486,214,Yes under Community Eligibility Option (CEO)
Okapilco Elementary School,Colquitt County,Moultrie,360,360,Yes under Community Eligibility Option (CEO)
Ola Elementary School,Henry County,McDonough,866,450,Yes participating without using any Provision or the CEO
Ola High School,Henry County,McDonough,1586,615,Yes participating without using any Provision or the CEO
Ola Middle School,Henry County,McDonough,1039,465,Yes participating without using any Provision or the CEO
Oliver Elementary School,Clayton County,Riverdale,452,452,Yes under Community Eligibility Option (CEO)
Omega Elementary School,Tift County,Omega,314,314,Yes under Community Eligibility Option (CEO)
Orrs Elementary School,Griffin-Spalding County,Griffin,467,437,Yes under Community Eligibility Option (CEO)
Osborne High School,Cobb County,Marietta,2790,2790,Yes under Community Eligibility Option (CEO)
Osborne Middle School,Gwinnett County,Hoschton,1816,665,Yes participating without using any Provision or the CEO
Otis J Brock III Elementary School,Savannah-Chatham County,Savannah,568,504,Yes participating without using any Provision or the CEO
Otwell Middle School,Forsyth County,Cumming,1062,489,Yes participating without using any Provision or the CEO
P. B. Ritch Middle School,Paulding County,Dallas,690,471,Yes participating without using any Provision or the CEO
